IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MN_20161108_GEN_PRE_REP_TRUMP,USA_MN_20161108_GEN_PRE_DEM_CLINTON,USA_MN_20161108_GEN_PRE_CON_CASTLE,USA_MN_20161108_GEN_PRE_MAR_VACEK,USA_MN_20161108_GEN_PRE_SOC_KENNEDY,USA_MN_20161108_GEN_PRE_GRE_STEIN,USA_MN_20161108_GEN_PRE_DEL_FUENTE,USA_MN_20161108_GEN_PRE_IND_MCMULLIN,USA_MN_20161108_GEN_PRE_LIB_JOHNSON,USA_MN_20161108_GEN_PRE_OTH_WRITEIN
0,_053,_Minnetrista P-2A,_2245,265,163,3,0,0,4,0,12,18,5
0,_053,_Minnetrista P-3A,_2247,629,363,3,1,0,7,0,15,53,10
0,_053,_Minnetrista P-4A,_2248,735,496,6,2,1,12,0,23,57,17
0,_053,_Mound P-1,_2250,733,533,5,9,1,17,0,22,57,16
0,_053,_Mound P-2,_2255,702,555,3,5,0,17,0,28,73,11
0,_053,_Mound P-3,_2260,725,543,9,9,0,17,0,29,78,19
0,_053,_Mound P-4,_2265,643,633,4,7,0,13,1,33,65,15
0,_053,_New Hope P-1,_2290,288,626,3,1,0,14,1,16,41,5
0,_053,_New Hope P-2,_2295,473,1017,1,5,0,20,0,37,63,14
0,_053,_New Hope P-3,_2300,560,896,7,7,0,20,1,43,70,17
0,_053,_New Hope P-4,_2310,559,885,3,5,0,15,1,41,56,20
0,_053,_New Hope P-5,_2315,297,684,4,6,1,19,0,23,35,12
0,_053,_New Hope P-6,_2320,195,385,3,3,0,8,0,11,7,1
0,_053,_New Hope P-7,_2330,712,1142,3,9,0,26,0,53,78,20
0,_053,_New Hope P-8,_2335,416,907,0,4,3,31,1,24,45,15
0,_053,_Orono P-1,_2355,725,653,0,2,1,8,0,36,55,36
0,_053,_Orono P-2,_2360,381,278,0,1,0,7,0,8,29,12
0,_053,_Orono P-3A,_2365,623,477,3,2,0,14,1,24,42,9
0,_053,_Orono P-4A,_2370,823,754,0,6,1,17,1,46,81,41
0,_053,_Osseo P-1,_2385,659,645,11,5,2,19,2,33,69,10
0,_053,_Plymouth W-1 P-1,_2400,629,989,3,2,0,6,0,28,71,17
0,_053,_Plymouth W-1 P-2,_2405,1369,1752,6,5,2,22,0,84,133,35
0,_053,_Plymouth W-1 P-3,_2410,563,653,2,1,0,9,0,24,56,31
0,_053,_Plymouth W-1 P-4,_2415,714,1046,7,4,0,12,2,44,78,23
0,_053,_Plymouth W-1 P-5,_2420,814,1024,9,5,0,12,1,25,71,28
0,_053,_Plymouth W-1 P-6,_2425,469,673,2,1,0,9,1,29,46,15
0,_053,_Plymouth W-2 P-7,_2430,1163,1477,5,2,0,30,4,79,112,46
0,_053,_Plymouth W-2 P-8,_2435,560,864,5,1,0,15,1,43,57,24
0,_053,_Plymouth W-2 P-9,_2440,850,1456,5,2,1,28,1,48,93,27
0,_053,_Plymouth W-2 P-10,_2445,558,689,1,1,0,7,0,24,54,28
0,_053,_Plymouth W-2 P-11,_2450,622,734,2,4,0,12,0,25,53,17
0,_053,_Plymouth W-2 P-12,_2455,657,644,7,5,0,12,1,31,63,13
0,_053,_Plymouth W-3 P-13,_2460,771,1198,6,2,0,27,0,35,88,31
0,_053,_Plymouth W-3 P-14,_2465,1035,1739,8,7,2,30,1,75,128,41
0,_053,_Plymouth W-3 P-15,_2470,604,877,7,8,0,18,2,50,78,15
0,_053,_Plymouth W-3 P-16,_2475,840,1301,2,7,1,24,3,46,84,26
0,_053,_Plymouth W-3 P-17,_2480,418,732,2,5,0,23,0,27,52,13
0,_053,_Plymouth W-4 P-18,_2485,820,972,5,3,0,21,1,51,86,26
0,_053,_Plymouth W-4 P-19,_2490,511,726,4,3,0,16,0,36,51,21
0,_053,_Plymouth W-4 P-20,_2495,814,1010,5,3,2,19,1,48,93,19
0,_053,_Plymouth W-4 P-21,_2500,683,1023,8,5,0,16,0,58,76,34
0,_053,_Plymouth W-4 P-22,_2505,667,1124,11,4,2,25,1,42,62,21
0,_053,_Plymouth W-4 P-23,_2510,621,967,1,7,1,17,0,34,81,24
0,_053,_Richfield W-1 P-3,_2575,645,1555,9,13,3,31,0,48,107,22
0,_053,_Richfield W-1 P-4,_2580,532,1227,3,9,0,40,1,29,89,22
0,_053,_Richfield W-1 P-5,_2585,633,1485,4,2,1,24,0,39,83,18
0,_053,_Richfield W-2 P-2,_2590,607,1705,8,10,4,44,2,53,95,28
0,_053,_Richfield W-2 P-6,_2595,610,1502,4,10,1,42,4,61,107,27
0,_053,_Richfield W-2 P-7,_2600,441,1036,2,5,1,25,0,39,60,28
0,_053,_Richfield W-3 P-1,_2605,371,912,2,5,1,16,0,24,48,7
0,_053,_Richfield W-3 P-8,_2610,436,1009,3,10,0,24,1,29,56,13
0,_053,_Richfield W-3 P-9,_2615,564,1493,2,16,1,45,1,38,67,31
0,_053,_Robbinsdale W-1,_2645,565,1221,7,15,1,43,2,32,63,21
0,_053,_Robbinsdale W-2,_2655,537,1514,11,6,2,41,0,62,79,18
0,_053,_Robbinsdale W-3,_2665,516,1153,9,11,1,39,0,44,74,15
0,_053,_Robbinsdale W-4,_2675,456,1335,3,13,1,36,1,29,64,18
0,_053,_Rockford P-1,_2695,103,57,2,1,0,3,0,2,17,0
0,_053,_Rogers P-1,_2710,1572,883,11,8,2,26,0,42,113,19
0,_053,_Rogers P-2,_2715,2444,1334,13,7,0,28,5,87,170,32
0,_053,_Shorewood P-1,_2720,77,47,0,0,0,1,0,5,6,0
0,_053,_Shorewood P-2,_2725,704,705,1,3,1,18,1,29,61,21
0,_053,_Shorewood P-3,_2730,575,655,4,3,1,19,0,38,54,16
0,_053,_Shorewood P-4,_2735,803,907,3,3,0,18,0,47,82,45
0,_053,_Spring Park P-1,_2755,534,425,2,5,0,12,0,14,39,15
0,_053,_Saint Anthony P-1,_2765,449,895,2,4,0,11,0,26,40,16
0,_053,_Saint Anthony P-2,_2770,629,1359,6,8,2,16,2,51,93,20
0,_053,_Saint Bonifacius P-1,_2780,777,437,5,6,1,17,2,27,57,9
0,_053,_Saint Louis Park W-1 P-1,_2790,541,1677,0,4,1,21,0,29,63,27
0,_053,_Saint Louis Park W-1 P-2,_2795,622,1902,9,12,2,42,2,53,128,25
0,_053,_Saint Louis Park W-1 P-3,_2800,189,755,2,4,0,10,1,6,62,18
0,_053,_Saint Louis Park W-1 P-4,_2805,244,614,2,5,0,13,0,14,57,10
0,_053,_Saint Louis Park W-2 P-5,_2810,346,873,0,4,0,15,0,18,66,10
0,_053,_Saint Louis Park W-2 P-6,_2815,455,1588,0,4,1,31,1,45,94,28
0,_053,_Saint Louis Park W-2 P-7,_2820,415,1789,3,3,0,18,1,43,103,32
0,_053,_Saint Louis Park W-2 P-8,_2825,413,1193,1,4,3,23,1,21,68,16
0,_053,_Saint Louis Park W-3 P-9,_2830,345,1149,5,2,2,20,0,23,58,14
0,_053,_Saint Louis Park W-3 P-10,_2835,360,1011,4,4,0,28,1,19,79,18
0,_053,_Saint Louis Park W-3 P-11,_2840,285,998,5,8,1,21,1,21,62,13
0,_053,_Saint Louis Park W-3 P-12,_2845,547,1577,12,11,1,45,0,34,83,33
0,_053,_Saint Louis Park W-4 P-13,_2850,454,1010,6,3,1,21,1,24,64,16
0,_053,_Saint Louis Park W-4 P-14,_2855,535,1876,7,8,2,24,2,40,96,27
0,_053,_Saint Louis Park W-4 P-15,_2860,377,1109,4,9,1,25,1,35,91,19
0,_053,_Saint Louis Park W-4 P-16,_2865,369,941,1,3,0,27,2,29,75,19
0,_053,_Tonka Bay P-1,_2900,478,468,0,4,0,2,0,25,44,17
0,_053,_Wayzata P-1,_2910,1238,1354,2,2,1,18,1,58,86,63
0,_053,_Woodland P-1,_2925,151,132,0,0,0,4,0,10,16,3
0,_055,_Black Hammer Twp,_0005,77,68,1,1,1,1,0,0,8,0
0,_055,_Brownsville,_0010,122,134,1,3,0,4,0,5,20,2
0,_055,_Brownsville Twp,_0015,141,111,0,1,0,2,0,3,3,2
0,_055,_Caledonia P-1,_0020,337,211,1,3,0,8,0,8,19,1
0,_055,_Caledonia P-2,_0025,437,284,0,3,1,13,0,4,37,5
0,_055,_Caledonia Twp,_0030,217,120,1,1,0,4,0,3,27,3
0,_055,_Crooked Creek Twp,_0035,73,65,0,0,0,2,0,1,2,1
0,_055,_Eitzen,_0040,94,42,0,0,0,0,0,2,3,0
0,_055,_Hokah,_0045,134,107,0,4,0,10,0,3,17,2
0,_055,_Hokah Twp,_0050,169,123,2,4,0,4,0,6,6,4
0,_055,_Houston,_0055,294,148,3,4,0,5,0,15,18,4
0,_055,_Houston Twp,_0060,163,81,0,1,0,3,0,4,9,1
0,_055,_Jefferson Twp,_0065,33,23,1,0,0,1,0,0,3,0
0,_055,_La Crescent P-1,_0070,698,618,5,5,0,17,0,23,36,20
0,_055,_La Crescent P-2,_0075,390,511,1,10,1,17,1,9,30,19
0,_055,_La Crescent P-3,_0076,251,260,1,1,0,6,0,7,22,6
0,_055,_La Crescent Twp,_0080,417,285,4,2,0,4,0,12,37,2
0,_055,_Mayville Twp,_0085,129,65,0,1,0,0,0,1,9,2
0,_055,_Money Creek Twp,_0090,229,82,0,3,0,5,0,6,5,2
0,_055,_Mound Prairie Twp,_0095,184,137,1,1,0,6,0,2,20,2
0,_055,_Sheldon Twp,_0100,105,43,1,0,0,2,1,2,6,1
0,_055,_Spring Grove,_0105,304,303,1,2,0,7,0,6,22,2
0,_055,_Spring Grove Twp,_0110,142,75,1,1,0,1,0,5,5,3
0,_055,_Union Twp,_0115,131,65,1,0,0,3,0,1,6,2
0,_055,_Wilmington Twp,_0120,131,84,2,0,1,2,0,4,12,1
0,_055,_Winnebago Twp,_0125,88,32,0,0,0,3,0,5,1,1
0,_055,_Yucatan Twp,_0130,126,68,1,1,0,5,0,1,11,1
0,_057,_Akeley,_0005,116,53,1,1,0,2,0,1,6,3
0,_057,_Akeley Twp,_0010,199,102,0,0,0,2,0,2,8,2
0,_057,_Arago Twp,_0015,262,101,1,3,1,3,0,5,10,1
0,_057,_Badoura Twp,_0020,39,21,1,0,0,1,1,4,0,1
0,_057,_Clay Twp,_0022,33,16,1,0,0,1,0,3,3,2
0,_057,_Clover Twp,_0025,69,35,0,1,0,0,0,1,3,0
0,_057,_Crow Wing Lake Twp,_0030,137,71,1,0,0,1,0,4,2,1
0,_057,_Farden Twp P-1,_0035,288,172,5,3,1,14,0,6,23,6
0,_057,_Farden Twp P-2,_0037,25,21,0,0,0,1,0,0,2,0
0,_057,_Fern Twp,_0040,98,39,0,1,0,0,0,5,1,2
0,_057,_Guthrie Twp,_0045,214,68,3,1,1,4,1,3,10,7
0,_057,_Hart Lake Twp P-1,_0050,152,61,1,0,0,3,0,2,7,0
0,_057,_Hart Lake Twp P-2,_0052,27,22,0,0,0,0,0,0,3,0
0,_057,_Helga Twp,_0055,583,247,2,1,0,7,1,17,23,6
0,_057,_Hendrickson Twp,_0060,118,38,1,0,0,0,0,4,5,4
0,_057,_Henrietta Twp,_0065,590,222,3,2,1,9,0,23,34,5
0,_057,_Hubbard Twp,_0070,305,117,2,1,0,7,0,4,14,0
0,_057,_Lake Alice Twp,_0075,37,11,0,0,0,0,0,0,2,0
0,_057,_Lake Emma Twp,_0080,363,254,1,4,0,6,0,6,11,4
0,_057,_Lake George Twp,_0085,166,52,0,0,0,1,0,1,7,1
0,_057,_Lake Hattie Twp,_0090,74,24,0,0,0,1,0,0,3,1
0,_057,_Lakeport Twp P-1,_0095,228,168,2,1,1,3,0,7,19,6
0,_057,_Lakeport Twp P-2,_0097,25,11,0,0,0,0,0,1,0,1
0,_057,_Laporte,_0100,38,22,2,0,1,1,0,2,0,1
0,_057,_Mantrap Twp,_0105,210,123,0,1,0,2,0,0,5,1
0,_057,_Nevis,_0110,133,60,0,2,0,2,0,2,7,3
0,_057,_Nevis Twp,_0115,407,220,1,1,0,6,0,3,29,9
0,_057,_Park Rapids P-1,_0120,394,232,3,3,0,13,0,13,31,4
0,_057,_Park Rapids P-2,_0122,661,331,10,3,0,20,1,7,28,8
0,_057,_Rockwood Twp,_0125,163,90,1,0,0,8,0,6,10,6
0,_057,_Schoolcraft Twp,_0130,52,11,1,0,0,2,0,1,3,1
0,_057,_Steamboat River Twp P-1,_0135,43,23,0,0,0,0,0,2,0,0
0,_057,_Steamboat River Twp P-2,_0137,2,0,1,0,0,0,0,2,0,0
0,_057,_Straight River Twp,_0140,297,101,1,1,0,6,1,2,5,5
0,_057,_Thorpe Twp,_0145,9,17,0,0,0,0,0,0,0,3
0,_057,_Todd Twp P-1,_0150,514,161,3,1,2,5,0,10,14,5
0,_057,_Todd Twp P-2,_0152,29,16,0,0,0,0,0,0,3,0
0,_057,_White Oak Twp,_0155,161,90,0,1,0,1,0,5,11,1
0,_059,_Athens Twp,_0005,760,297,5,7,0,13,0,18,45,6
0,_059,_Bradford Twp,_0010,1329,500,12,11,1,19,0,21,70,11
0,_059,_Braham,_0015,465,224,6,5,2,9,0,13,36,6
0,_059,_Cambridge P-1,_0020,1303,887,18,12,2,29,0,66,87,18
0,_059,_Cambridge P-2,_0022,1070,544,3,8,1,20,1,44,82,17
0,_059,_Cambridge Twp,_0025,909,402,5,5,0,14,0,16,39,12
0,_059,_Dalbo Twp,_0030,325,77,0,0,0,4,1,14,21,1
0,_059,_Isanti P-1,_0035,1075,356,4,3,0,30,1,25,86,13
0,_059,_Isanti P-2,_0037,730,298,2,5,1,14,1,12,52,6
0,_059,_Isanti Twp,_0040,884,360,10,5,0,9,0,31,40,16
0,_059,_Maple Ridge Twp,_0045,297,111,1,1,0,7,0,13,15,3
0,_059,_North Branch Twp,_0050,688,306,1,5,0,9,0,17,40,5
0,_059,_Oxford Twp,_0055,377,125,1,3,0,1,0,12,9,1
0,_059,_Saint Francis P-3,_0057,2,0,0,0,0,0,0,0,0,0
0,_059,_Spencer Brook Twp,_0060,680,199,3,3,1,8,0,26,34,4
0,_059,_Springvale Twp,_0065,620,197,5,3,0,8,0,24,18,6
0,_059,_Stanchfield Twp,_0070,423,174,2,4,0,14,0,13,24,3
0,_059,_Stanford Twp,_0075,998,319,3,2,0,3,1,29,43,9
0,_059,_Wyanett Twp,_0080,700,281,3,3,0,8,0,24,24,3
0,_061,_Alvwood Twp,_0005,15,3,0,0,0,0,0,3,0,0
0,_061,_Arbo Twp,_0010,305,178,4,3,0,5,0,11,21,2
0,_061,_Ardenhurst Twp,_0015,67,30,0,0,0,0,0,4,2,1
0,_061,_Ball Club Prec,_0020,67,69,0,0,0,0,0,2,4,1
0,_061,_Balsam Twp,_0025,190,132,5,1,0,5,0,8,8,2
0,_061,_Cohasset,_0030,965,511,9,8,0,10,0,29,62,24
0,_061,_Bass Lake Prec,_0035,434,222,2,2,0,6,0,15,34,16
0,_061,_Bearville Twp,_0040,53,58,1,1,0,1,0,0,3,3
0,_061,_Bigfork,_0045,68,56,2,1,0,3,0,3,6,1
0,_061,_Bigfork Twp,_0050,96,43,0,0,0,2,0,2,3,1
0,_061,_Blackberry Twp,_0055,307,137,4,7,0,12,0,9,17,6
0,_061,_Bovey,_0060,159,145,1,1,0,5,0,3,7,2
0,_061,_Bowstring Twp,_0065,56,58,0,2,0,2,0,2,2,4
0,_061,_North Unorganized Prec,_0070,163,122,2,1,0,4,0,8,7,2
0,_061,_Calumet,_0074,93,48,2,5,0,2,0,2,5,1
0,_061,_Carpenter Twp,_0076,57,33,0,1,0,1,1,3,2,1
0,_061,_Coleraine,_0085,538,405,7,6,0,10,0,13,38,10
0,_061,_Deer Lake Prec,_0090,204,174,2,0,0,3,0,7,17,3
0,_061,_Deer River P-1,_0095,2,0,0,0,0,0,0,0,0,0
0,_061,_Deer River P-2,_0096,208,122,3,1,0,8,0,4,8,5
0,_061,_Deer River Twp P-1,_0100,0,0,0,0,0,0,0,0,0,0
0,_061,_Deer River Twp P-2,_0101,214,93,1,2,0,4,0,4,14,8
0,_061,_Effie,_0110,22,18,1,0,0,0,0,0,1,0
0,_061,_Feeley Twp,_0120,93,78,1,5,0,4,0,0,5,2
0,_061,_Good Hope Twp,_0125,59,16,0,0,0,0,0,2,0,1
0,_061,_Goodland Twp,_0130,169,106,2,6,0,4,0,4,6,0
0,_061,_Gran Prec,_0135,90,71,0,4,0,4,0,3,9,2
0,_061,_Grand Rapids P-1,_0140,575,421,9,10,1,22,2,19,34,16
0,_061,_Grand Rapids P-2,_0145,661,575,6,7,0,25,0,20,60,16
0,_061,_Grand Rapids P-3,_0151,508,398,7,3,1,14,1,15,32,4
0,_061,_Grand Rapids P-4,_0155,930,769,10,8,2,18,0,21,64,13
0,_061,_Grattan Twp,_0175,21,4,0,0,0,0,0,0,3,0
0,_061,_Greenway Twp P-1,_0184,62,71,1,0,0,0,0,0,3,0
0,_061,_Greenway Twp P-2,_0189,8,7,0,0,0,0,0,0,1,0
0,_061,_Greenway Twp P-3,_0195,181,143,2,1,0,1,1,3,11,3
0,_061,_Harris Twp,_0200,1162,659,4,7,1,15,1,18,50,12
0,_061,_Inger Prec,_0205,38,54,0,1,0,5,0,1,1,2
0,_061,_Keewatin,_0215,230,261,2,4,1,8,0,5,18,8
0,_061,_Kinghurst Twp,_0220,46,15,1,0,1,0,0,1,0,1
0,_061,_Lake Jessie Twp,_0225,71,53,3,6,0,1,0,3,3,3
0,_061,_La Prairie P-6,_0227,195,125,0,2,0,1,0,6,7,3
0,_061,_Lawrence Twp,_0230,103,127,2,5,0,1,1,4,8,2
0,_061,_Liberty Prec,_0235,22,3,0,0,0,0,0,0,3,0
0,_061,_Lone Pine Twp,_0240,147,147,1,0,0,3,0,4,8,3
0,_061,_Grave Lake Prec,_0244,44,55,0,0,0,0,0,2,8,0
0,_061,_Long Lake Prec,_0245,90,60,1,1,0,0,0,4,8,0
0,_061,_Marble,_0247,160,123,2,1,0,4,0,2,5,3
0,_061,_Marcell Twp,_0249,166,90,0,0,0,5,0,7,3,4
0,_061,_Max Twp,_0255,33,16,0,0,0,1,0,0,4,0
0,_061,_McLeod Prec,_0260,159,152,3,0,0,7,0,8,17,3
0,_061,_Moose Park Twp,_0265,28,2,1,0,0,0,0,0,0,0
0,_061,_Morse Twp P-1,_0270,198,79,1,2,0,3,0,4,6,2
0,_061,_Morse Twp P-2,_0271,0,0,0,0,0,0,0,0,0,0
0,_061,_Nashwauk,_0280,184,254,1,10,0,3,0,9,22,6
0,_061,_Nashwauk Twp,_0285,210,185,2,3,0,3,0,8,8,6
0,_061,_Nore Twp,_0290,17,3,0,0,0,0,0,1,0,0
0,_061,_Oteneagen Twp,_0295,107,34,0,0,0,0,0,0,3,0
0,_061,_Pomroy Twp,_0300,11,3,0,0,0,0,0,0,1,0
0,_061,_Sago Twp,_0305,59,31,0,2,0,1,0,7,5,0
0,_061,_Sand Lake Twp,_0310,65,37,1,0,0,1,0,1,4,0
0,_061,_Spang Twp,_0320,101,35,1,0,0,0,0,2,5,0
0,_061,_Splithand Twp,_0327,86,43,0,1,0,1,0,2,12,0
0,_061,_Squaw Lake,_0330,9,16,0,1,0,0,0,0,1,1
