IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20161108_GEN_PRE_REP_TRUMP,USA_LA_20161108_GEN_PRE_DEM_CLINTON,USA_LA_20161108_GEN_PRE_LIB_JOHNSON,USA_LA_20161108_GEN_PRE_GRE_STEIN,USA_LA_20161108_GEN_PRE_COU_MCMULLIN,USA_LA_20161108_GEN_PRE_CON_CASTLE,USA_LA_20161108_GEN_PRE_OTH_OTHER,USA_LA_20161108_GEN_USS_REP_KENNEDY,USA_LA_20161108_GEN_USS_REP_BOUSTANY,USA_LA_20161108_GEN_USS_REP_FLEMING,USA_LA_20161108_GEN_USS_REP_MANESS,USA_LA_20161108_GEN_USS_REP_DUKE,USA_LA_20161108_GEN_USS_REP_CRAWFORD,USA_LA_20161108_GEN_USS_REP_CAO,USA_LA_20161108_GEN_USS_REP_MARSALA,USA_LA_20161108_GEN_USS_REP_PATEL,USA_LA_20161108_GEN_USS_DEM_CAMPBELL,USA_LA_20161108_GEN_USS_DEM_FAYARD,USA_LA_20161108_GEN_USS_DEM_EDWARDS,USA_LA_20161108_GEN_USS_DEM_LANDRIEU,USA_LA_20161108_GEN_USS_DEM_PELLERIN,USA_LA_20161108_GEN_USS_DEM_WILLIAMS,USA_LA_20161108_GEN_USS_DEM_MENDOZA,USA_LA_20161108_GEN_USS_LIB_CLEMENTS,USA_LA_20161108_GEN_USS_LIB_GILLAM,USA_LA_20161108_GEN_USS_OTH_LANG_JR,USA_LA_20161108_GEN_USS_OTH_TAYLOR_JR,USA_LA_20161108_GEN_USS_NPA_BILLIOT,USA_LA_20161108_GEN_USS_NPA_HEBERT,USA_LA_20161108_GEN_USS_NPA_MARONE,USA_LA_20161108_GEN_USS_NPA_WELLS,USA_LA_20161108_GEN_US1_REP_KENNEDY,USA_LA_20161108_GEN_US1_DEM_CAMPBELL
0,_031,_1,_1,20,149,0,2,0,2,0,10,1,4,3,5,0,0,0,0,110,16,1,7,0,0,0,1,0,0,0,1,2,2,0,12,63
0,_031,_10,_10,513,370,5,1,0,0,2,186,29,213,10,41,15,1,0,0,221,52,21,25,2,1,3,1,5,2,3,4,0,3,0,217,114
0,_031,_11,_11,344,80,5,1,0,2,0,101,20,163,18,12,6,4,2,0,73,7,0,4,0,0,0,1,0,0,0,2,0,0,0,165,39
0,_031,_15,_15,32,37,0,0,0,0,0,10,1,21,0,2,1,1,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23
0,_031,_16,_16,1009,107,13,5,11,3,0,336,36,447,52,54,22,6,0,0,113,26,1,11,0,0,0,6,0,0,0,4,2,3,3,497,82
0,_031,_21,_21,266,112,11,0,0,2,0,90,9,115,17,17,7,1,0,0,101,14,5,7,0,1,0,1,0,0,1,2,0,0,0,130,68
0,_031,_22,_22,456,64,4,7,0,0,0,143,16,213,33,11,12,4,2,0,58,9,1,0,0,0,2,5,2,2,0,4,2,1,0,202,29
0,_031,_23,_23,1213,163,20,3,14,2,5,382,63,546,85,45,25,8,0,0,150,36,12,2,2,1,2,8,4,2,1,1,6,1,0,506,76
0,_031,_26,_26,18,16,3,0,0,0,0,8,0,8,0,1,0,0,0,0,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,12,6
0,_031,_28,_28,224,43,0,0,0,0,4,79,3,106,11,8,3,3,0,0,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,133,13
0,_031,_29,_29,34,24,0,0,0,0,0,11,4,15,1,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
0,_031,_30,_30,693,107,10,0,3,0,2,195,21,381,36,26,15,4,0,2,84,19,7,9,0,0,0,1,0,0,0,2,1,0,0,328,73
0,_031,_31,_31,81,152,0,0,0,0,0,25,5,39,6,5,5,0,0,0,108,27,4,4,0,0,0,0,0,0,0,1,1,0,0,28,65
0,_031,_32,_32,103,176,5,1,0,0,0,45,3,46,3,8,3,0,0,0,124,24,3,7,0,5,1,1,0,0,0,2,0,0,0,53,105
0,_031,_33,_33,448,330,5,1,3,0,4,143,29,196,23,19,8,3,0,0,248,59,11,9,2,1,3,1,0,1,0,2,3,1,0,173,157
0,_031,_34,_34,139,229,4,0,5,3,0,51,16,59,10,9,2,0,0,0,148,22,15,11,0,3,0,5,0,0,0,0,0,1,0,74,124
0,_031,_35,_35,326,75,4,0,0,0,2,122,20,129,10,17,8,4,0,0,66,16,3,5,0,0,0,1,0,0,0,2,3,0,0,166,36
0,_031,_37,_37,250,151,3,0,3,0,2,86,13,129,10,5,4,1,0,0,121,6,0,7,0,0,0,0,0,0,0,2,0,0,0,170,96
0,_031,_38,_38,108,132,5,0,0,0,0,30,6,57,3,0,2,0,1,0,102,19,1,4,0,0,0,0,0,0,0,6,0,0,0,81,88
0,_031,_39,_39,142,132,3,0,1,0,2,52,8,57,1,9,8,0,0,0,102,13,1,7,0,3,0,0,0,1,0,0,0,0,0,80,62
0,_031,_4,_4,9,145,1,1,0,0,0,4,0,7,0,4,1,0,0,0,92,20,5,5,0,2,0,0,0,0,0,1,0,0,0,4,69
0,_031,_42,_42,15,56,1,1,0,0,0,4,1,10,1,4,1,0,0,0,35,3,1,5,0,0,0,0,0,0,0,0,0,0,0,6,33
0,_031,_44,_44,43,280,0,0,0,0,0,12,8,18,1,1,1,1,0,0,201,23,5,25,0,0,1,0,0,0,1,3,0,0,0,31,125
0,_031,_46,_46,467,77,6,3,3,0,0,168,21,178,15,27,13,0,1,2,84,10,8,4,0,3,0,4,0,0,0,1,0,0,2,228,42
0,_031,_48,_48,117,49,0,0,0,0,0,42,4,53,6,4,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,67,32
0,_031,_49,_49,206,77,1,1,0,0,4,86,17,70,14,15,0,0,0,0,53,12,3,0,0,0,0,1,0,0,0,2,1,0,0,73,40
0,_031,_5,_5,81,287,1,1,0,0,4,37,8,45,3,5,3,1,2,0,188,27,10,21,2,2,2,0,0,0,0,2,0,2,0,62,158
0,_031,_51,_51,148,16,0,0,0,0,0,62,6,46,8,9,1,0,0,2,14,6,3,2,0,0,0,1,1,0,0,0,0,0,0,68,12
0,_031,_53,_53,127,43,1,3,0,0,2,41,17,45,4,12,4,0,0,0,35,3,1,4,0,0,0,1,0,0,0,0,0,1,0,70,27
0,_031,_55,_55,111,126,4,0,0,0,2,53,6,45,7,4,2,0,0,0,79,7,3,2,0,1,1,2,0,0,0,2,0,0,0,63,66
0,_031,_56,_56,128,105,3,0,0,0,2,51,9,46,1,6,1,2,0,0,92,11,0,3,2,0,0,1,0,3,0,1,0,0,0,64,49
0,_031,_59,_59,31,305,1,0,1,0,0,19,3,13,5,2,0,1,0,0,209,23,7,23,2,1,0,0,0,0,1,3,0,0,0,19,128
0,_031,_6,_6,20,226,3,0,0,0,0,8,6,10,0,1,1,0,0,0,162,23,7,12,0,0,0,0,0,0,0,1,0,2,0,3,130
0,_031,_60,_60,54,182,1,1,0,0,0,25,3,14,0,5,2,0,0,0,122,30,8,7,2,1,0,0,0,0,0,1,1,0,0,36,95
0,_031,_61,_61,3,30,0,0,1,0,0,5,1,1,0,1,0,0,0,0,9,4,0,7,1,0,0,0,0,0,0,0,0,0,0,3,6
0,_031,_63,_63,49,327,5,1,4,0,2,25,5,34,0,4,1,0,0,0,211,36,11,23,1,1,0,2,0,0,1,1,0,1,0,32,145
0,_031,_9,_9,40,185,0,0,2,2,0,23,4,15,1,4,1,0,0,0,128,24,1,11,0,0,3,0,0,0,0,4,0,0,0,23,78
0,_033,_1-1,_1-1,165,371,31,12,7,3,7,71,63,30,11,8,6,6,0,3,168,155,3,9,6,0,2,11,8,0,0,1,5,1,2,115,290
0,_033,_1-10,_1-10,8,756,0,2,0,0,2,29,12,0,0,2,2,0,0,0,398,173,45,40,0,4,3,1,1,0,0,4,0,1,0,7,419
0,_033,_1-100,_1-100,6,681,5,13,1,0,1,9,10,4,1,1,4,5,0,0,288,167,85,73,10,1,8,3,0,0,0,8,1,1,0,2,113
0,_033,_1-101,_1-101,10,480,2,10,0,0,0,11,5,1,0,0,1,0,0,0,252,135,26,20,0,0,1,1,1,1,4,6,0,1,0,9,331
0,_033,_1-102,_1-102,438,789,97,40,14,3,9,132,178,81,28,33,24,12,2,3,334,251,53,62,13,6,14,43,14,1,0,16,4,5,0,91,269
0,_033,_1-103,_1-103,737,380,37,16,8,1,4,401,169,128,50,19,23,5,0,0,155,126,17,17,0,0,3,13,5,1,2,8,8,6,1,536,194
0,_033,_1-104,_1-104,135,849,11,7,3,4,7,75,32,37,8,4,1,2,1,4,376,266,49,91,4,3,0,3,2,0,1,6,0,3,2,89,448
0,_033,_1-105,_1-105,913,411,53,9,19,3,0,369,397,116,50,26,17,8,1,2,150,174,11,17,4,1,2,16,8,2,0,8,4,1,0,628,253
0,_033,_1-107,_1-107,212,251,36,11,14,0,6,94,68,42,22,10,11,2,0,0,123,99,8,23,1,1,0,7,2,0,0,5,4,0,1,110,178
0,_033,_1-12,_1-12,607,276,71,15,11,5,2,278,215,95,46,8,10,8,0,4,127,119,13,11,6,0,2,11,6,0,0,2,2,2,0,441,189
0,_033,_1-13,_1-13,19,290,3,4,4,0,1,14,7,3,1,0,0,1,2,2,143,84,16,23,0,0,0,1,0,0,0,5,0,3,0,17,155
0,_033,_1-14,_1-14,18,1096,2,6,0,0,3,40,12,2,0,2,4,3,0,0,589,252,69,66,0,10,2,2,1,0,0,12,0,0,2,16,672
0,_033,_1-15,_1-15,6,1099,2,3,0,0,3,31,14,8,0,2,5,1,2,0,533,255,66,55,13,7,4,1,3,3,5,11,0,1,0,12,619
0,_033,_1-16,_1-16,11,571,4,3,0,0,3,22,13,4,0,1,5,1,2,0,315,113,17,33,1,3,2,0,0,0,0,7,1,3,0,9,316
0,_033,_1-17,_1-17,28,276,9,1,3,0,1,24,11,5,1,0,3,4,0,0,118,98,13,22,0,0,0,2,1,0,0,2,0,1,0,15,142
0,_033,_1-18,_1-18,8,268,1,5,0,2,0,14,1,1,0,2,0,3,0,0,141,73,9,13,0,2,0,1,0,0,0,4,5,3,3,6,152
0,_033,_1-19,_1-19,9,392,3,4,1,0,0,14,3,5,0,2,0,1,2,0,195,85,23,25,0,3,0,0,1,0,0,6,1,3,0,11,214
0,_033,_1-2,_1-2,12,868,4,4,0,2,3,31,8,11,0,3,9,3,2,2,425,193,56,51,13,14,4,4,1,0,0,11,0,4,2,10,325
0,_033,_1-21,_1-21,9,404,1,3,3,0,0,19,5,0,0,2,3,3,3,0,202,88,25,27,1,0,2,0,1,0,0,9,0,3,0,12,206
0,_033,_1-22,_1-22,11,348,1,4,0,3,3,13,3,1,1,5,3,3,2,0,184,84,14,25,3,2,2,1,0,0,0,2,1,0,2,3,183
0,_033,_1-23,_1-23,13,722,5,5,1,0,0,32,9,0,1,1,2,1,4,2,367,169,49,42,3,7,0,4,0,3,3,7,0,4,2,11,330
0,_033,_1-24,_1-24,32,718,4,1,0,0,6,35,13,12,0,6,1,1,2,0,372,136,34,52,4,4,4,0,1,0,2,7,0,4,3,20,324
0,_033,_1-25,_1-25,20,835,1,5,1,0,4,29,11,7,0,2,1,5,2,0,422,198,45,63,3,8,2,1,0,0,0,9,0,4,0,17,422
0,_033,_1-26,_1-26,12,523,5,4,1,0,4,17,5,7,0,2,0,4,2,0,234,107,49,34,3,6,2,6,0,4,4,5,0,3,2,7,218
0,_033,_1-27,_1-27,11,814,0,6,0,0,4,28,9,4,3,2,2,3,2,0,371,205,48,66,1,4,3,6,1,0,0,11,4,4,2,14,442
0,_033,_1-28,_1-28,26,681,9,4,1,0,1,36,9,4,0,5,6,1,0,0,305,183,43,52,6,4,2,4,3,2,0,8,1,3,2,16,369
0,_033,_1-29,_1-29,11,696,6,6,0,0,1,22,12,8,1,1,2,1,2,0,323,191,44,34,1,4,0,2,1,2,3,6,0,0,0,16,359
0,_033,_1-3,_1-3,35,311,4,4,0,3,1,15,21,3,3,0,1,3,0,0,161,91,19,16,3,0,2,1,0,0,2,1,0,1,0,22,218
0,_033,_1-30,_1-30,8,663,1,4,1,0,0,22,5,5,0,1,4,3,2,0,329,153,44,37,0,6,0,4,0,0,0,6,0,0,0,11,334
0,_033,_1-31,_1-31,40,993,7,9,0,0,1,57,9,12,0,8,6,2,0,2,432,281,71,54,10,0,0,2,0,0,4,16,2,3,0,20,477
0,_033,_1-32,_1-32,8,918,5,5,1,0,3,30,15,4,0,4,2,0,0,0,421,274,34,56,1,6,0,1,4,0,0,9,0,1,2,3,510
0,_033,_1-33,_1-33,274,274,26,6,8,0,8,148,67,42,25,12,6,5,3,0,127,116,7,13,3,0,0,8,3,0,0,1,3,5,2,172,191
0,_033,_1-34,_1-34,814,262,35,3,35,2,3,393,342,127,39,11,6,1,0,4,101,95,6,5,3,0,2,8,1,2,0,1,1,2,0,618,200
0,_033,_1-35,_1-35,271,279,42,9,18,3,8,143,92,48,21,2,6,6,3,3,108,128,8,9,0,2,2,14,3,0,2,5,9,3,2,217,210
0,_033,_1-36,_1-36,87,625,15,4,4,3,0,50,28,13,8,4,6,4,0,0,329,164,36,34,1,2,2,4,1,2,3,1,4,3,0,71,379
0,_033,_1-37,_1-37,192,699,31,17,4,5,4,110,55,34,21,10,8,2,2,5,282,246,48,52,3,2,2,11,4,0,0,9,1,7,2,102,392
0,_033,_1-38,_1-38,59,704,14,7,1,0,1,46,30,2,6,5,0,4,0,0,339,206,45,30,1,2,3,4,4,2,3,12,4,6,2,41,420
0,_033,_1-39,_1-39,369,290,31,6,13,0,0,191,153,57,20,6,4,3,0,2,122,114,12,2,3,0,0,5,1,0,0,2,0,0,0,286,204
0,_033,_1-4,_1-4,5,323,4,3,0,2,1,13,3,3,0,0,1,3,0,0,165,88,17,11,0,2,2,1,3,0,0,0,1,0,0,1,185
0,_033,_1-40,_1-40,215,394,41,28,8,0,10,112,75,54,11,8,9,3,2,2,193,160,12,12,1,3,4,14,5,0,0,1,4,1,3,187,311
0,_033,_1-41,_1-41,512,366,33,14,17,2,7,244,185,86,29,12,9,6,0,5,177,132,13,11,2,2,2,11,6,0,0,2,4,3,0,373,233
0,_033,_1-42,_1-42,776,472,67,16,31,2,3,390,326,122,55,15,8,9,0,12,203,177,7,11,0,0,4,10,6,2,0,3,8,2,0,537,337
0,_033,_1-43,_1-43,455,231,30,7,8,3,1,223,200,58,18,7,1,7,1,2,97,95,4,6,1,0,0,6,0,0,0,1,3,1,2,374,144
0,_033,_1-44,_1-44,180,436,51,27,10,0,4,75,81,34,9,4,13,10,1,0,175,153,29,28,7,2,12,19,6,2,1,4,3,10,2,55,198
0,_033,_1-45,_1-45,4,473,0,3,0,0,3,11,7,4,0,0,2,0,1,0,251,88,23,30,3,10,2,0,0,0,0,5,0,0,2,7,271
0,_033,_1-46,_1-46,76,367,21,18,6,2,2,29,34,16,3,8,2,6,0,2,185,111,16,10,7,2,3,11,0,0,1,6,3,2,0,22,195
0,_033,_1-47,_1-47,953,505,66,9,16,3,10,477,358,154,68,13,14,21,3,6,201,186,8,11,0,2,4,11,2,0,0,4,7,0,0,779,336
0,_033,_1-48,_1-48,774,434,62,12,25,2,1,381,314,160,30,12,11,8,1,8,185,189,3,5,1,0,0,10,2,0,0,1,5,0,0,640,336
0,_033,_1-49,_1-49,720,247,33,8,4,2,1,385,183,118,48,19,9,8,1,5,114,92,6,9,1,2,0,9,1,2,0,3,3,0,3,527,194
0,_033,_1-5,_1-5,36,794,13,11,1,0,1,29,17,7,1,2,8,1,2,0,419,201,33,52,2,8,0,4,2,0,0,9,3,1,0,16,415
0,_033,_1-50,_1-50,28,687,6,4,1,0,7,36,11,5,3,5,2,4,1,0,324,191,42,57,4,3,0,4,0,2,1,6,3,1,1,16,341
0,_033,_1-51,_1-51,8,552,0,4,0,0,1,8,4,1,1,2,4,1,0,0,324,106,30,20,4,4,0,1,1,0,1,10,0,3,0,7,311
0,_033,_1-52,_1-52,640,413,54,9,15,4,6,345,135,116,37,23,10,7,4,0,168,183,10,20,7,5,7,15,6,2,0,3,8,2,0,452,273
0,_033,_1-53,_1-53,553,249,31,9,7,2,4,289,147,81,24,18,4,10,4,2,114,112,9,15,0,0,3,6,2,0,0,4,2,0,0,374,169
0,_033,_1-54,_1-54,350,1240,21,12,6,0,13,228,60,44,9,12,11,14,2,2,582,439,78,59,12,10,5,12,4,2,1,8,2,3,0,259,768
0,_033,_1-55,_1-55,595,408,35,9,9,3,4,319,144,97,29,14,10,16,4,2,168,172,21,21,2,4,4,4,3,0,0,6,1,1,0,410,225
0,_033,_1-56,_1-56,996,344,76,24,28,2,1,522,407,159,61,12,18,10,3,6,150,117,4,0,1,2,0,8,7,1,1,1,4,1,0,796,290
0,_033,_1-57,_1-57,216,239,22,12,5,3,1,110,55,34,28,6,7,1,0,0,122,77,16,12,0,4,3,4,5,1,0,6,0,1,1,126,151
0,_033,_1-58,_1-58,56,905,7,11,1,0,1,56,15,5,2,10,6,2,1,0,403,256,56,58,10,2,2,2,0,0,4,9,0,5,1,39,472
0,_033,_1-59,_1-59,9,417,3,4,0,0,0,14,4,0,0,1,4,0,0,0,196,109,19,25,3,7,6,7,4,0,0,1,0,1,1,6,249
0,_033,_1-6,_1-6,12,356,4,4,0,0,1,19,8,4,0,2,0,1,0,0,181,95,17,23,0,3,2,4,3,0,0,0,1,1,0,11,214
0,_033,_1-60,_1-60,627,498,41,18,4,2,8,309,113,118,47,32,17,16,1,5,225,195,34,24,6,5,2,6,6,0,0,12,1,3,0,432,329
0,_033,_1-61,_1-61,19,915,6,7,0,2,10,31,19,5,3,4,4,3,0,0,431,249,53,56,10,10,6,4,1,1,1,7,3,6,0,15,473
0,_033,_1-62,_1-62,15,777,0,6,0,0,4,18,17,7,0,0,4,5,0,0,387,191,36,59,4,4,6,2,3,4,0,8,3,4,0,7,474
0,_033,_1-63,_1-63,8,747,1,1,1,4,4,35,9,2,0,2,1,6,0,0,360,195,35,46,1,2,5,3,2,0,2,11,1,6,0,9,396
0,_033,_1-64,_1-64,216,246,41,14,5,0,4,96,88,32,13,1,6,10,0,2,99,124,5,2,3,1,3,12,4,0,0,2,3,7,0,156,196
0,_033,_1-65,_1-65,272,292,40,10,10,0,3,115,81,48,18,9,7,5,0,3,141,127,13,14,3,3,2,7,4,0,0,7,3,4,1,159,213
0,_033,_1-66,_1-66,331,564,49,12,4,0,4,193,113,50,21,7,13,2,1,3,232,200,23,33,7,2,4,18,5,1,0,5,1,6,0,233,318
0,_033,_1-67,_1-67,16,334,10,6,0,0,0,15,19,3,3,2,0,0,0,0,150,109,7,23,0,1,2,5,1,1,0,4,3,0,0,16,212
0,_033,_1-68,_1-68,7,323,1,0,0,0,0,6,3,1,0,0,0,1,1,0,193,80,13,20,0,0,0,1,1,0,0,1,0,0,0,11,232
0,_033,_1-69,_1-69,593,505,78,31,15,2,1,231,296,123,32,14,8,11,0,0,234,197,14,23,0,2,2,11,6,1,0,4,6,1,0,414,357
0,_033,_1-7,_1-7,213,367,55,10,14,0,6,119,88,46,13,5,3,11,0,2,174,146,1,6,1,0,6,18,5,0,0,0,7,1,2,151,281
0,_033,_1-70,_1-70,126,1009,4,6,3,5,12,91,22,16,0,2,2,10,0,0,507,315,65,44,7,6,2,6,0,1,1,10,7,4,1,90,711
0,_033,_1-71,_1-71,493,513,21,7,1,0,4,266,89,70,25,20,7,18,5,4,213,209,28,30,1,2,6,10,1,4,1,4,5,1,1,320,321
0,_033,_1-72,_1-72,581,411,33,2,15,2,6,341,121,91,46,16,4,18,1,2,148,156,22,32,3,3,4,10,6,1,1,5,1,1,0,440,232
0,_033,_1-73,_1-73,312,716,22,10,8,2,3,144,164,52,14,3,1,5,1,0,350,267,25,36,2,6,3,7,1,0,1,6,3,0,0,295,597
0,_033,_1-74,_1-74,805,274,48,9,16,5,3,412,250,151,52,13,6,14,1,4,116,88,14,10,0,1,1,9,0,1,0,2,2,7,1,579,183
0,_033,_1-75,_1-75,628,305,54,10,19,0,0,306,232,132,37,13,6,6,1,2,138,122,0,6,3,0,1,6,3,0,0,2,3,0,1,540,268
0,_033,_1-77,_1-77,28,1268,5,4,1,2,3,32,8,9,1,1,7,4,1,0,625,335,88,71,7,14,5,1,1,3,1,13,2,1,1,15,772
0,_033,_1-78,_1-78,122,762,6,1,3,1,3,90,26,22,9,4,3,2,0,2,368,247,44,37,9,6,1,3,0,0,0,6,0,0,1,69,403
0,_033,_1-8,_1-8,255,283,41,10,17,0,0,139,109,46,9,1,4,6,0,9,152,100,5,11,1,0,0,6,4,2,0,5,0,0,0,178,227
0,_033,_1-80,_1-80,742,420,78,22,34,3,9,364,212,140,58,13,20,10,1,2,176,191,21,22,2,2,2,24,9,0,0,8,10,4,0,502,255
0,_033,_1-81,_1-81,186,741,10,10,4,3,4,100,48,25,13,13,12,12,0,2,253,281,47,73,4,7,13,2,6,1,0,10,8,5,5,112,252
0,_033,_1-82,_1-82,152,919,9,10,1,1,4,104,30,29,5,3,6,5,1,0,384,353,66,50,6,4,1,5,4,0,1,3,1,5,0,105,583
0,_033,_1-83,_1-83,246,553,13,4,1,3,5,136,36,38,21,16,12,8,1,2,250,195,45,28,3,1,3,4,2,0,0,6,4,1,0,151,254
0,_033,_1-84,_1-84,39,1511,8,7,0,1,0,43,31,5,3,8,3,3,1,0,784,365,80,92,12,7,1,4,4,4,0,11,3,1,1,16,788
0,_033,_1-85,_1-85,7,1359,6,7,1,1,2,37,18,0,1,6,0,5,1,0,614,366,94,76,4,10,1,5,1,4,2,11,2,1,3,11,692
0,_033,_1-86,_1-86,16,975,5,10,4,0,5,38,9,4,0,2,1,0,1,0,488,229,49,57,7,5,2,2,3,0,0,9,2,4,3,12,550
0,_033,_1-87,_1-87,507,599,45,9,8,1,4,291,104,77,34,17,13,15,3,0,240,219,52,62,4,4,1,7,1,1,4,2,4,1,0,340,305
0,_033,_1-88,_1-88,165,1513,13,10,2,0,8,126,29,32,6,11,7,13,3,0,639,473,135,101,8,13,3,4,4,0,4,22,4,5,1,85,690
0,_033,_1-89,_1-89,530,178,32,7,5,0,1,283,119,88,41,16,9,5,0,0,81,69,9,6,6,0,0,6,1,0,0,2,0,0,1,328,110
0,_033,_1-9,_1-9,384,402,20,9,4,10,0,212,95,77,17,4,5,1,2,0,168,155,27,28,4,3,2,8,4,2,0,4,1,4,2,248,232
0,_033,_1-90,_1-90,655,433,39,22,14,4,7,337,155,119,38,14,8,7,4,0,217,156,29,17,12,6,6,15,4,2,0,6,4,3,1,417,233
0,_033,_1-91,_1-91,28,672,1,0,0,0,4,25,15,7,0,2,2,1,0,0,321,164,43,66,7,4,3,2,0,1,3,1,0,4,0,21,366
0,_033,_1-92,_1-92,14,595,0,1,0,0,0,22,5,3,0,0,0,0,0,0,295,157,30,44,0,1,2,2,1,0,1,2,0,1,0,9,330
0,_033,_1-93,_1-93,48,221,3,4,1,0,1,29,7,5,7,2,1,4,0,0,114,55,13,16,1,0,0,1,0,0,0,4,0,1,0,20,108
0,_033,_1-94,_1-94,3,425,1,4,0,0,1,8,5,4,0,1,2,1,0,0,195,117,18,31,1,3,3,1,3,0,1,5,1,1,1,0,239
0,_033,_1-95,_1-95,16,1035,4,4,1,0,1,30,18,0,0,3,2,2,1,0,558,223,44,58,4,1,2,2,0,0,1,11,2,4,0,19,622
0,_033,_1-97,_1-97,161,396,3,1,4,3,1,89,28,13,17,12,5,6,0,2,155,151,30,28,1,1,1,4,0,0,1,4,0,1,0,102,189
0,_033,_1-98,_1-98,877,647,51,16,14,4,10,484,182,159,54,29,22,13,2,0,286,216,38,38,9,1,7,15,6,0,0,7,8,7,1,571,379
0,_033,_1-99,_1-99,939,563,68,10,24,1,13,531,201,147,81,26,23,27,1,0,215,203,38,34,5,4,3,13,8,3,0,13,2,4,1,612,330
0,_033,_2-1,_2-1,96,1332,10,13,0,0,8,81,26,12,0,9,8,4,0,3,686,351,72,81,7,7,7,3,7,1,1,14,2,4,0,68,774
0,_033,_2-10,_2-10,360,713,12,10,1,4,7,214,54,65,25,21,11,2,0,1,341,245,23,36,1,6,4,7,2,0,0,5,2,3,0,263,521
0,_033,_2-11,_2-11,63,531,4,3,0,0,3,51,7,13,0,4,1,1,0,0,254,174,34,37,1,1,3,2,0,0,1,3,1,0,3,34,298
0,_033,_2-12,_2-12,282,1040,10,14,1,1,10,162,26,49,18,17,7,7,1,0,559,323,54,62,7,11,6,1,0,2,0,11,4,4,0,187,699
0,_033,_2-13,_2-13,204,587,14,4,2,0,11,146,23,41,12,12,9,1,4,0,262,167,37,53,4,4,0,2,3,1,0,4,3,3,0,131,332
0,_033,_2-14,_2-14,318,584,12,1,4,2,4,206,45,49,11,18,6,8,0,0,234,205,38,45,1,6,0,6,0,2,0,7,1,4,1,161,337
0,_033,_2-15,_2-15,200,305,6,1,1,0,3,123,31,26,11,9,2,2,0,0,134,116,16,12,0,1,1,1,1,0,0,7,3,4,0,131,175
0,_033,_2-16,_2-16,17,951,7,6,1,0,1,36,12,1,1,1,7,2,1,0,502,234,51,51,3,5,3,0,1,1,0,6,3,7,0,15,618
0,_033,_2-17,_2-17,176,610,9,4,0,5,2,87,19,27,8,8,7,4,1,0,302,170,29,51,0,10,3,6,1,1,0,16,4,5,0,119,285
0,_033,_2-18,_2-18,1658,1000,74,13,26,0,13,1031,276,197,104,60,33,13,7,1,467,362,50,60,7,7,5,18,10,4,1,11,5,2,2,924,672
0,_033,_2-19,_2-19,76,391,1,3,4,0,3,53,12,11,5,6,5,0,0,0,177,117,32,23,3,3,3,0,1,0,1,3,1,1,0,45,201
0,_033,_2-2,_2-2,195,868,10,9,1,4,11,114,25,28,14,18,8,6,1,0,411,300,62,42,6,2,5,2,3,1,4,5,1,3,3,134,569
0,_033,_2-20,_2-20,90,209,5,1,1,1,1,57,12,3,12,2,2,2,0,0,115,45,9,23,0,0,0,0,0,0,3,3,0,1,0,50,121
0,_033,_2-21,_2-21,1312,509,51,9,14,6,8,884,200,147,80,52,24,14,0,0,250,157,22,22,4,2,0,13,5,1,0,7,4,2,0,759,315
0,_033,_2-22,_2-22,12,866,9,4,1,0,4,21,8,5,0,4,6,1,2,1,427,212,59,47,8,4,4,2,3,1,1,13,1,1,3,13,473
0,_033,_2-23,_2-23,20,909,5,2,0,0,2,39,14,4,0,1,5,2,0,0,457,221,52,47,5,6,0,2,1,1,0,12,1,4,0,16,521
0,_033,_2-24,_2-24,7,566,0,5,0,1,1,13,4,1,0,0,2,0,1,0,302,131,26,37,15,3,0,2,0,0,1,5,0,5,0,5,360
0,_033,_2-25,_2-25,267,1060,13,8,4,1,7,159,37,37,25,20,4,6,1,0,491,339,64,73,10,7,5,2,3,1,1,10,1,4,1,157,618
0,_033,_2-26,_2-26,527,369,10,7,0,0,4,325,63,61,24,21,13,4,1,0,177,114,16,30,3,0,0,1,5,1,1,10,1,3,0,283,239
0,_033,_2-27,_2-27,58,987,9,12,0,0,8,43,12,12,4,2,3,1,0,0,535,300,69,36,4,7,1,3,0,0,2,6,1,3,1,37,736
0,_033,_2-28,_2-28,498,666,21,12,3,1,1,291,68,51,34,34,15,7,1,0,282,268,48,30,7,1,0,13,1,0,0,6,1,1,1,255,370
0,_033,_2-29,_2-29,1205,787,49,7,28,4,7,777,159,177,76,33,27,5,6,4,313,324,48,45,9,10,2,17,6,1,0,11,4,1,1,738,530
0,_033,_2-3,_2-3,216,391,11,3,4,0,1,129,31,22,20,7,2,1,1,0,192,110,43,25,10,6,1,5,0,1,0,4,1,1,0,149,244
0,_033,_2-30,_2-30,28,1309,8,9,1,2,4,53,12,4,1,1,3,6,3,0,661,339,84,82,5,9,4,5,2,1,1,11,5,1,1,24,800
