IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20201103_GEN_PRE_DEM_BIDEN,USA_CA_20201103_GEN_PRE_REP_TRUMP,USA_CA_20201103_GEN_PRE_LIB_JORGENSEN,USA_CA_20201103_GEN_PRE_GRE_HAWKINS,USA_CA_20201103_GEN_PRE_AIP_FUENTE,USA_CA_20201103_GEN_PRE_PFP_RIVA
0,_Santa Clara,_5950,_60855950,84,51,0,0,1,0
0,_Santa Clara,_5951,_60855951,7,0,0,0,0,0
0,_Santa Clara,_5955,_60855955,606,514,8,2,6,1
0,_Santa Clara,_5956,_60855956,577,437,17,2,6,1
0,_Santa Clara,_5957,_60855957,57,63,2,0,0,1
0,_Santa Clara,_5958,_60855958,442,323,16,5,1,2
0,_Santa Clara,_5959,_60855959,26,54,1,0,0,0
0,_Santa Clara,_5965,_60855965,637,419,12,3,4,0
0,_Santa Clara,_5966,_60855966,111,71,4,0,1,2
0,_Santa Clara,_5975,_60855975,28,8,0,0,0,0
0,_Santa Clara,_5988,_60855988,0,0,0,0,0,0
0,_Santa Clara,_6023,_60856023,10,3,0,0,0,0
0,_Santa Clara,_6028,_60856028,18,41,0,0,0,0
0,_Santa Clara,_6031,_60856031,16,11,0,0,1,0
0,_Santa Clara,_6035,_60856035,0,0,0,0,0,0
0,_Santa Clara,_6036,_60856036,0,0,0,0,0,0
0,_Santa Clara,_6048,_60856048,16,5,0,0,0,0
0,_Santa Clara,_6401,_60856401,0,0,0,0,0,0
0,_Santa Clara,_6402,_60856402,49,43,0,0,0,0
0,_Santa Clara,_6404,_60856404,1725,715,26,9,12,5
0,_Santa Clara,_6405,_60856405,4,6,0,0,0,0
0,_Santa Clara,_6410,_60856410,60,30,1,0,2,0
0,_Santa Clara,_6413,_60856413,7,2,0,0,0,0
0,_Santa Clara,_6418,_60856418,501,238,9,4,3,1
0,_Santa Clara,_6419,_60856419,21,36,1,0,0,0
0,_Santa Clara,_6423,_60856423,26,27,0,0,0,0
0,_Santa Clara,_6452,_60856452,710,205,5,4,9,4
0,_Santa Clara,_6454,_60856454,161,75,4,0,2,0
0,_Santa Clara,_6455,_60856455,1958,633,16,14,8,3
0,_Santa Clara,_6491,_60856491,20,4,0,0,0,0
0,_Santa Clara,_6502,_60856502,211,68,3,0,1,0
0,_Santa Clara,_6509,_60856509,6,9,0,0,0,0
0,_Santa Clara,_6510,_60856510,28,6,0,0,0,0
0,_Santa Clara,_6511,_60856511,77,48,1,0,2,0
0,_Santa Clara,_6515,_60856515,65,41,0,0,0,0
0,_Santa Clara,_6624,_60856624,6,0,1,0,0,0
0,_Santa Clara,_6625,_60856625,5,0,0,0,0,0
0,_Santa Clara,_6669,_60856669,53,22,1,1,0,0
0,_Santa Clara,_6678,_60856678,42,12,0,1,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7000,_60857000,0,0,0,0,0,0
0,_Santa Clara,_7001,_60857001,1266,427,12,8,8,5
0,_Santa Clara,_7005,_60857005,1648,501,24,8,7,3
0,_Santa Clara,_7011,_60857011,272,35,5,3,0,4
0,_Santa Clara,_7012,_60857012,1290,462,16,13,11,3
0,_Santa Clara,_7014,_60857014,1534,509,19,14,7,1
0,_Santa Clara,_7019,_60857019,2425,771,31,22,11,4
0,_Santa Clara,_7025,_60857025,2083,591,37,17,17,2
0,_Santa Clara,_7028,_60857028,1840,729,30,12,11,6
0,_Santa Clara,_7032,_60857032,2429,983,28,26,14,8
0,_Santa Clara,_7036,_60857036,2314,846,21,20,9,7
0,_Santa Clara,_7038,_60857038,216,69,1,1,1,0
0,_Santa Clara,_7041,_60857041,2048,706,26,16,7,12
0,_Santa Clara,_7044,_60857044,1201,469,31,7,5,5
0,_Santa Clara,_7046,_60857046,2042,636,36,13,6,7
0,_Santa Clara,_7051,_60857051,0,0,0,0,0,0
0,_Santa Clara,_7059,_60857059,318,117,6,5,1,1
0,_Santa Clara,_7061,_60857061,1484,426,20,9,5,5
0,_Santa Clara,_7062,_60857062,1831,602,30,17,10,7
0,_Santa Clara,_7079,_60857079,1359,480,18,7,8,1
0,_Santa Clara,_7081,_60857081,1221,432,32,13,5,6
0,_Santa Clara,_7089,_60857089,825,338,16,3,6,3
0,_Santa Clara,_7201,_60857201,259,149,5,0,1,1
0,_Santa Clara,_7202,_60857202,473,325,5,0,1,3
0,_Santa Clara,_7203,_60857203,334,183,0,2,1,2
0,_Santa Clara,_7205,_60857205,1842,702,22,6,10,5
0,_Santa Clara,_7214,_60857214,1111,601,11,8,1,4
0,_Santa Clara,_7217,_60857217,2199,791,14,6,13,25
0,_Santa Clara,_7219,_60857219,683,273,12,1,3,1
0,_Santa Clara,_7221,_60857221,1106,408,15,6,3,6
0,_Santa Clara,_7224,_60857224,526,287,3,3,3,2
0,_Santa Clara,_7231,_60857231,470,217,8,6,3,3
0,_Santa Clara,_7235,_60857235,1631,455,22,12,5,11
0,_Santa Clara,_7237,_60857237,1546,680,17,8,6,6
0,_Santa Clara,_7245,_60857245,161,95,0,2,0,0
0,_Santa Clara,_7246,_60857246,963,364,14,14,4,2
0,_Santa Clara,_7248,_60857248,1640,567,30,20,13,2
0,_Santa Clara,_7252,_60857252,2151,679,31,20,6,7
0,_Santa Clara,_7255,_60857255,1949,932,27,8,5,8
0,_Santa Clara,_7257,_60857257,1000,393,14,6,3,3
0,_Santa Clara,_7261,_60857261,1377,571,29,15,8,1
0,_Santa Clara,_7264,_60857264,1553,613,37,12,8,5
0,_Santa Clara,_7271,_60857271,1935,728,32,24,8,5
0,_Santa Clara,_7273,_60857273,2219,855,42,16,21,7
0,_Santa Clara,_7282,_60857282,1260,499,22,12,13,2
0,_Santa Clara,_7294,_60857294,447,190,3,2,2,1
0,_Santa Clara,_7295,_60857295,1189,457,43,15,7,7
0,_Santa Clara,_7298,_60857298,801,359,14,7,3,1
0,_Santa Clara,_7299,_60857299,648,288,12,9,1,0
0,_Santa Clara,_7306,_60857306,0,0,0,0,0,0
0,_Santa Clara,_7401,_60857401,1,0,0,0,0,0
0,_Santa Clara,_7402,_60857402,427,72,4,4,2,3
0,_Santa Clara,_7403,_60857403,824,564,8,6,3,3
0,_Santa Clara,_7408,_60857408,627,129,9,3,2,1
0,_Santa Clara,_7409,_60857409,231,114,0,1,2,0
0,_Santa Clara,_7410,_60857410,4,1,0,0,0,0
0,_Santa Clara,_7411,_60857411,22,5,0,0,0,0
0,_Santa Clara,_7414,_60857414,261,60,8,0,0,0
0,_Santa Clara,_7415,_60857415,39,7,0,0,0,0
0,_Santa Clara,_7416,_60857416,144,22,2,0,0,1
0,_Santa Clara,_7417,_60857417,2442,400,31,21,10,7
0,_Santa Clara,_7418,_60857418,1314,326,15,6,5,11
0,_Santa Clara,_7419,_60857419,958,161,20,5,1,1
0,_Santa Clara,_7430,_60857430,2077,402,30,20,11,9
0,_Santa Clara,_7435,_60857435,1911,366,27,24,7,24
0,_Santa Clara,_7436,_60857436,2852,740,32,17,18,16
0,_Santa Clara,_7438,_60857438,241,90,0,2,1,1
0,_Santa Clara,_7440,_60857440,23,25,0,0,0,0
0,_Santa Clara,_7441,_60857441,1022,795,7,5,5,8
0,_Santa Clara,_7442,_60857442,193,58,0,4,0,1
0,_Santa Clara,_7447,_60857447,1575,352,25,13,5,17
0,_Santa Clara,_7458,_60857458,1430,326,26,21,12,15
0,_Santa Clara,_7459,_60857459,2171,389,32,14,9,12
0,_Santa Clara,_7470,_60857470,1767,315,28,13,12,6
0,_Santa Clara,_7471,_60857471,2400,555,32,23,11,17
0,_Santa Clara,_7479,_60857479,957,347,9,11,2,4
0,_Santa Clara,_7483,_60857483,1958,330,17,13,10,12
0,_Santa Clara,_7601,_60857601,2474,609,24,13,12,7
0,_Santa Clara,_7606,_60857606,2637,758,42,20,15,5
0,_Santa Clara,_7609,_60857609,645,144,11,4,2,4
0,_Santa Clara,_7615,_60857615,725,326,3,3,1,6
0,_Santa Clara,_7619,_60857619,1477,477,20,19,8,7
0,_Santa Clara,_7620,_60857620,2092,955,24,6,8,6
0,_Santa Clara,_7621,_60857621,2266,1280,28,14,7,6
0,_Santa Clara,_7624,_60857624,1646,892,25,8,8,6
0,_Santa Clara,_7632,_60857632,1940,1070,24,10,10,8
0,_Santa Clara,_7634,_60857634,1144,559,16,15,1,3
0,_Santa Clara,_7648,_60857648,2140,762,18,15,9,10
0,_Santa Clara,_7654,_60857654,2510,1316,18,10,14,8
0,_Santa Clara,_7660,_60857660,2036,1036,23,14,6,8
0,_Santa Clara,_7666,_60857666,2203,1039,22,16,10,8
0,_Santa Clara,_7670,_60857670,68,33,0,0,0,2
0,_Santa Clara,_7673,_60857673,0,0,0,0,0,0
0,_Santa Clara,_7674,_60857674,0,0,0,0,0,0
0,_Santa Clara,_7677,_60857677,2373,1040,20,10,9,15
0,_Santa Clara,_7680,_60857680,1403,615,14,4,6,3
0,_Santa Clara,_7689,_60857689,10,3,0,0,0,0
0,_Santa Clara,_7690,_60857690,699,297,5,1,6,3
0,_Santa Clara,_7801,_60857801,504,226,1,2,4,2
0,_Santa Clara,_7802,_60857802,268,97,2,2,1,0
0,_Santa Clara,_7803,_60857803,678,283,10,2,2,2
0,_Santa Clara,_7805,_60857805,1101,680,11,8,1,4
0,_Santa Clara,_7810,_60857810,162,80,0,1,1,0
0,_Santa Clara,_7811,_60857811,133,47,0,0,0,0
0,_Santa Clara,_7812,_60857812,946,429,7,6,6,6
0,_Santa Clara,_7816,_60857816,186,45,3,0,1,0
0,_Santa Clara,_7817,_60857817,7,2,0,0,0,0
0,_Santa Clara,_7818,_60857818,150,65,4,1,0,2
0,_Santa Clara,_7821,_60857821,2337,1109,18,16,10,13
0,_Santa Clara,_7826,_60857826,2239,784,12,6,9,6
0,_Santa Clara,_7827,_60857827,879,206,8,6,4,5
0,_Santa Clara,_7832,_60857832,1355,611,12,6,7,3
0,_Santa Clara,_7833,_60857833,1798,659,7,11,6,16
0,_Santa Clara,_7843,_60857843,2814,779,17,17,9,22
0,_Santa Clara,_7849,_60857849,1908,510,13,14,18,11
0,_Santa Clara,_7850,_60857850,1342,422,19,10,4,13
0,_Santa Clara,_7851,_60857851,779,377,11,5,4,3
0,_Santa Clara,_7861,_60857861,1195,333,14,1,3,10
0,_Santa Clara,_7867,_60857867,2085,707,13,6,6,18
0,_Santa Clara,_7874,_60857874,282,82,1,4,0,3
0,_Santa Clara,_7880,_60857880,3,4,0,0,0,0
0,_Santa Clara,_8001,_60858001,184,41,2,2,0,1
0,_Santa Clara,_8002,_60858002,302,63,4,2,1,1
0,_Santa Clara,_8003,_60858003,1872,550,36,20,20,6
0,_Santa Clara,_8005,_60858005,2746,663,53,19,16,4
0,_Santa Clara,_8007,_60858007,523,97,8,9,3,0
0,_Santa Clara,_8011,_60858011,311,115,2,1,1,1
0,_Santa Clara,_8012,_60858012,10,6,0,0,0,0
0,_Santa Clara,_8013,_60858013,66,16,0,1,0,0
0,_Santa Clara,_8016,_60858016,3107,589,47,28,8,12
0,_Santa Clara,_8017,_60858017,1266,262,21,11,5,4
0,_Santa Clara,_8022,_60858022,742,58,11,2,0,1
0,_Santa Clara,_8023,_60858023,628,165,7,5,1,7
0,_Santa Clara,_8026,_60858026,643,187,4,3,5,7
0,_Santa Clara,_8028,_60858028,240,42,5,4,2,1
0,_Santa Clara,_8029,_60858029,98,32,1,1,0,0
0,_Santa Clara,_8030,_60858030,659,249,9,7,4,1
0,_Santa Clara,_8033,_60858033,162,66,2,0,3,0
0,_Santa Clara,_8034,_60858034,176,24,3,0,0,2
0,_Santa Clara,_8038,_60858038,4,0,0,0,0,0
0,_Santa Clara,_8040,_60858040,422,76,2,2,3,0
0,_Santa Clara,_8047,_60858047,1355,450,24,15,6,5
0,_Santa Clara,_8049,_60858049,35,8,0,0,0,0
0,_Santa Clara,_8050,_60858050,1101,295,16,13,7,5
0,_Santa Clara,_8053,_60858053,1874,567,27,10,18,7
0,_Santa Clara,_8054,_60858054,1575,468,11,13,2,2
0,_Santa Clara,_8055,_60858055,218,46,6,3,2,2
0,_Santa Clara,_8062,_60858062,2012,519,33,13,8,10
0,_Santa Clara,_8066,_60858066,714,184,11,2,2,5
0,_Santa Clara,_8067,_60858067,2165,486,40,13,7,7
0,_Santa Clara,_8068,_60858068,30,10,0,0,1,0
0,_Santa Clara,_8072,_60858072,448,84,7,2,2,0
0,_Santa Clara,_8073,_60858073,368,81,4,4,0,0
0,_Santa Clara,_8079,_60858079,1961,500,29,7,14,2
0,_Santa Clara,_8082,_60858082,1455,362,24,13,6,4
0,_Santa Clara,_8085,_60858085,866,332,26,11,6,4
0,_Santa Clara,_8089,_60858089,2025,550,42,7,9,2
0,_Santa Clara,_8092,_60858092,50,23,0,1,0,1
0,_Santa Clara,_8093,_60858093,28,21,0,0,0,0
0,_Santa Clara,_8096,_60858096,1761,646,35,15,8,7
0,_Santa Clara,_8101,_60858101,850,295,12,5,5,3
0,_Santa Clara,_8104,_60858104,110,29,1,0,2,1
0,_Santa Clara,_8105,_60858105,277,105,7,1,3,2
0,_Santa Clara,_8117,_60858117,1296,395,18,5,5,3
0,_Santa Clara,_8122,_60858122,1615,556,24,9,6,9
0,_Santa Clara,_8128,_60858128,0,0,0,0,0,0
0,_Santa Clara,_8133,_60858133,9,6,0,0,0,0
0,_Santa Clara,_8201,_60858201,1172,1042,14,7,3,5
0,_Santa Clara,_8203,_60858203,1488,660,10,9,10,12
0,_Santa Clara,_8205,_60858205,1745,1016,18,10,6,11
0,_Santa Clara,_8208,_60858208,1714,446,11,6,8,12
0,_Santa Clara,_8212,_60858212,886,208,13,6,3,10
0,_Santa Clara,_8214,_60858214,178,146,2,1,0,1
0,_Santa Clara,_8227,_60858227,1839,1064,15,13,11,6
0,_Santa Clara,_8228,_60858228,1413,536,20,8,2,0
0,_Santa Clara,_8230,_60858230,2028,959,25,9,10,6
0,_Santa Clara,_8231,_60858231,1075,806,9,6,5,5
0,_Santa Clara,_8232,_60858232,1968,1516,7,8,6,9
0,_Santa Clara,_8236,_60858236,2206,1474,26,11,14,13
0,_Santa Clara,_8246,_60858246,1553,649,12,11,5,12
0,_Santa Clara,_8254,_60858254,1536,578,10,8,9,15
0,_Santa Clara,_8262,_60858262,939,742,5,2,7,2
0,_Santa Clara,_8264,_60858264,1032,613,13,3,4,4
0,_Santa Clara,_8401,_60858401,1381,528,6,5,2,5
0,_Santa Clara,_8404,_60858404,2439,1396,11,11,12,10
0,_Santa Clara,_8408,_60858408,858,415,10,4,4,3
0,_Santa Clara,_8409,_60858409,884,364,8,5,5,6
0,_Santa Clara,_8414,_60858414,279,113,5,0,0,2
0,_Santa Clara,_8418,_60858418,296,142,4,5,1,0
0,_Santa Clara,_8421,_60858421,26,15,0,2,0,0
0,_Santa Clara,_8423,_60858423,2,0,0,0,0,0
0,_Santa Clara,_8430,_60858430,2088,1072,15,6,6,12
0,_Santa Clara,_8435,_60858435,2520,1037,21,11,11,10
0,_Santa Clara,_8438,_60858438,2547,1327,13,11,9,11
0,_Santa Clara,_8439,_60858439,2145,958,9,9,8,10
0,_Santa Clara,_8445,_60858445,1498,596,6,5,4,4
0,_Santa Clara,_8447,_60858447,9,0,0,0,0,0
0,_Santa Clara,_8456,_60858456,2744,1036,30,10,8,5
0,_Santa Clara,_8457,_60858457,2506,1190,15,11,14,12
0,_Santa Clara,_8464,_60858464,2432,976,15,10,10,11
0,_Santa Clara,_8470,_60858470,2637,836,23,30,6,11
0,_Santa Clara,_8472,_60858472,1973,920,23,8,8,7
0,_Santa Clara,_8486,_60858486,2502,1107,38,20,6,7
0,_Santa Clara,_8492,_60858492,2835,1104,26,15,12,6
0,_Santa Clara,_8502,_60858502,170,51,2,0,0,0
0,_Santa Clara,_8601,_60858601,360,131,2,5,1,1
0,_Santa Clara,_8603,_60858603,1665,576,43,11,5,11
0,_Santa Clara,_8605,_60858605,2136,797,42,22,11,7
0,_Santa Clara,_8609,_60858609,0,2,0,0,0,0
0,_Santa Clara,_8610,_60858610,1149,333,37,3,12,4
0,_Santa Clara,_8612,_60858612,1699,522,26,12,4,3
0,_Santa Clara,_8615,_60858615,1494,554,17,2,5,1
0,_Santa Clara,_8619,_60858619,545,142,9,10,0,0
0,_Santa Clara,_8625,_60858625,77,14,1,1,0,2
0,_Santa Clara,_8627,_60858627,954,262,18,6,1,3
0,_Santa Clara,_8629,_60858629,1316,466,30,9,7,4
0,_Santa Clara,_8630,_60858630,1804,633,34,7,10,4
0,_Santa Clara,_8631,_60858631,1085,355,16,9,6,5
0,_Santa Clara,_8634,_60858634,305,91,4,0,1,0
0,_Santa Clara,_8636,_60858636,218,179,1,0,2,1
0,_Santa Clara,_8645,_60858645,2011,908,55,8,9,6
0,_Santa Clara,_8648,_60858648,1812,741,32,7,14,2
0,_Santa Clara,_8650,_60858650,251,111,4,1,0,0
0,_Santa Clara,_8653,_60858653,161,67,4,0,2,0
0,_Santa Clara,_8654,_60858654,183,77,2,0,1,1
0,_Santa Clara,_8655,_60858655,0,0,0,0,0,0
0,_Santa Clara,_8657,_60858657,461,169,12,1,3,0
0,_Santa Clara,_8658,_60858658,2356,871,34,26,15,5
0,_Santa Clara,_8670,_60858670,1556,567,21,9,10,6
0,_Santa Clara,_8675,_60858675,916,348,18,10,5,4
0,_Santa Clara,_8676,_60858676,1818,722,23,17,11,6
0,_Santa Clara,_8680,_60858680,1435,460,24,16,10,6
0,_Santa Clara,_8683,_60858683,2240,859,43,18,18,4
0,_Santa Clara,_8687,_60858687,2073,801,45,6,10,7
0,_Santa Clara,_8697,_60858697,2211,768,52,20,14,6
0,_Santa Clara,_8801,_60858801,1369,588,16,8,5,8
0,_Santa Clara,_8805,_60858805,1121,493,21,10,10,6
0,_Santa Clara,_8809,_60858809,1969,672,32,10,6,15
0,_Santa Clara,_8812,_60858812,1142,370,8,6,7,4
0,_Santa Clara,_8817,_60858817,642,246,7,3,3,3
0,_Santa Clara,_8820,_60858820,1235,597,14,5,4,3
0,_Santa Clara,_8822,_60858822,1345,551,14,9,5,5
0,_Santa Clara,_8828,_60858828,479,191,7,1,3,0
0,_Santa Clara,_8829,_60858829,438,158,3,4,1,2
0,_Santa Clara,_8832,_60858832,1285,541,25,7,9,1
0,_Santa Clara,_8834,_60858834,715,264,4,6,5,2
0,_Santa Clara,_8838,_60858838,187,63,1,2,1,0
0,_Santa Clara,_8839,_60858839,1995,681,30,10,7,5
0,_Santa Clara,_8844,_60858844,2021,871,45,16,5,12
0,_Santa Clara,_8848,_60858848,1100,421,24,2,1,3
0,_Santa Clara,_8853,_60858853,1379,594,17,9,4,4
0,_Santa Clara,_8857,_60858857,1011,439,24,3,6,0
0,_Santa Clara,_8858,_60858858,1469,613,27,13,7,8
0,_Santa Clara,_8862,_60858862,1487,687,31,9,7,5
0,_Santa Clara,_8868,_60858868,80,37,1,0,0,0
0,_Santa Clara,_8873,_60858873,640,265,12,5,4,1
