IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IL_20201103_GEN_PRE_DEM_BIDEN,USA_IL_20201103_GEN_PRE_REP_TRUMP,USA_IL_20201103_GEN_PRE_LIB_JORGENSEN,USA_IL_20201103_GEN_PRE_GRE_HAWKINS,USA_IL_20201103_GEN_PRE_AMS_CARROLL,USA_IL_20201103_GEN_PRE_SOC_RIVA,USA_IL_20201103_GEN_USS_DEM_DURBIN,USA_IL_20201103_GEN_USS_REP_CURRAN_JR,USA_IL_20201103_GEN_USS_WIL_WILSON,USA_IL_20201103_GEN_USS_LIB_MALOUF,USA_IL_20201103_GEN_USS_GRE_BLACK
0,_043,_Wayne 57,_007057,253,254,9,1,1,0,244,253,8,7,2
0,_043,_Wayne 58,_007058,214,186,6,1,1,0,202,191,7,3,3
0,_043,_Wayne 59,_007059,273,239,4,1,1,0,264,228,11,6,6
0,_043,_Wayne 60,_007060,262,197,4,2,0,0,264,189,5,4,2
0,_043,_Wayne 61,_007061,377,223,8,1,1,0,383,210,12,12,3
0,_043,_Wayne 62,_007062,235,126,1,5,0,0,235,106,10,5,7
0,_043,_Wayne 63,_007063,253,153,4,1,1,0,252,133,7,7,3
0,_043,_Wayne 64,_007064,287,241,4,3,0,1,277,225,10,10,5
0,_043,_Wayne 65,_007065,294,273,5,3,0,1,286,271,7,2,5
0,_043,_Wayne 66,_007066,204,79,1,2,0,0,205,69,5,1,2
0,_043,_Wayne 67,_007067,311,285,6,1,2,0,310,273,6,3,2
0,_043,_Wayne 68,_007068,220,185,4,1,1,0,214,185,6,3,2
0,_043,_Winfield 1,_008001,392,171,7,5,6,0,372,177,15,7,8
0,_043,_Winfield 2,_008002,325,308,9,8,1,0,312,321,12,5,6
0,_043,_Winfield 3,_008003,288,135,4,12,2,1,276,131,13,7,9
0,_043,_Winfield 4,_008004,292,221,9,1,1,0,269,234,11,9,1
0,_043,_Winfield 5,_008005,285,186,9,2,5,0,270,196,10,9,4
0,_043,_Winfield 6,_008006,167,173,10,0,0,0,165,165,8,9,3
0,_043,_Winfield 7,_008007,269,303,12,5,3,1,246,334,11,6,5
0,_043,_Winfield 8,_008008,199,212,3,4,2,0,189,216,5,4,4
0,_043,_Winfield 9,_008009,418,113,2,3,5,2,401,107,13,6,5
0,_043,_Winfield 10,_008010,319,274,10,4,5,1,299,286,14,9,6
0,_043,_Winfield 11,_008011,322,168,5,0,1,1,324,146,13,4,5
0,_043,_Winfield 12,_008012,355,260,9,1,3,0,346,256,11,10,5
0,_043,_Winfield 13,_008013,313,122,2,3,1,1,312,105,9,10,3
0,_043,_Winfield 14,_008014,372,296,18,2,0,0,367,286,21,5,4
0,_043,_Winfield 15,_008015,173,130,3,2,2,0,162,135,10,3,2
0,_043,_Winfield 16,_008016,409,224,11,10,0,2,392,223,12,9,13
0,_043,_Winfield 17,_008017,316,194,5,2,9,1,294,204,9,8,12
0,_043,_Winfield 18,_008018,230,204,11,4,1,0,214,213,11,5,7
0,_043,_Winfield 19,_008019,252,296,10,4,12,0,224,347,5,7,4
0,_043,_Winfield 20,_008020,284,308,7,6,2,0,257,323,17,6,2
0,_043,_Winfield 21,_008021,307,261,8,2,4,0,292,268,10,7,4
0,_043,_Winfield 22,_008022,334,258,4,7,4,0,320,266,14,7,5
0,_043,_Winfield 23,_008023,219,134,4,5,0,0,209,135,5,4,4
0,_043,_Winfield 24,_008024,353,247,8,7,0,0,349,250,11,1,5
0,_043,_Winfield 25,_008025,323,170,7,9,3,0,313,157,20,10,9
0,_043,_Winfield 26,_008026,220,179,4,2,2,0,216,169,13,3,4
0,_043,_Winfield 27,_008027,484,228,11,1,0,1,444,241,17,15,6
0,_043,_Winfield 28,_008028,425,261,11,2,3,2,406,276,8,12,5
0,_043,_Winfield 29,_008029,321,196,4,5,4,1,303,201,13,10,7
0,_043,_Winfield 30,_008030,281,231,4,1,3,1,271,231,11,5,5
0,_043,_Winfield 31,_008031,338,196,10,4,0,2,318,199,14,14,6
0,_043,_Winfield 32,_008032,357,97,3,3,2,1,358,84,7,1,5
0,_043,_Winfield 33,_008033,317,230,9,10,5,0,308,233,10,9,9
0,_043,_Winfield 34,_008034,330,173,10,7,0,2,310,184,15,4,7
0,_043,_Winfield 35,_008035,281,229,7,2,1,0,261,238,8,7,5
0,_043,_Winfield 36,_008036,362,151,8,3,4,0,340,148,20,7,8
0,_043,_Winfield 37,_008037,251,177,11,3,2,0,232,180,13,10,6
0,_043,_Winfield 38,_008038,297,244,10,2,1,1,275,251,16,8,3
0,_043,_Winfield 39,_008039,255,245,9,1,2,1,244,249,16,4,0
0,_043,_Winfield 40,_008040,282,142,8,1,1,0,259,147,15,8,4
0,_043,_Winfield 41,_008041,161,114,3,0,1,1,158,105,6,8,1
0,_043,_York 1,_009001,450,193,7,11,0,0,402,230,16,2,11
0,_043,_York 2,_009002,497,235,11,1,1,0,436,270,19,10,4
0,_043,_York 3,_009003,290,248,6,1,2,1,263,270,13,4,3
0,_043,_York 4,_009004,277,198,5,2,1,0,249,211,18,4,5
0,_043,_York 5,_009005,258,162,13,4,0,0,249,162,12,7,5
0,_043,_York 6,_009006,367,251,6,3,2,0,321,292,15,5,6
0,_043,_York 7,_009007,264,168,10,3,0,0,236,188,12,7,3
0,_043,_York 8,_009008,300,200,9,2,0,0,266,223,14,6,6
0,_043,_York 9,_009009,393,233,15,1,6,1,379,224,26,12,7
0,_043,_York 10,_009010,429,225,14,2,5,0,391,258,14,9,5
0,_043,_York 11,_009011,366,251,8,6,1,0,353,239,22,6,9
0,_043,_York 12,_009012,255,207,1,4,1,0,241,207,11,4,6
0,_043,_York 13,_009013,256,201,5,3,1,1,224,193,29,8,4
0,_043,_York 14,_009014,231,160,13,1,2,0,218,155,19,10,5
0,_043,_York 15,_009015,445,234,17,0,4,0,408,265,25,11,4
0,_043,_York 16,_009016,330,217,8,0,0,0,300,220,14,13,2
0,_043,_York 17,_009017,235,222,8,0,0,0,211,241,8,2,2
0,_043,_York 18,_009018,289,199,9,6,1,0,272,211,13,8,5
0,_043,_York 19,_009019,174,165,3,1,0,0,171,160,8,1,4
0,_043,_York 20,_009020,369,226,8,3,3,0,353,217,23,10,7
0,_043,_York 21,_009021,296,214,17,6,1,0,296,213,8,10,6
0,_043,_York 22,_009022,289,274,9,3,1,2,273,246,45,4,4
0,_043,_York 23,_009023,275,189,4,3,1,0,253,196,19,2,0
0,_043,_York 24,_009024,315,203,12,5,4,1,291,217,14,8,8
0,_043,_York 25,_009025,266,202,8,3,4,0,257,196,14,8,4
0,_043,_York 26,_009026,241,123,7,2,1,0,227,126,14,7,6
0,_043,_York 27,_009027,240,147,0,5,0,0,220,144,11,5,4
0,_043,_York 28,_009028,344,196,9,0,1,0,321,224,5,6,1
0,_043,_York 29,_009029,319,299,10,6,1,1,304,305,19,5,5
0,_043,_York 30,_009030,286,377,11,5,2,1,266,385,22,5,4
0,_043,_York 31,_009031,392,257,15,6,4,1,355,261,29,16,8
0,_043,_York 32,_009032,456,242,6,3,3,2,432,252,15,12,0
0,_043,_York 33,_009033,294,205,5,4,5,0,280,199,17,9,8
0,_043,_York 34,_009034,325,233,8,3,1,1,291,256,14,2,7
0,_043,_York 35,_009035,403,231,13,3,0,0,369,241,18,7,5
0,_043,_York 36,_009036,323,251,3,2,0,1,285,278,8,3,6
0,_043,_York 37,_009037,268,167,5,2,2,0,241,187,7,5,3
0,_043,_York 38,_009038,301,206,3,3,0,1,275,210,14,5,9
0,_043,_York 39,_009039,182,97,3,1,1,0,167,89,12,5,5
0,_043,_York 40,_009040,395,224,18,2,0,0,362,243,20,9,4
0,_043,_York 41,_009041,305,157,14,2,0,0,263,192,19,5,2
0,_043,_York 42,_009042,261,206,6,2,0,1,259,182,14,11,4
0,_043,_York 43,_009043,256,123,4,1,2,1,245,117,14,4,5
0,_043,_York 44,_009044,273,208,9,5,2,0,267,210,9,6,8
0,_043,_York 45,_009045,127,106,6,0,2,1,122,96,12,6,6
0,_043,_York 46,_009046,368,273,6,4,4,1,364,266,10,5,4
0,_043,_York 47,_009047,426,248,7,5,2,0,393,254,26,7,6
0,_043,_York 48,_009048,177,190,5,1,1,0,166,195,6,2,3
0,_043,_York 49,_009049,253,122,6,1,0,0,245,113,12,7,2
0,_043,_York 50,_009050,398,190,10,1,0,0,361,218,13,4,4
0,_043,_York 51,_009051,402,290,8,7,3,0,391,270,20,10,7
0,_043,_York 52,_009052,361,202,10,6,3,1,358,173,29,11,10
0,_043,_York 53,_009053,346,170,10,6,1,1,321,188,13,11,4
0,_043,_York 54,_009054,223,183,3,2,0,1,229,151,10,9,7
0,_043,_York 55,_009055,292,158,7,2,4,1,284,147,18,9,5
0,_043,_York 56,_009056,481,264,9,4,4,0,449,262,29,10,7
0,_043,_York 57,_009057,378,248,2,6,3,0,370,236,18,6,7
0,_043,_York 58,_009058,166,118,2,0,1,1,165,115,5,2,1
0,_043,_York 59,_009059,373,209,13,2,0,0,348,213,15,11,6
0,_043,_York 60,_009060,293,208,9,0,2,0,263,234,13,4,1
0,_043,_York 61,_009061,331,245,6,1,1,1,299,261,19,6,1
0,_043,_York 62,_009062,490,242,6,9,0,0,467,238,21,9,8
0,_043,_York 63,_009063,303,251,4,2,2,0,294,239,19,8,5
0,_043,_York 64,_009064,263,270,4,0,0,1,253,278,7,1,1
0,_043,_York 65,_009065,356,194,11,3,3,2,357,186,15,6,6
0,_043,_York 66,_009066,349,163,8,2,1,1,315,186,15,8,1
0,_043,_York 67,_009067,286,167,11,2,2,0,269,161,12,12,8
0,_043,_York 68,_009068,485,257,8,7,2,1,452,259,18,10,12
0,_043,_York 69,_009069,226,188,9,0,0,1,227,176,15,6,2
0,_043,_York 70,_009070,356,249,10,1,1,0,321,279,4,10,5
0,_043,_York 71,_009071,211,189,6,1,1,0,184,204,14,4,3
0,_043,_York 72,_009072,281,216,2,1,1,0,271,190,22,6,3
0,_043,_York 73,_009073,225,191,9,2,1,1,226,179,12,5,8
0,_043,_York 74,_009074,415,232,6,1,2,3,408,224,18,6,7
0,_043,_York 75,_009075,378,208,8,1,4,0,371,201,17,8,3
0,_043,_York 76,_009076,325,285,9,2,2,0,309,290,13,8,4
0,_043,_York 77,_009077,265,283,23,3,4,0,267,282,18,10,6
0,_043,_York 78,_009078,294,200,5,5,1,0,291,187,11,5,4
0,_043,_York 79,_009079,164,144,4,1,2,0,165,134,8,5,3
0,_043,_York 80,_009080,377,271,8,4,3,0,357,268,19,11,4
0,_043,_York 81,_009081,333,139,2,4,0,0,320,126,17,8,4
0,_043,_York 82,_009082,229,279,1,4,0,0,218,283,11,4,2
0,_043,_York 83,_009083,303,261,4,5,1,1,277,264,13,4,10
0,_043,_York 84,_009084,312,213,7,0,4,0,267,247,13,5,2
0,_043,_York 85,_009085,414,210,12,9,1,0,371,259,13,3,3
0,_043,_York 86,_009086,413,196,5,4,2,1,392,196,23,9,8
0,_043,_York 87,_009087,318,199,7,3,4,1,321,177,14,7,12
0,_043,_York 88,_009088,512,159,5,3,1,5,494,138,30,11,9
0,_043,_York 89,_009089,337,173,5,1,2,0,314,161,21,8,10
0,_043,_York 90,_009090,286,200,3,3,6,0,271,198,18,2,6
0,_043,_York 91,_009091,192,154,10,1,4,0,166,179,7,9,3
0,_043,_York 92,_009092,244,125,7,1,0,0,219,131,12,11,3
0,_043,_York 93,_009093,197,107,0,0,0,0,185,106,7,1,0
0,_043,_York 94,_009094,227,159,9,2,0,1,224,139,15,10,5
0,_043,_York 95,_009095,232,127,6,2,0,0,223,122,13,8,2
0,_043,_York 96,_009096,365,244,8,2,0,0,360,229,23,4,6
0,_043,_York 97,_009097,271,282,9,5,1,0,267,279,14,6,3
0,_043,_York 98,_009098,247,189,4,2,2,0,220,205,14,6,2
0,_043,_York 99,_009099,282,216,15,3,0,0,244,254,13,2,3
0,_043,_York 100,_009100,377,232,5,1,2,0,360,226,9,5,9
0,_043,_York 101,_009101,273,166,8,2,1,4,251,175,12,6,7
0,_043,_York 102,_009102,297,196,10,3,0,0,289,185,14,11,7
0,_043,_York 103,_009103,324,234,10,6,2,0,315,241,8,10,5
0,_043,_York 104,_009104,312,209,5,9,2,0,307,205,16,5,3
0,_043,_York 105,_009105,139,187,4,0,0,0,133,182,8,3,1
0,_043,_York 106,_009106,166,267,4,0,0,0,143,273,18,1,1
0,_043,_York 107,_009107,296,117,5,1,1,0,296,102,10,5,3
0,_043,_York 108,_009108,493,144,2,3,0,0,471,118,35,5,11
0,_043,_York 109,_009109,272,206,10,2,0,1,258,214,14,5,4
0,_043,_York 110,_009110,176,216,2,0,0,0,168,217,5,3,2
0,_043,_York 111,_009111,480,304,6,3,2,0,455,282,31,11,7
0,_043,_York 112,_009112,337,249,9,6,0,0,320,233,20,9,11
0,_043,_York 113,_009113,237,238,13,5,3,0,250,216,22,9,4
0,_043,_York 114,_009114,380,245,8,1,3,2,360,256,21,3,2
0,_043,_York 115,_009115,280,241,1,6,1,0,274,225,16,1,8
0,_043,_York 116,_009116,321,272,6,3,0,0,308,286,8,2,0
0,_043,_York 117,_009117,362,192,2,3,1,0,348,185,15,5,5
0,_043,_York 118,_009118,284,134,1,4,1,0,270,131,9,7,4
0,_043,_York 119,_009119,260,215,3,2,2,1,236,226,8,6,4
0,_043,_York 120,_009120,233,210,2,2,0,0,216,207,22,2,2
0,_043,_York 121,_009121,448,317,6,2,2,0,436,295,32,6,0
0,_043,_York 122,_009122,277,213,6,0,2,0,258,220,13,5,3
0,_043,_York 123,_009123,309,223,3,2,2,1,289,222,16,5,1
0,_043,_York 124,_009124,156,203,1,1,0,0,146,200,17,1,2
0,_043,_York 125,_009125,173,260,4,1,1,0,169,264,9,1,2
0,_043,_York 126,_009126,230,237,4,1,0,0,222,229,15,5,2
0,_043,_York 127,_009127,174,184,6,3,3,0,176,178,9,8,1
0,_043,_York 128,_009128,370,187,2,1,0,0,344,186,9,1,2
0,_043,_York 129,_009129,209,82,1,3,0,0,199,91,7,3,1
0,_043,_York 130,_009130,211,143,3,3,1,0,191,159,8,1,2
0,_043,_York 131,_009131,177,130,2,3,0,0,172,124,5,1,2
0,_043,_York 132,_009132,158,83,1,2,0,0,155,76,7,1,5
0,_043,_York 133,_009133,363,236,8,3,1,0,322,274,10,2,5
0,_043,_York 134,_009134,151,199,1,3,0,0,131,204,16,1,1
0,_043,_York 135,_009135,343,177,16,5,2,0,329,184,13,14,6
0,_043,_York 136,_009136,227,122,4,2,0,2,228,109,8,6,4
0,_045,_BROUILLETTS CREEK,_00BC01,28,103,2,0,1,1,26,100,1,3,0
0,_045,_BUCK,_00BK01,27,126,2,0,1,0,32,112,2,4,1
0,_045,_EDGAR,_00ED01,54,204,1,1,0,0,65,189,4,0,1
0,_045,_ELBRIDGE,_00EL01,111,330,3,1,0,0,119,313,4,3,3
0,_045,_EMBARRASS 1,_00EM01,34,255,1,0,0,0,46,234,3,1,4
0,_045,_GRANDVIEW,_00GR01,46,234,1,0,0,0,57,218,1,4,1
0,_045,_HUNTER,_00HU01,24,102,0,0,0,0,27,95,0,1,1
0,_045,_KANSAS 1,_00KS01,91,333,5,3,1,0,117,298,4,6,3
0,_045,_PARIS 1,_00PA01,84,218,2,3,0,0,94,190,3,6,7
0,_045,_PARIS 2,_00PA02,119,279,10,2,0,0,135,251,7,8,2
0,_045,_PARIS 3,_00PA03,100,232,5,1,1,0,112,213,5,4,1
0,_045,_PARIS 4,_00PA04,49,140,2,0,0,0,54,128,2,2,1
0,_045,_PARIS 5,_00PA05,75,207,2,0,0,0,90,187,1,1,1
0,_045,_PARIS 6,_00PA06,53,130,1,0,0,0,61,118,1,1,3
0,_045,_PARIS 7,_00PA07,92,231,0,0,0,0,107,199,4,3,1
0,_045,_PARIS 8,_00PA08,31,110,3,3,0,0,32,99,2,8,4
0,_045,_PARIS 9,_00PA09,48,174,2,1,0,0,60,152,3,3,0
0,_045,_PARIS 10,_00PA10,98,264,4,2,0,0,115,233,3,4,5
0,_045,_PARIS 11,_00PA11,62,169,0,2,0,3,78,146,1,0,4
0,_045,_PARIS 12,_00PA12,63,175,1,1,0,0,77,145,3,6,4
0,_045,_PARIS 14,_00PA14,131,359,2,0,2,0,151,327,2,3,2
0,_045,_PARIS 15,_00PA15,75,230,3,0,2,0,85,220,1,0,0
0,_045,_PRAIRIE,_00PR01,35,98,2,1,0,0,40,90,0,1,1
0,_045,_ROSS 1,_00RS01,54,231,3,1,0,0,69,199,4,6,5
0,_045,_ROSS 2,_00RS02,59,294,5,2,0,1,86,255,2,7,3
0,_045,_SHILOH,_00SH01,17,60,1,0,0,0,21,55,2,0,0
0,_045,_STRATTON,_00ST01,48,187,1,0,0,0,60,168,2,1,1
0,_045,_SYMMES 1,_00SY01,72,270,3,1,0,0,89,244,2,2,3
0,_045,_SYMMES 2,_00SY02,38,204,5,0,0,0,54,177,2,6,3
0,_045,_YOUNG AMERICA 1,_00YA01,55,167,3,3,0,0,65,148,2,6,3
0,_045,_YOUNG AMERICA 2,_00YA02,14,77,0,0,0,0,23,65,0,0,1
0,_047,_ALBION 1,_000101,103,453,6,3,0,1,114,419,2,9,4
0,_047,_ALBION 2,_000102,68,335,4,1,1,0,77,317,1,1,1
0,_047,_ALBION 3,_000103,48,275,3,0,0,0,61,238,3,4,1
0,_047,_SALEM 1,_000201,36,170,1,0,0,1,40,158,1,2,0
0,_047,_SALEM 2,_000202,71,340,0,0,0,1,78,322,0,2,1
0,_047,_SHELBY 1,_000301,17,153,2,1,0,0,23,139,2,4,0
0,_047,_SHELBY 2,_000302,11,130,0,1,0,0,17,122,0,0,1
0,_047,_BONE GAP,_000401,29,217,3,1,0,0,32,204,2,4,1
0,_047,_BROWNS,_000501,27,175,3,1,0,0,33,162,3,2,0
0,_047,_FRENCH CREEK,_000601,47,397,7,1,1,0,55,390,4,1,0
0,_047,_DIXON,_000701,15,124,1,0,0,0,11,123,1,1,0
0,_047,_ELLERY,_000801,16,64,1,0,0,0,15,64,0,0,0
0,_049,_WEST,_000101,41,253,6,0,0,0,61,241,0,0,0
0,_049,_MOUND 1,_000201,113,521,6,0,0,1,119,501,7,5,3
0,_049,_MOUND 2,_000202,100,527,12,0,3,1,109,511,4,10,0
0,_049,_MOUND 3,_000203,103,425,5,2,0,0,107,409,5,3,3
0,_049,_MOCCASIN,_000301,43,270,1,0,1,0,55,254,1,1,2
0,_049,_LIBERTY,_000401,64,296,5,1,0,0,73,274,1,2,2
0,_049,_MASON,_000501,88,563,3,4,0,0,134,498,7,6,2
0,_049,_JACKSON,_000601,131,620,3,4,0,1,164,575,1,6,0
0,_049,_SUMMIT 1,_000701,128,492,3,2,1,0,131,484,3,2,2
0,_049,_SUMMIT 2,_000702,119,440,6,2,2,0,118,435,1,9,4
0,_049,_SUMMIT 3,_000703,164,532,9,1,0,0,161,525,3,9,2
0,_049,_SUMMIT 4,_000704,128,452,10,0,1,0,137,439,3,7,2
0,_049,_BANNER,_000801,37,226,6,0,0,0,40,213,1,5,3
0,_049,_WATSON 1,_000901,108,526,11,5,3,0,120,504,3,7,7
0,_049,_WATSON 2,_000902,76,422,7,3,0,0,90,395,5,5,5
0,_049,_WATSON 3,_000903,82,496,9,1,1,0,99,463,5,8,4
0,_049,_UNION,_001001,48,403,6,2,0,0,70,371,2,3,2
0,_049,_DOUGLAS 1,_001101,63,426,8,0,1,0,83,407,2,7,0
0,_049,_DOUGLAS 2,_001102,90,297,3,2,0,0,106,276,1,4,0
0,_049,_DOUGLAS 3,_001103,119,347,6,0,0,0,126,334,3,4,0
0,_049,_DOUGLAS 4,_001104,116,331,5,3,0,0,130,307,6,6,3
0,_049,_DOUGLAS 5,_001105,120,337,11,2,0,0,127,330,7,5,3
0,_049,_DOUGLAS 6,_001106,169,454,12,5,0,0,162,460,2,13,1
0,_049,_DOUGLAS 7,_001107,156,359,7,1,0,0,164,339,3,6,4
0,_049,_DOUGLAS 8,_001108,101,256,5,1,1,0,108,243,3,5,0
0,_049,_DOUGLAS 9,_001109,72,172,5,1,1,0,68,162,1,8,3
0,_049,_DOUGLAS 10,_001110,78,157,3,1,0,0,72,147,4,8,0
0,_049,_DOUGLAS 11,_001111,138,236,13,4,0,1,138,225,5,15,3
0,_049,_DOUGLAS 12,_001112,128,311,7,1,1,2,136,300,4,6,1
0,_049,_DOUGLAS 13,_001113,126,316,6,0,0,1,129,301,3,6,3
0,_049,_DOUGLAS 14,_001114,134,404,4,3,2,0,127,398,4,7,6
0,_049,_TEUTOPOLIS 1,_001201,110,419,4,1,2,1,123,395,0,5,4
0,_049,_TEUTOPOLIS 2,_001202,76,531,5,1,0,0,97,506,2,3,3
0,_049,_TEUTOPOLIS 3,_001203,105,450,5,1,4,0,111,438,4,5,1
0,_049,_LUCAS,_001301,24,257,1,0,0,0,41,238,1,0,0
0,_049,_BISHOP,_001401,120,848,9,3,1,0,153,804,7,3,2
0,_049,_ST FRANCIS,_001501,98,634,5,2,2,1,139,570,2,9,4
0,_051,_AVENA 1,_00AV01,196,706,7,3,0,0,215,660,6,6,7
0,_051,_BEAR GROVE 1,_00BG01,56,272,1,1,1,0,64,253,1,3,3
0,_051,_BOWLING GREEN 1,_00BW01,45,214,2,0,1,0,48,212,0,1,2
0,_051,_CARSON 1,_00CA01,6,76,1,0,0,0,7,75,0,1,0
0,_051,_HURRICANE 1,_00HU01,28,107,6,0,0,0,36,97,1,4,0
0,_051,_KASKASKIA 1,_00KS01,55,214,2,1,0,0,58,200,0,2,0
0,_051,_LA CLEDE 1,_00LA01,44,366,3,1,0,0,66,333,3,3,2
0,_051,_LONE GROVE 1,_00LG01,48,313,5,0,0,0,52,305,0,4,0
0,_051,_LOUDON 1,_00LO01,74,438,4,1,0,2,74,429,2,6,4
0,_051,_OTEGO 1,_00OT01,80,597,7,1,2,1,98,564,3,8,7
0,_051,_POPE 1,_00PO01,41,96,1,1,0,0,48,86,0,2,1
0,_051,_RAMSEY 1,_00RA01,169,661,14,6,1,0,205,608,6,15,6
0,_051,_SEFTON 1,_00SF01,46,265,3,1,0,0,61,243,2,4,0
0,_051,_SO HURRICANE 1,_00SH01,34,106,0,0,1,0,43,94,1,1,0
0,_051,_SEMINARY 1,_00SM01,51,260,1,1,1,1,62,247,3,4,1
0,_051,_SHARON 1,_00SR01,111,409,8,1,1,0,115,399,1,9,2
0,_051,_SHAFTER 1,_00ST01,58,236,4,1,0,0,65,213,1,3,3
0,_051,_VANDALIA 1,_00VA01,26,169,0,0,3,0,33,160,0,2,0
0,_051,_VANDALIA 2,_00VA02,56,243,8,2,0,0,73,225,3,4,2
0,_051,_VANDALIA 3,_00VA03,47,214,7,2,0,1,61,186,2,9,7
0,_051,_VANDALIA 4,_00VA04,46,196,2,1,0,0,51,189,1,0,1
0,_051,_VANDALIA 5,_00VA05,52,175,5,2,2,1,63,163,2,4,2
0,_051,_VANDALIA 6,_00VA06,114,368,4,6,1,0,129,347,4,5,9
0,_051,_VANDALIA 7,_00VA07,96,336,5,1,0,0,99,329,0,4,1
0,_051,_VANDALIA 8,_00VA08,97,375,3,1,2,0,103,366,1,2,2
0,_051,_VANDALIA 9,_00VA09,79,212,7,0,0,1,86,205,2,5,1
0,_051,_WHEATLAND 1,_00WH01,43,239,2,2,0,0,57,227,0,3,2
0,_051,_WILBERTON 1,_00WI01,28,192,1,0,0,0,41,174,0,3,1
0,_053,_BRENTON,_00BN01,99,296,7,0,0,0,107,278,7,2,1
0,_053,_BUTTON,_00BT01,22,122,0,1,2,0,26,116,3,0,0
0,_053,_DRUMMER 1,_00DM01,112,259,0,5,0,0,117,241,7,2,1
0,_053,_DRUMMER 2,_00DM02,88,201,4,1,2,0,95,190,1,6,1
0,_053,_DRUMMER 3,_00DM03,120,280,3,3,0,0,112,289,2,1,2
0,_053,_DRUMMER 4,_00DM04,137,397,8,0,1,0,143,385,3,4,2
0,_053,_DRUMMER 5,_00DM05,138,285,7,5,1,0,128,288,0,7,3
0,_053,_DIX,_00DX01,81,265,5,3,0,0,77,269,5,2,2
0,_053,_LYMAN,_00LY01,69,188,5,0,1,0,60,186,6,3,4
0,_053,_MONA,_00MA01,31,110,3,4,0,0,35,102,4,2,3
0,_053,_PELLA,_00PA01,17,101,1,1,0,0,19,94,1,0,2
0,_053,_PEACH ORCHARD,_00PO01,50,231,1,0,0,0,56,214,3,3,3
0,_053,_PATTON 1,_00PT01,91,222,5,3,0,0,86,217,4,6,4
0,_053,_PATTON 2,_00PT02,98,230,5,3,0,0,92,223,6,5,3
0,_053,_PATTON 3,_00PT03,21,91,0,1,0,0,25,83,1,0,0
0,_053,_PATTON 4,_00PT04,55,271,11,3,0,0,51,268,5,9,5
0,_053,_PATTON 5,_00PT05,104,279,6,2,0,0,112,268,7,2,3
0,_053,_PATTON 6,_00PT06,117,269,9,1,0,0,122,252,4,11,5
0,_053,_PATTON 7,_00PT07,154,487,10,1,2,2,144,469,7,13,10
0,_053,_ROGERS,_00RG01,73,138,4,0,1,0,72,125,11,5,4
0,_053,_SULLIVANT,_00SV01,52,222,6,1,0,0,58,214,2,4,3
0,_053,_WALL,_00WL01,25,104,0,1,0,0,28,101,2,0,0
0,_055,_BARREN,_00BA01,81,273,3,3,0,0,102,249,2,1,1
0,_055,_BENTON 1,_00BE01,204,485,9,0,0,0,231,438,8,6,7
0,_055,_BENTON 2,_00BE02,176,450,4,3,0,2,202,408,8,4,4
0,_055,_BENTON 3,_00BE03,58,255,1,1,0,0,80,221,2,3,0
0,_055,_BENTON 4,_00BE04,144,428,9,1,1,0,173,386,4,9,2
0,_055,_BENTON 5,_00BE05,301,799,9,7,0,0,354,719,8,7,7
0,_055,_BENTON 6,_00BE06,80,173,3,0,0,0,100,150,0,2,0
0,_055,_BENTON 7,_00BE07,140,334,1,0,1,0,176,285,3,9,1
0,_055,_BROWNING 1,_00BR01,84,261,0,2,0,0,104,229,4,2,2
0,_055,_BROWNING 2,_00BR02,137,431,12,5,0,0,165,386,4,11,7
0,_055,_BROWNING 3,_00BR03,66,198,0,0,0,0,90,167,0,2,0
0,_055,_CAVE 1,_00CA01,172,749,4,3,1,0,193,701,5,8,8
0,_055,_DENNING 1,_00DE01,102,298,2,1,0,0,133,259,2,2,1
0,_055,_DENNING 2,_00DE02,115,291,2,0,0,0,129,270,3,4,3
0,_055,_DENNING 3,_00DE03,50,197,0,1,1,0,62,176,4,1,1
0,_055,_DENNING 4,_00DE04,200,599,4,4,1,1,239,536,3,10,6
0,_055,_DENNING 5,_00DE05,112,269,1,3,3,0,134,230,7,6,3
0,_055,_EASTERN,_00EA01,58,258,3,1,0,0,75,227,2,5,4
0,_055,_EWING 1,_00EW01,55,258,1,3,0,0,78,226,3,4,2
0,_055,_EWING 2,_00EW02,102,296,1,2,0,1,127,267,3,3,0
0,_055,_FRANKFORT 1,_00FR01,261,779,11,4,0,0,306,728,4,8,5
0,_055,_FRANKFORT 2,_00FR02,148,374,9,10,0,0,182,327,5,12,6
0,_055,_FRANKFORT 3,_00FR03,161,441,8,2,0,1,196,388,0,1,12
0,_055,_FRANKFORT 4,_00FR04,229,674,5,0,0,0,271,614,3,5,3
0,_055,_GOODE 1,_00GD01,207,493,4,2,1,0,258,410,2,6,7
0,_055,_GOODE 2,_00GD02,179,468,8,2,1,0,221,414,5,8,5
0,_055,_NORTHERN,_00NR01,50,168,4,1,0,0,61,156,1,3,1
0,_055,_SIX MILE 1,_00SX01,195,495,4,1,0,1,249,424,5,5,2
0,_055,_SIX MILE 2,_00SX02,130,301,1,2,1,1,157,264,1,6,6
0,_055,_SIX MILE 3,_00SX03,133,414,2,1,0,1,165,368,2,7,1
0,_055,_TYRONE 1,_00TY01,98,349,2,2,0,0,137,296,0,2,3
