IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20161108_GEN_PRE_DEM_CLINTON,USA_OR_20161108_GEN_PRE_REP_TRUMP,USA_OR_20161108_GEN_PRE_LIB_JOHNSON,USA_OR_20161108_GEN_PRE_GRE_STEIN,USA_OR_20161108_GEN_PRE_OTH_WRITEIN,USA_OR_20161108_GEN_USS_DEM_WYDEN,USA_OR_20161108_GEN_USS_REP_CALLAHAN,USA_OR_20161108_GEN_USS_LIB_LINDSAY,USA_OR_20161108_GEN_USS_GRE_NAVICKAS,USA_OR_20161108_GEN_USS_WOR_LEWALLEN,USA_OR_20161108_GEN_USS_IND_REYNOLDS,USA_OR_20161108_GEN_USS_OTH_WRITEIN,USA_OR_20161108_GEN_GOV_DEM_BROWN,USA_OR_20161108_GEN_GOV_REP_PIERCE,USA_OR_20161108_GEN_GOV_LIB_FOSTER,USA_OR_20161108_GEN_GOV_CON_AUER,USA_OR_20161108_GEN_GOV_IND_THOMASON,USA_OR_20161108_GEN_GOV_OTH_WRITEIN,USA_OR_20161108_GEN_ATG_DEM_ROSENBLUM,USA_OR_20161108_GEN_ATG_REP_CROWE,USA_OR_20161108_GEN_ATG_LIB_HEDBOR,USA_OR_20161108_GEN_ATG_OTH_WRITEIN,USA_OR_20161108_GEN_SOS_DEM_AVAKIAN,USA_OR_20161108_GEN_SOS_REP_RECHARDSON,USA_OR_20161108_GEN_SOS_LIB_DURBIN,USA_OR_20161108_GEN_SOS_GRE_ZUNDEL,USA_OR_20161108_GEN_SOS_CON_MARSH,USA_OR_20161108_GEN_SOS_IND_WELLS,USA_OR_20161108_GEN_SOS_OTH_WRITEIN,USA_OR_20161108_GEN_TRE_DEM_READ,USA_OR_20161108_GEN_TRE_REP_GUDMAN,USA_OR_20161108_GEN_TRE_PRO_HENRY,USA_OR_20161108_GEN_TRE_IND_TELFER,USA_OR_20161108_GEN_TRE_OTH_WRITEIN
0,_Lane,_1671,_1671,713,623,72,40,69,804,515,8,31,53,66,0,726,661,47,18,26,4,713,599,57,3,631,673,34,34,12,47,2,605,611,59,105,6
0,_Lane,_1673,_1673,1651,1172,181,108,149,1863,939,42,81,137,122,4,1676,1242,106,39,118,6,1716,1143,134,9,1409,1326,111,96,20,121,7,1404,1148,174,268,6
0,_Lane,_1675,_1675,2445,2074,252,97,211,2733,1749,57,82,155,170,2,2412,2208,133,43,136,5,2479,2036,128,7,2078,2285,131,73,38,161,3,2051,2033,219,325,4
0,_Lane,_1781,_1781,1068,466,57,108,91,1095,373,23,85,103,55,1,1115,479,51,23,59,6,1131,434,77,6,974,492,63,82,9,63,2,904,449,165,134,1
0,_Lane,_1783,_1783,1752,250,78,228,132,1747,180,35,245,101,50,3,1912,254,68,10,73,11,1871,250,93,6,1644,282,88,157,13,70,6,1440,246,323,160,6
0,_Lane,_1785,_1785,1297,797,98,86,101,1407,633,32,69,102,66,4,1306,836,64,25,75,6,1312,738,99,4,1094,866,80,74,16,83,3,1037,771,156,182,4
0,_Lane,_1787,_1787,1551,1320,164,53,128,1699,1234,34,47,54,86,0,1497,1551,41,16,52,3,1515,1383,60,4,1247,1612,49,48,17,91,0,1273,1431,94,174,1
0,_Lane,_1891,_1891,1016,788,124,84,98,1134,635,33,55,89,86,3,1012,814,76,25,88,6,1066,740,95,2,892,832,64,55,25,75,4,878,734,122,159,3
0,_Lane,_1893,_1893,391,82,19,48,24,391,57,7,39,42,12,1,412,86,14,1,20,4,413,69,17,4,374,84,16,31,2,15,2,333,76,55,36,2
0,_Lane,_1895,_1895,307,80,22,12,9,304,82,6,13,3,9,1,283,119,8,0,8,0,285,96,11,0,234,130,12,14,0,7,0,243,117,16,11,1
0,_Lane,_1897,_1897,1933,867,114,63,106,1988,841,32,56,53,53,3,1840,1079,48,12,37,4,1800,1007,55,3,1551,1210,53,66,5,50,1,1505,1108,110,129,6
0,_Lane,_1899,_1899,2536,962,155,156,177,2593,842,45,153,155,108,5,2579,1080,97,24,95,5,2566,1003,112,6,2179,1203,96,134,23,103,5,2064,1048,258,281,4
0,_Lane,_2122,_2122,2036,1430,253,137,186,2257,1168,79,102,163,149,6,2044,1533,154,56,115,9,2127,1392,167,16,1765,1581,141,90,35,152,9,1715,1446,202,327,7
0,_Lane,_2234,_2234,2387,1146,190,179,202,2610,910,58,132,174,139,7,2495,1220,119,47,123,9,2540,1088,140,11,2154,1279,134,122,26,144,10,2062,1133,246,313,9
0,_Lane,_2238,_2238,63,58,10,4,1,83,34,1,5,6,3,0,70,49,3,1,9,0,77,42,8,0,63,55,4,2,2,6,0,63,40,11,16,0
0,_Lane,_2340,_2340,2063,1564,210,152,189,2344,1201,55,113,168,148,12,2104,1571,140,56,152,13,2184,1439,171,15,1814,1595,138,130,54,163,13,1760,1434,261,326,14
0,_Lane,_2344,_2344,29,40,4,0,3,34,35,0,0,1,5,0,26,46,0,0,1,0,29,40,0,0,19,46,0,1,1,4,0,17,46,3,4,0
0,_Lane,_2456,_2456,1707,1642,235,123,173,2003,1254,66,95,173,152,2,1804,1615,111,66,128,6,1883,1476,138,6,1590,1629,111,98,41,141,6,1546,1442,210,299,10
0,_Lane,_2562,_2562,1947,2016,275,132,183,2387,1524,66,91,207,176,5,2046,2048,113,66,170,9,2193,1802,170,11,1711,2086,143,92,71,200,5,1775,1789,216,368,5
0,_Lane,_2676,_2676,2133,2570,287,91,238,2593,2138,70,66,127,166,7,2113,2732,128,62,136,8,2246,2429,159,14,1834,2786,126,64,35,162,7,1847,2472,184,343,12
0,_Lane,_4200,_4200,306,313,36,15,21,350,265,9,7,18,23,4,316,312,27,7,10,1,315,291,23,2,264,329,24,12,5,15,1,253,294,30,52,1
0,_Lane,_4301,_4301,1656,2099,234,149,159,2008,1676,66,116,153,164,5,1760,2114,128,52,144,8,1849,1891,179,17,1492,2106,119,123,56,155,8,1490,1879,216,360,9
0,_Lane,_4400,_4400,876,1322,151,56,86,1075,1097,38,43,78,77,1,890,1366,54,32,73,2,944,1231,75,6,777,1358,67,31,16,76,6,775,1231,97,168,3
0,_Lane,_4500,_4500,400,486,24,17,21,462,409,13,11,21,19,1,406,486,11,7,18,0,421,436,26,2,337,499,20,12,6,29,0,333,445,38,73,0
0,_Lane,_4601,_4601,2198,2280,219,105,140,2582,1883,64,76,117,176,3,2367,2243,111,44,134,2,2388,2135,163,5,1986,2340,151,71,39,165,3,2028,2114,183,349,1
0,_Lane,_4700,_4700,954,1610,169,66,121,1216,1351,39,40,91,116,3,1030,1636,67,41,74,5,1091,1460,101,6,892,1622,71,49,34,96,3,883,1453,119,222,4
0,_Lane,_4800,_4800,519,640,81,49,42,698,475,19,27,37,54,0,555,637,39,23,58,1,592,560,69,2,472,630,37,30,25,82,1,469,567,69,123,3
0,_Lane,_4900,_4900,793,1193,122,66,97,914,1006,39,59,85,106,4,880,1187,53,38,65,5,893,1114,89,6,743,1200,59,56,27,78,4,734,1074,101,206,6
0,_Lane,_702,_702,1416,1545,124,57,81,1656,1246,40,55,72,112,2,1467,1541,70,24,71,5,1486,1437,98,3,1233,1593,70,54,14,114,1,1251,1409,130,225,3
0,_Lane,_704,_704,357,391,29,49,27,428,312,6,28,23,32,1,382,381,19,17,32,3,410,345,25,4,348,377,13,26,5,33,2,340,338,51,58,2
0,_Lane,_706,_706,465,492,44,41,39,526,423,7,43,30,31,0,485,520,20,10,28,1,513,480,34,1,437,518,23,27,11,29,2,420,469,51,81,0
0,_Lane,_708,_708,963,1181,100,67,74,1121,990,38,59,66,65,2,991,1226,51,31,47,4,1001,1117,84,3,883,1228,63,31,15,59,2,847,1100,110,150,2
0,_Lane,_710,_710,571,626,49,39,42,648,532,16,45,32,34,1,570,663,36,11,23,2,586,605,45,2,495,646,33,33,13,40,0,487,608,55,74,1
0,_Lane,_712,_712,736,1433,99,52,77,969,1191,29,36,57,76,3,745,1495,53,30,58,5,818,1335,69,5,643,1460,66,46,20,71,3,639,1366,61,167,6
0,_Lane,_714,_714,940,1324,89,44,85,1119,1139,22,41,55,75,0,966,1376,53,28,31,1,978,1241,71,2,800,1381,55,34,25,69,0,827,1240,99,127,1
0,_Lane,_716,_716,786,1055,89,25,73,927,899,20,25,52,64,3,794,1053,51,28,56,3,817,984,67,7,699,1092,42,32,9,69,2,664,988,83,146,4
0,_Lane,_718,_718,707,540,51,39,57,759,495,15,31,35,33,0,682,625,43,8,13,3,667,576,45,2,594,622,32,29,3,35,1,557,587,69,69,1
0,_Lane,_720,_720,1033,403,51,63,57,1073,370,13,57,43,31,1,1030,467,36,7,30,3,1011,431,43,3,884,512,38,45,3,35,1,837,484,81,74,1
0,_Lane,_722,_722,204,327,21,9,15,230,286,8,6,12,17,1,212,336,5,7,8,0,214,296,20,0,180,329,12,7,4,19,1,177,299,19,33,1
0,_Lane,_724,_724,118,244,20,15,15,152,202,3,18,12,6,0,130,249,7,4,10,1,140,231,7,0,111,240,6,13,4,14,0,104,221,27,26,0
0,_Lane,_726,_726,1968,1648,203,109,154,2215,1387,54,67,129,129,2,1961,1800,94,29,79,3,1982,1587,121,7,1691,1855,100,66,24,110,3,1639,1596,183,286,5
0,_Lane,_728,_728,782,454,74,49,46,853,355,21,44,52,50,0,796,478,44,17,31,2,796,429,60,1,690,493,43,47,13,43,2,680,436,97,81,2
0,_Lane,_730,_730,2328,730,127,208,160,2404,591,36,188,136,83,8,2401,819,72,31,87,8,2366,749,99,9,2111,876,66,144,16,103,8,1938,767,277,231,7
0,_Lane,_732,_732,1256,1025,148,86,88,1463,870,27,48,74,74,3,1303,1106,60,26,52,4,1308,999,79,8,1124,1128,58,42,17,71,5,1105,989,111,196,3
0,_Lane,_734,_734,250,239,29,10,16,291,200,4,8,12,20,0,239,258,9,7,20,0,249,245,8,1,222,261,13,7,3,10,0,208,248,16,29,1
0,_Lane,_736,_736,360,472,35,11,36,443,413,8,7,11,16,3,337,546,8,2,13,0,339,482,21,2,286,546,12,12,6,16,2,274,489,23,55,2
0,_Lane,_738,_738,1188,1008,121,58,84,1364,834,30,47,70,79,0,1217,1075,55,22,53,3,1215,978,76,3,1012,1124,49,44,25,84,3,991,1015,97,162,5
0,_Lane,_740,_740,197,111,21,22,14,217,70,4,25,15,23,1,215,97,13,7,18,5,225,96,9,4,178,95,21,19,3,25,1,181,82,42,28,1
0,_Lane,_742,_742,563,432,56,43,37,624,351,25,31,41,35,0,577,453,31,9,36,2,599,410,48,3,482,482,31,35,8,40,0,483,408,74,77,0
0,_Lane,_744,_744,274,426,42,21,20,344,356,10,13,19,27,1,286,436,13,11,20,1,311,388,22,2,245,454,17,13,2,23,1,247,392,26,59,1
0,_Lane,_746,_746,1035,1573,171,59,93,1282,1319,47,65,75,96,3,1069,1629,76,31,93,5,1170,1488,93,5,927,1646,73,51,23,93,2,901,1509,113,209,3
0,_Lane,_748,_748,1315,1783,170,72,123,1626,1470,53,38,99,116,4,1327,1868,88,30,68,6,1386,1675,114,5,1111,1939,85,44,11,97,5,1147,1684,120,240,4
0,_Lane,_750,_750,273,469,57,23,41,356,407,3,20,28,28,1,294,500,21,13,16,2,318,438,26,1,249,485,18,13,9,42,0,262,413,45,73,2
0,_Lane,_752,_752,558,938,71,49,47,690,745,16,47,47,61,2,605,910,38,28,41,1,626,837,53,1,507,895,40,39,22,54,1,474,840,91,110,0
0,_Lane,_754,_754,444,583,63,31,43,544,488,12,25,27,44,3,481,585,21,21,32,4,521,527,23,2,414,591,18,31,12,41,3,411,519,63,93,3
0,_Lane,_756,_756,1118,1663,137,51,98,1362,1426,28,32,66,88,2,1108,1769,48,23,61,0,1115,1630,69,1,920,1806,35,42,17,89,3,909,1639,78,196,2
0,_Lane,_758,_758,693,923,95,31,49,842,772,16,24,30,63,0,708,963,36,18,39,0,717,887,45,0,607,962,37,22,12,68,0,602,881,59,121,0
0,_Lane,_760,_760,790,925,84,40,53,889,789,38,38,53,56,1,808,963,50,21,38,3,818,872,70,3,690,975,53,37,18,52,2,663,870,95,136,3
0,_Lane,_762,_762,652,524,42,36,47,740,428,11,45,29,41,2,674,537,28,10,31,2,700,487,34,5,589,569,23,36,10,35,1,563,502,55,103,1
0,_Lane,_764,_764,516,746,74,27,64,668,610,16,14,41,50,0,535,730,47,26,53,1,573,687,48,3,479,760,30,18,18,51,2,482,676,52,107,0
0,_Lane,_766,_766,247,351,25,18,15,308,254,9,21,28,31,1,258,353,15,10,22,1,286,301,19,4,223,340,16,19,11,28,1,206,301,51,57,1
0,_Lincoln,_Waldport,_01,641,488,44,35,34,708,403,5,38,28,51,0,665,475,21,21,35,6,687,465,35,0,573,515,24,36,12,47,0,568,436,60,110,1
0,_Lincoln,_Allsea,_02,209,258,16,18,22,246,207,3,18,15,27,0,237,238,15,5,16,2,245,228,21,1,193,252,15,16,2,20,0,205,227,24,35,1
0,_Lincoln,_Seaview,_03,305,264,30,35,31,392,183,10,23,25,21,0,360,232,20,13,29,1,359,241,31,1,301,265,17,22,4,31,0,284,231,51,64,0
0,_Lincoln,_Tidewater,_04,136,199,14,19,11,174,161,2,11,18,12,0,154,198,4,9,11,0,161,182,10,0,139,187,8,12,5,14,0,134,171,19,29,1
0,_Lincoln,_Yachats,_05,582,205,24,40,21,598,172,16,46,22,16,0,592,225,26,3,20,0,600,210,24,0,513,228,25,40,12,22,0,483,212,71,67,0
0,_Lincoln,_Bayview,_06,528,326,41,18,23,586,266,14,23,21,29,1,541,329,25,24,19,2,552,336,36,1,464,355,23,27,11,41,1,445,324,48,90,1
0,_Lincoln,_Seal Rock,_07,536,379,27,29,33,585,301,11,26,31,32,0,552,392,20,13,19,0,587,339,30,0,502,359,22,28,16,39,1,479,331,52,90,1
0,_Lincoln,_South Beach,_08,489,311,34,25,15,548,236,13,25,20,20,0,513,301,20,5,18,0,509,283,34,0,426,311,18,35,6,35,1,418,285,60,64,2
0,_Lincoln,_Nye Creek,_09,513,247,29,33,19,526,190,13,34,28,36,0,526,247,17,10,20,0,532,235,20,1,461,252,25,31,11,23,1,436,232,52,64,1
0,_Lincoln,_Newport Bay,_10,365,167,23,22,14,403,129,7,12,16,10,0,370,175,10,3,14,0,368,162,20,0,321,183,11,11,5,23,1,310,161,32,50,1
0,_Lincoln,_Oceanview,_11,370,240,26,28,36,420,197,8,21,18,27,0,397,266,13,5,12,2,406,236,18,3,322,278,18,23,3,31,1,328,230,37,66,1
0,_Lincoln,_Yaquina,_12,520,425,43,28,31,600,338,10,25,33,31,0,526,457,17,8,23,0,537,419,33,0,438,474,22,29,12,30,0,439,427,53,72,2
0,_Lincoln,_Pacific,_13,574,358,45,21,49,648,282,13,27,32,40,0,601,399,18,3,29,0,609,360,32,0,482,431,32,27,8,37,0,506,350,56,84,0
0,_Lincoln,_Agate Beach,_14,491,343,44,23,34,541,277,13,24,33,26,0,510,356,16,6,26,1,508,329,27,0,422,360,30,23,8,33,2,408,340,41,76,0
0,_Lincoln,_Otter Rock,_15,150,89,10,7,5,163,68,1,7,8,9,0,153,89,7,2,5,0,152,87,6,1,130,103,7,5,1,4,0,121,88,12,21,0
0,_Lincoln,_Depoe Bay,_16,467,389,45,20,22,544,316,10,20,15,31,0,475,403,21,7,25,0,492,374,34,0,434,407,15,14,8,32,0,415,363,37,80,0
0,_Lincoln,_Fogarty Creek,_17,499,386,34,13,25,587,297,6,10,21,28,1,519,379,20,6,17,0,515,358,27,1,442,396,20,16,5,36,0,456,339,41,66,1
0,_Lincoln,_Kern,_18,441,296,35,23,33,523,226,9,21,15,23,0,450,326,12,1,26,0,472,305,15,0,388,336,17,18,6,34,0,375,300,36,75,0
0,_Lincoln,_Schooner Creek,_19,542,467,56,44,48,645,361,12,46,40,35,1,597,454,39,12,32,1,630,421,41,1,495,480,48,34,10,44,0,486,421,72,98,0
0,_Lincoln,_Delake,_20,681,529,71,43,52,788,395,19,44,47,45,3,711,513,33,21,54,2,761,483,46,1,611,530,35,50,21,54,1,596,474,84,129,3
0,_Lincoln,_Oceanlake,_21,550,411,64,29,44,639,307,20,32,38,48,0,602,407,31,11,26,1,614,381,41,2,512,416,44,32,8,43,2,511,369,57,102,2
0,_Lincoln,_Sunset West,_22,689,566,54,23,56,779,461,14,37,33,48,1,689,613,25,8,32,1,722,557,34,0,604,602,30,26,11,60,0,618,542,50,101,1
0,_Lincoln,_Sunset East,_23,341,409,42,17,22,452,277,17,16,19,37,2,374,393,19,13,18,2,399,348,38,1,300,375,39,22,13,41,2,330,333,42,80,2
0,_Lincoln,_Rose Lodge,_24,219,299,31,20,23,295,193,19,19,27,26,1,240,274,24,14,26,0,286,245,31,0,225,252,23,30,13,26,0,226,227,52,57,0
0,_Lincoln,_Big Elk,_25,30,42,1,3,1,23,37,2,3,4,6,0,29,37,4,2,3,0,29,38,3,0,22,38,1,3,1,7,0,20,35,4,13,0
0,_Lincoln,_Elk City,_26,20,43,3,2,0,25,34,2,1,4,1,0,18,45,1,1,2,0,23,34,4,0,14,40,3,0,2,4,0,18,36,2,6,0
0,_Lincoln,_Fruitvale,_27,233,336,37,15,13,302,264,7,14,11,26,0,246,344,13,7,13,0,258,314,17,0,199,359,11,10,5,22,0,210,300,31,50,0
0,_Lincoln,_Eddyville,_28,120,147,16,16,10,148,122,1,14,14,6,0,135,147,3,3,14,0,147,134,6,0,124,145,1,9,2,15,0,115,127,27,22,0
0,_Lincoln,_Siletz,_29,460,453,54,29,42,587,329,17,21,35,35,1,515,428,30,17,37,2,557,378,42,1,455,432,30,30,12,39,1,438,393,59,94,0
0,_Lincoln,_Rock Creek,_30,105,74,8,10,5,117,53,3,6,9,6,1,112,70,3,4,3,1,121,63,3,1,99,64,5,7,0,12,1,92,59,18,15,1
0,_Lincoln,_East Toledo,_31,372,476,61,34,25,485,350,13,29,36,44,0,411,478,20,15,29,0,449,420,37,2,350,476,25,22,13,45,1,341,408,64,103,0
0,_Lincoln,_South Toledo,_32,323,417,68,26,39,435,293,24,21,39,40,1,392,394,23,21,32,0,418,366,37,2,334,390,28,18,25,37,0,299,376,56,86,0
0,_Linn,_Precinct 001,_001,298,189,28,19,27,342,157,1,11,15,17,0,291,213,11,3,27,0,314,189,12,0,250,213,11,12,4,26,1,249,183,29,45,1
0,_Linn,_Precinct 003,_003,281,156,29,13,25,321,135,3,7,12,16,1,281,188,15,2,10,1,285,161,15,2,238,182,13,12,2,21,2,234,161,26,41,1
0,_Linn,_Precinct 005,_005,303,267,43,25,24,335,193,14,18,45,26,1,311,255,29,5,29,0,328,236,36,1,249,261,32,22,13,33,2,271,229,36,61,2
0,_Linn,_Precinct 008,_008,330,388,70,39,50,410,300,24,23,43,54,2,377,401,30,22,31,1,379,388,46,5,311,397,33,28,9,48,1,301,360,54,98,1
0,_Linn,_Precinct 011,_011,247,190,46,11,21,261,164,7,9,31,22,0,241,220,11,6,20,2,262,191,13,1,196,213,24,15,6,22,1,192,193,29,49,2
0,_Linn,_Precinct 014,_014,261,271,58,20,52,325,217,20,15,26,31,3,268,306,26,12,25,2,287,263,40,6,219,291,25,20,12,44,3,233,266,35,53,6
0,_Linn,_Precinct 015,_015,102,117,16,12,11,113,98,4,9,17,10,0,100,122,10,6,7,0,108,102,13,4,86,118,6,8,6,12,0,79,108,22,18,0
0,_Linn,_Precinct 016,_016,285,293,53,17,30,349,250,9,21,16,28,1,284,327,29,11,19,1,320,283,30,2,255,327,15,16,9,23,1,240,283,46,65,1
0,_Linn,_Precinct 018,_018,797,919,129,53,112,902,799,28,49,61,102,1,777,1063,42,29,49,4,818,951,61,1,660,1037,37,52,18,78,4,671,919,80,165,3
0,_Linn,_Precinct 019,_019,247,387,61,13,23,316,326,17,13,21,29,1,246,447,15,5,15,0,262,391,22,2,204,428,12,15,6,31,0,199,381,25,70,1
0,_Linn,_Precinct 020,_020,134,329,19,12,18,194,262,8,9,9,23,0,157,326,12,6,11,1,170,295,14,1,132,312,13,10,5,18,3,139,293,22,28,2
0,_Linn,_Precinct 021,_021,62,197,16,3,6,82,167,1,10,7,13,0,71,201,6,1,3,0,71,188,7,0,48,200,5,12,2,10,0,45,191,14,20,0
0,_Linn,_Precinct 022,_022,18,56,16,3,11,30,54,2,2,10,2,0,25,66,4,1,4,0,27,66,4,0,22,67,1,0,1,7,0,20,59,5,14,0
0,_Linn,_Precinct 023,_023,158,464,23,8,23,229,390,6,5,9,25,1,177,464,9,8,12,1,198,421,18,3,148,456,13,5,7,24,1,163,416,16,44,1
0,_Linn,_Precinct 025,_025,194,466,34,15,16,293,340,12,7,23,36,1,224,437,21,19,17,0,254,390,22,0,192,427,22,12,10,26,0,202,405,27,44,0
0,_Linn,_Precinct 026,_026,35,149,15,3,8,64,113,6,4,3,12,0,43,152,4,2,6,0,56,121,8,0,45,140,4,5,2,4,0,39,127,5,21,0
0,_Linn,_Precinct 027,_027,129,350,19,8,23,185,289,9,5,11,11,1,131,366,5,3,11,0,133,330,13,1,112,365,7,6,2,14,0,115,332,11,38,0
0,_Linn,_Precinct 028,_028,25,138,4,3,10,36,127,2,2,2,7,0,25,147,3,3,1,0,28,136,3,0,19,145,2,2,3,6,0,20,138,6,7,0
0,_Linn,_Precinct 029,_029,423,997,85,24,58,564,834,22,24,41,55,6,444,999,28,43,33,3,475,916,42,5,376,1008,35,17,16,41,7,365,922,61,113,6
0,_Linn,_Precinct 030,_030,30,133,4,2,6,43,117,5,0,2,7,1,33,141,1,1,3,0,37,127,6,1,27,135,8,1,1,5,1,30,128,1,10,0
0,_Linn,_Precinct 031,_031,106,360,17,12,10,170,285,5,4,6,18,1,113,352,9,6,13,0,139,306,20,1,101,342,8,11,3,20,0,112,310,8,39,0
0,_Linn,_Precinct 032,_032,113,370,33,8,22,172,326,9,6,7,14,1,126,393,14,5,7,0,141,347,24,2,118,374,12,10,3,18,0,110,336,28,48,2
0,_Linn,_Precinct 033,_033,7,24,2,1,0,15,18,1,0,0,0,0,6,26,1,0,1,0,7,20,4,0,7,22,0,0,1,2,0,7,17,2,5,0
0,_Linn,_Precinct 034,_034,82,195,9,7,10,112,159,4,0,6,10,0,78,194,8,7,9,1,93,167,10,1,80,177,9,2,4,10,2,66,176,8,21,1
0,_Linn,_Precinct 035,_035,304,805,61,26,47,463,642,17,17,34,49,0,334,821,19,27,25,1,405,718,37,2,307,779,29,19,21,41,1,316,701,56,94,1
0,_Linn,_Precinct 036,_036,289,563,50,29,56,404,473,13,9,20,36,3,334,564,23,19,24,4,355,516,36,3,261,574,27,16,12,39,1,283,526,38,70,2
0,_Linn,_Precinct 037,_037,275,435,60,21,45,371,337,18,11,43,33,0,315,443,23,17,19,4,334,412,30,1,239,450,37,28,12,30,1,267,397,45,66,1
0,_Linn,_Precinct 038,_038,277,479,56,28,35,368,361,13,21,37,37,0,312,463,22,17,28,2,342,401,38,4,270,445,25,16,14,40,4,286,390,49,71,5
0,_Linn,_Precinct 039,_039,212,294,36,22,33,264,232,13,20,23,32,1,226,310,20,10,19,1,248,276,27,2,185,295,26,16,9,30,1,184,268,32,70,1
0,_Linn,_Precinct 041,_041,176,280,43,11,21,233,214,10,6,25,22,2,197,261,16,15,21,3,210,268,12,2,163,279,11,6,7,28,3,168,240,23,59,2
0,_Linn,_Precinct 042,_042,103,427,32,10,23,186,326,6,8,9,27,1,109,437,19,6,9,0,162,355,17,1,115,392,16,13,4,16,3,126,348,17,50,1
0,_Linn,_Precinct 043,_043,179,424,41,15,24,273,316,9,18,15,26,0,185,438,15,8,17,4,218,362,34,1,153,392,31,13,10,34,2,161,352,32,60,2
0,_Linn,_Precinct 044,_044,383,366,32,25,51,423,325,7,17,28,36,0,382,414,12,10,21,1,387,390,23,0,320,434,19,15,6,24,1,316,387,38,63,0
0,_Linn,_Precinct 045,_045,159,491,31,10,30,219,423,13,15,20,25,2,171,506,15,9,11,2,190,462,22,2,151,479,13,11,11,23,5,145,443,19,64,4
0,_Linn,_Precinct 046,_046,223,635,37,20,27,295,527,14,11,28,28,5,225,623,29,16,21,6,263,569,28,3,196,614,23,9,12,31,2,224,560,17,69,3
0,_Linn,_Precinct 047,_047,90,148,10,5,12,112,123,6,1,5,11,1,87,158,2,4,7,1,97,145,7,1,78,155,1,6,2,9,1,77,141,6,26,1
0,_Linn,_Precinct 048,_048,389,409,27,30,22,446,357,8,18,17,27,0,383,442,16,12,25,0,400,393,23,1,312,450,14,14,8,34,1,335,392,29,69,1
0,_Linn,_Precinct 049,_049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Linn,_Precinct 050,_050,103,295,26,2,23,165,228,10,7,10,18,1,113,308,10,4,7,0,140,248,14,0,89,300,11,5,3,15,1,94,265,15,31,2
0,_Linn,_Precinct 051,_051,25,149,11,3,9,40,132,3,2,1,10,0,20,166,2,3,3,1,31,148,2,1,21,153,0,3,4,8,0,20,143,9,11,0
0,_Linn,_Precinct 052,_052,89,241,35,8,9,148,188,6,6,10,12,0,96,251,9,6,14,0,134,206,13,1,94,228,8,7,5,17,1,110,202,8,34,0
0,_Linn,_Precinct 053,_053,145,494,22,10,32,225,396,6,9,21,26,4,157,511,6,6,14,1,202,436,15,1,138,481,6,17,5,23,1,156,417,20,63,1
0,_Linn,_Precinct 054,_054,79,228,19,7,16,98,205,13,6,7,14,0,91,231,8,3,12,0,100,213,20,0,67,250,3,6,5,8,0,70,220,10,33,0
0,_Linn,_Precinct 055,_055,123,368,26,11,13,187,279,5,6,12,26,1,126,375,10,6,12,1,145,311,19,0,112,351,8,8,5,17,0,113,310,22,40,1
0,_Linn,_Precinct 056,_056,201,453,47,5,19,256,394,13,4,22,25,0,181,504,12,8,12,0,215,434,21,0,168,473,19,9,6,18,0,174,410,20,68,0
0,_Linn,_Precinct 057,_057,12,31,2,2,1,17,29,0,1,0,3,0,14,35,1,0,0,0,13,32,0,1,11,35,2,1,0,1,0,11,29,3,4,0
0,_Linn,_Precinct 058,_058,8,31,2,0,1,13,20,4,1,0,1,0,8,31,2,0,1,0,7,28,2,0,5,30,1,1,0,1,0,5,24,2,4,0
0,_Linn,_Precinct 059,_059,109,270,40,13,12,161,215,16,15,16,13,0,129,271,13,5,14,1,149,245,18,0,98,269,17,9,4,20,1,109,230,23,53,0
0,_Linn,_Precinct 060,_060,173,330,55,18,31,246,280,12,20,21,20,1,179,364,20,8,25,1,215,305,23,2,156,353,19,13,5,29,1,164,312,23,62,2
0,_Linn,_Precinct 061,_061,85,192,16,6,17,109,164,8,4,7,16,1,87,200,12,5,5,3,86,195,12,1,78,194,6,7,1,16,2,75,185,11,26,0
0,_Linn,_Precinct 062,_062,198,502,37,29,29,322,332,13,15,41,45,0,283,415,18,26,32,0,296,391,39,0,219,410,30,27,23,33,0,214,379,52,80,1
0,_Linn,_Precinct 063,_063,283,750,52,9,28,419,583,15,8,19,43,1,304,766,19,7,18,3,339,659,35,1,238,743,22,11,6,44,2,269,662,28,77,1
0,_Linn,_Precinct 065,_065,8,21,5,0,0,15,17,1,0,1,0,0,7,26,0,1,0,0,9,23,1,0,8,24,1,0,0,0,1,5,20,2,4,2
0,_Linn,_Precinct 066,_066,51,147,10,5,12,78,115,4,2,8,9,0,54,152,6,5,4,1,69,132,10,2,45,149,6,2,2,12,0,51,124,11,25,0
0,_Linn,_Precinct 067,_067,101,293,33,15,25,152,243,7,9,17,28,0,123,290,15,8,14,1,147,268,18,0,97,293,13,16,2,24,0,101,256,17,56,0
0,_Linn,_Precinct 068,_068,26,115,14,9,4,51,95,4,4,4,8,0,31,123,7,6,3,1,49,106,4,0,36,113,4,1,5,7,0,37,106,3,16,0
0,_Linn,_Precinct 070,_070,147,365,21,10,19,177,323,8,16,12,15,1,140,398,9,2,5,1,158,361,14,0,123,381,9,7,3,16,1,117,372,14,29,1
