IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_SC_20161108_GEN_PRE_REP_TRUMP,USA_SC_20161108_GEN_PRE_DEM_CLINTON,USA_SC_20161108_GEN_PRE_LIB_JOHNSON,USA_SC_20161108_GEN_PRE_GRE_STEIN,USA_SC_20161108_GEN_PRE_IND_MCMULLIN,USA_SC_20161108_GEN_PRE_CON_CASTLE,USA_SC_20161108_GEN_PRE_AME_SKEWES,USA_SC_20161108_GEN_USS_REP_SCOTT,USA_SC_20161108_GEN_USS_DEM_DIXON,USA_SC_20161108_GEN_USS_LIB_BLEDSOE,USA_SC_20161108_GEN_USS_AME_SCARBOROUGH,USA_SC_20161108_GEN_USS_OTH_WRITEIN
0,_075,_Bowman 1,_121,246,709,6,3,5,0,3,242,688,2,2,0
0,_075,_Bowman 2,_122,239,375,5,1,0,2,3,241,352,2,6,0
0,_075,_Branchville 1,_123,409,336,10,9,5,1,0,392,346,9,4,1
0,_075,_Branchville 2,_124,229,130,4,1,2,1,1,221,138,5,1,0
0,_075,_Brookdale,_125,17,719,3,0,5,1,0,31,697,0,1,1
0,_075,_Cope,_126,260,244,7,1,1,1,2,256,240,6,4,0
0,_075,_Cordova 1,_127,512,503,7,6,1,3,1,497,488,15,7,2
0,_075,_Edisto,_128,553,189,12,0,3,1,1,547,175,15,6,0
0,_075,_Elloree 2,_129,100,430,2,0,1,0,0,102,415,4,0,0
0,_075,_Eutawville 1,_130,550,457,7,3,0,0,1,554,432,8,5,0
0,_075,_Eutawville 2,_131,210,867,11,4,4,1,0,227,845,5,4,0
0,_075,_Four Holes,_132,286,156,1,0,1,0,2,281,142,5,5,0
0,_075,_Holly Hill 2,_133,171,1052,4,3,6,3,0,175,1039,5,4,2
0,_075,_Holly Hill 1,_134,488,704,11,2,4,4,4,500,686,11,6,0
0,_075,_Jamison,_135,273,809,16,2,5,4,1,300,770,8,7,3
0,_075,_Limestone 1,_136,332,1062,12,3,3,1,3,375,1000,8,1,0
0,_075,_Neeses-Livingston,_137,408,294,6,3,0,2,0,384,283,9,7,0
0,_075,_Nix,_138,5,835,2,3,3,3,0,15,821,4,0,0
0,_075,_North 2,_139,431,436,2,3,8,1,0,421,435,5,6,3
0,_075,_North 1,_140,344,500,2,3,0,1,3,347,491,4,4,0
0,_075,_Norway,_141,296,626,11,2,3,4,4,295,611,8,15,0
0,_075,_Bolentown,_142,454,452,6,2,6,0,0,449,426,21,11,1
0,_075,_Providence,_143,223,629,1,4,0,0,0,218,610,9,2,0
0,_075,_Rowesville,_144,167,292,0,3,1,0,0,156,291,2,5,0
0,_075,_Santee 1,_145,527,385,10,4,4,4,1,548,339,7,6,0
0,_075,_Santee 2,_146,35,861,2,3,5,0,1,37,854,2,1,0
0,_075,_Springfield,_147,356,467,10,0,5,1,1,357,463,8,4,1
0,_075,_Vance,_148,204,709,7,2,5,0,1,212,686,7,7,0
0,_075,_Whittaker,_149,63,644,5,1,0,0,0,75,619,2,1,0
0,_075,_Limestone 2,_150,225,418,5,6,3,4,1,225,423,6,2,0
0,_075,_Pine Hill,_151,287,496,6,1,1,1,0,286,478,7,4,1
0,_075,_Cordova 2,_152,370,647,9,2,4,1,0,368,634,10,2,2
0,_075,_Elloree 1,_154,299,319,7,0,3,4,0,301,303,11,4,0
0,_077,_Stone Church,_101,338,426,39,16,30,0,11,469,354,20,6,0
0,_077,_University,_102,206,190,22,7,9,0,19,283,144,16,6,1
0,_077,_Morrison,_103,345,350,45,10,19,4,17,499,254,26,2,1
0,_077,_Abel,_104,206,330,34,7,15,0,10,277,282,12,6,3
0,_077,_Calhoun,_105,248,321,36,9,8,2,8,338,243,33,6,1
0,_077,_Clemson,_106,565,521,41,5,26,7,21,748,387,17,9,0
0,_077,_Issaqueena,_107,234,248,16,3,12,2,20,321,200,10,8,0
0,_077,_West Central,_108,231,224,40,8,23,1,2,293,193,25,2,0
0,_077,_North Central,_109,500,198,18,8,17,5,6,548,157,21,3,1
0,_077,_Pike,_110,378,248,18,8,12,2,9,434,205,17,2,1
0,_077,_Lawrence Chapel,_111,606,228,31,4,16,3,14,695,161,17,5,0
0,_077,_Norris,_112,676,123,10,7,4,0,5,657,121,18,6,1
0,_077,_Six Mile,_113,840,119,17,3,7,5,6,828,114,19,6,0
0,_077,_Six Mile Mountain,_114,827,157,23,3,21,9,4,858,127,21,9,3
0,_077,_Praters Creek,_115,557,40,7,7,6,3,0,544,44,15,5,0
0,_077,_Mountain View,_116,699,147,20,6,8,2,2,735,118,12,5,0
0,_077,_Albert R. Lewis,_117,744,97,17,4,3,5,4,725,92,27,7,4
0,_077,_Holly Springs,_118,788,161,13,13,8,2,1,788,155,19,2,1
0,_077,_Pumpkintown,_119,869,181,15,3,15,5,2,845,181,28,9,0
0,_077,_Griffin,_120,940,109,21,7,4,5,1,891,129,38,12,0
0,_077,_North Pickens,_121,755,81,19,3,6,2,0,747,76,23,7,0
0,_077,_West Pickens,_122,777,142,13,4,4,1,4,747,138,27,7,1
0,_077,_South Pickens,_123,512,177,17,3,7,1,0,503,157,12,7,0
0,_077,_East Pickens,_124,736,71,17,8,2,4,2,728,67,16,7,1
0,_077,_Glassy Mountain,_125,738,75,14,8,3,1,2,723,78,17,8,0
0,_077,_Cedar Rock,_126,765,103,17,1,4,4,2,772,91,10,9,0
0,_077,_Skelton,_127,710,80,8,3,11,1,2,706,75,18,5,0
0,_077,_Rices Creek,_128,709,108,14,6,4,1,3,694,104,24,1,1
0,_077,_West Liberty,_129,739,99,17,2,17,1,2,736,101,20,1,4
0,_077,_East Liberty,_130,639,122,18,2,2,0,3,615,118,23,8,1
0,_077,_Flat Rock,_131,712,123,24,4,8,0,3,703,114,23,7,0
0,_077,_Zion,_132,568,108,14,2,13,5,1,589,96,10,5,0
0,_077,_Smith Grove,_133,493,119,20,2,7,5,0,507,109,11,5,0
0,_077,_Arial Mill,_134,566,96,11,2,9,1,3,559,97,16,6,0
0,_077,_Simpson,_136,299,325,12,1,9,4,2,304,307,10,3,1
0,_077,_Woodside,_137,617,289,24,7,9,6,4,656,262,18,5,3
0,_077,_Brushy Creek,_138,849,241,45,6,9,6,1,904,195,26,7,1
0,_077,_Pickensville,_139,533,151,24,7,3,2,0,558,130,19,1,0
0,_077,_Easley,_140,557,178,22,3,10,2,0,589,135,20,7,0
0,_077,_Forest Acres,_141,427,150,13,8,6,0,0,445,140,9,3,1
0,_077,_Crestview,_142,635,144,23,9,8,3,0,695,100,16,1,0
0,_077,_Sitton,_143,755,216,26,2,11,1,2,808,169,19,2,1
0,_077,_Rock Springs,_144,628,166,17,7,12,1,3,658,142,15,8,0
0,_077,_Saluda,_145,611,167,11,8,8,2,0,610,160,17,7,0
0,_077,_Crosswell,_146,840,172,22,3,8,4,4,847,155,23,10,1
0,_077,_Georges Creek,_147,599,150,19,4,3,2,0,619,125,17,1,4
0,_077,_Mckissick,_148,565,219,11,8,9,6,0,599,177,15,2,1
0,_077,_Vinland,_149,646,98,12,3,4,0,1,650,83,14,2,0
0,_077,_Crossroads,_150,772,109,14,6,3,5,3,775,87,17,7,0
0,_077,_Dacusville,_151,674,117,13,3,2,2,0,677,101,18,2,0
0,_077,_Nine Forks,_152,815,91,9,7,6,6,1,807,95,17,3,1
0,_077,_South Central,_153,363,291,28,11,19,0,5,414,254,19,3,1
0,_077,_Crescent Hill,_154,684,92,13,9,3,7,5,708,63,15,6,3
0,_077,_North Liberty,_155,576,123,28,4,3,2,0,584,120,14,2,4
0,_077,_Pendleton,_156,592,80,19,4,2,1,1,584,73,20,6,0
0,_077,_Fruit Mountain,_157,512,111,21,1,7,0,0,513,104,11,7,1
0,_077,_Pope Field,_158,443,144,12,6,10,1,1,463,126,10,2,1
0,_077,_Sheffield,_159,710,205,14,2,9,1,1,765,141,17,1,0
0,_077,_Tri County,_160,279,92,12,2,4,2,0,296,81,10,2,0
0,_077,_Mcallister,_161,487,145,15,3,3,3,2,516,117,11,3,3
0,_077,_Lenhart,_163,552,166,9,6,9,5,0,577,134,10,1,1
0,_079,_Ward 1,_101,218,490,40,7,12,3,0,325,398,18,6,3
0,_079,_Ward 2,_102,81,392,4,4,6,0,0,113,344,5,1,0
0,_079,_Ward 3,_103,288,800,48,9,37,4,4,456,672,25,8,4
0,_079,_Ward 4,_104,251,708,52,16,26,0,3,398,608,27,10,1
0,_079,_Ward 5,_105,246,380,37,10,6,0,0,326,318,20,4,0
0,_079,_Ward 6,_106,375,579,37,10,31,3,0,489,477,29,4,4
0,_079,_Ward 7,_107,7,709,4,3,4,0,0,26,682,0,5,1
0,_079,_Ward 8,_108,10,610,1,8,1,1,0,21,597,2,1,5
0,_079,_Ward 9,_109,20,610,9,6,1,0,0,50,564,9,0,1
0,_079,_Ward 10,_110,331,688,35,12,26,1,1,549,488,12,5,3
0,_079,_Ward 11,_111,220,635,37,20,16,3,1,308,560,20,13,2
0,_079,_Ward 12,_112,333,712,41,12,27,3,6,557,505,31,5,0
0,_079,_Ward 13,_113,460,1038,61,16,29,7,1,724,815,23,6,4
0,_079,_Ward 14,_114,408,786,49,12,26,1,4,651,564,30,8,3
0,_079,_Ward 15,_115,347,440,43,9,27,1,0,520,306,15,2,1
0,_079,_Ward 16,_116,537,459,30,6,16,0,1,789,225,10,1,0
0,_079,_Ward 17,_117,560,592,37,7,27,4,8,777,403,28,5,3
0,_079,_Ward 18,_118,107,774,11,10,4,1,0,150,727,9,1,3
0,_079,_Ward 19,_119,10,839,2,3,3,4,0,31,807,6,6,3
0,_079,_Ward 20,_120,203,1055,21,21,39,0,0,338,939,22,8,3
0,_079,_Ward 21,_121,29,1047,9,6,0,3,3,67,1000,5,5,0
0,_079,_Ward 22,_122,34,1031,9,5,4,4,1,71,973,11,8,0
0,_079,_Ward 23,_123,226,522,18,16,19,5,0,342,423,12,8,1
0,_079,_Ward 24,_124,423,337,33,10,20,3,1,591,196,16,1,1
0,_079,_Ward 25,_125,807,431,49,6,27,4,1,1055,245,15,8,0
0,_079,_Ward 26,_126,304,660,46,16,15,1,0,430,567,20,9,0
0,_079,_Ward 29,_129,44,845,9,9,6,8,1,95,790,14,9,0
0,_079,_Ward 30,_130,176,419,33,4,11,3,0,274,326,18,6,0
0,_079,_Ward 31,_131,16,607,5,3,5,0,0,36,579,5,1,0
0,_079,_Ward 32,_132,9,632,1,3,0,4,3,40,577,5,2,0
0,_079,_Ward 33,_133,114,541,24,11,10,5,0,182,465,17,8,0
0,_079,_Ward 34,_134,297,473,27,10,10,0,4,385,391,21,10,4
0,_079,_Arcadia,_400,391,582,34,12,22,3,4,554,454,15,1,1
0,_079,_Ardincaple,_401,10,314,4,0,0,1,1,19,304,4,1,0
0,_079,_Ballentine 1,_402,634,355,54,3,24,4,1,750,276,34,1,2
0,_079,_Ballentine 2,_403,892,275,39,5,9,3,1,963,204,28,4,0
0,_079,_Beatty Road,_404,59,561,7,7,4,0,1,83,534,5,3,0
0,_079,_Bluff,_405,41,1253,7,6,5,1,0,76,1206,5,4,0
0,_079,_Blythewood 1,_406,807,363,37,5,17,4,1,893,264,28,11,0
0,_079,_Blythewood 2,_407,847,752,33,7,24,4,4,946,638,36,3,1
0,_079,_Blythewood 3,_408,731,805,39,9,17,5,3,859,678,34,4,3
0,_079,_Bookman,_409,695,1114,65,22,26,5,3,856,996,34,14,4
0,_079,_Brandon 1,_410,298,910,27,7,9,10,1,369,812,23,13,4
0,_079,_Brandon 2,_411,216,1046,39,9,34,8,1,348,936,20,13,1
0,_079,_Briarwood,_412,357,1211,28,17,12,5,6,462,1102,18,14,1
0,_079,_Bridge Creek,_413,296,1060,17,8,10,4,0,406,945,12,3,3
0,_079,_Caughman Road,_414,277,830,15,7,11,1,1,361,729,14,5,3
0,_079,_College Place,_415,27,956,4,4,5,7,1,67,905,7,6,0
0,_079,_Cooper,_416,441,360,27,6,20,0,1,614,212,7,1,1
0,_079,_Dennyside,_417,280,468,28,3,72,4,1,385,448,17,5,0
0,_079,_Dentsville,_418,87,1145,4,5,6,1,2,124,1065,15,3,3
0,_079,_Dutch Fork 1,_419,623,233,39,4,25,5,1,718,182,16,3,0
0,_079,_Dutch Fork 2,_420,511,413,44,6,15,5,1,623,301,37,5,0
0,_079,_Dutch Fork 3,_421,1059,463,56,9,32,3,4,1210,364,21,10,1
0,_079,_Dutch Fork 4,_422,792,473,44,6,25,8,1,912,374,38,3,0
0,_079,_Eastover,_423,57,833,6,3,1,4,1,81,783,5,4,2
0,_079,_Edgewood,_424,20,1111,4,3,5,4,0,58,1048,2,6,0
0,_079,_Estates,_425,603,805,46,16,24,1,1,722,719,25,10,3
0,_079,_Fairlawn,_426,293,1366,23,16,11,7,6,415,1247,21,6,0
0,_079,_Fairwold,_427,11,553,0,1,0,1,0,27,530,1,1,0
0,_079,_East Forest Acres,_428,493,303,46,10,10,1,1,658,187,7,1,0
0,_079,_North Forest Acres,_429,384,519,30,14,17,10,1,503,435,16,4,4
0,_079,_South Forest Acres,_430,591,496,39,6,16,0,0,774,347,11,6,3
0,_079,_Friarsgate 1,_431,508,655,60,6,14,5,3,573,624,30,9,0
0,_079,_Friarsgate 2,_432,488,508,43,9,20,4,0,581,449,22,5,2
0,_079,_Old Friarsgate,_433,423,501,23,9,14,3,1,459,462,27,3,4
0,_079,_Gadsden,_434,54,864,1,1,8,3,0,88,800,4,3,0
0,_079,_Garners,_435,221,371,5,4,3,4,3,215,374,7,1,0
0,_079,_Greenview,_436,10,1134,4,7,3,1,3,34,1082,2,10,0
0,_079,_Gregg Park,_437,473,759,23,12,17,0,3,591,650,14,8,1
0,_079,_Hampton,_438,340,763,51,27,19,4,3,469,678,34,10,0
0,_079,_Harbison 1,_439,420,956,60,16,20,8,3,542,874,33,10,0
0,_079,_Harbison 2,_440,323,545,23,22,11,1,0,371,522,18,3,1
0,_079,_Hopkins 1,_441,79,718,9,0,3,1,1,108,665,7,3,1
0,_079,_Hopkins 2,_442,113,718,6,6,6,5,0,144,668,10,4,0
0,_079,_Horrell Hill,_443,615,797,23,11,10,3,0,661,716,26,6,3
0,_079,_Hunting Creek,_444,184,150,5,0,1,0,0,198,127,6,0,1
0,_079,_Keels 1,_445,116,865,13,5,4,1,1,145,809,15,6,1
0,_079,_Keels 2,_446,74,739,15,6,1,0,0,105,699,14,3,3
0,_079,_Keenan,_447,306,788,29,10,20,3,1,418,699,20,4,1
0,_079,_Kelly Mill,_448,568,726,28,4,10,3,0,651,656,18,4,1
0,_079,_Killian,_449,438,905,27,12,20,1,3,543,784,26,11,3
0,_079,_Kingswood,_450,226,1672,11,19,17,1,3,338,1536,12,10,5
0,_079,_Lake Carolina,_451,860,1020,40,11,37,1,6,1045,849,36,4,5
0,_079,_Lincolnshire,_452,29,1394,4,10,4,1,3,77,1326,6,5,0
0,_079,_Longcreek,_453,1503,1199,72,15,51,7,7,1864,923,36,17,3
0,_079,_Longleaf,_454,144,1069,10,9,6,0,0,215,983,10,5,3
0,_079,_Lykesland,_455,350,813,22,11,10,0,6,433,724,20,6,4
0,_079,_Mallet Hill,_456,467,1131,28,9,17,3,4,628,971,15,13,0
0,_079,_Meadowfield,_457,575,528,38,4,20,7,6,715,426,9,8,1
0,_079,_Meadowlake,_458,24,1227,4,6,5,7,0,57,1181,7,8,0
0,_079,_Mcentire,_459,224,298,12,4,3,1,0,248,278,2,4,0
0,_079,_Midway,_460,233,1299,29,21,15,0,0,316,1237,21,13,1
0,_079,_Mill Creek,_461,171,618,13,6,8,3,0,218,556,17,1,2
0,_079,_Monticello,_462,471,757,12,3,12,4,1,523,676,21,5,0
0,_079,_North Springs 1,_463,314,487,24,5,9,1,0,378,429,20,4,0
0,_079,_North Springs 2,_464,640,981,54,12,27,5,3,844,814,23,15,0
0,_079,_North Springs 3,_465,266,1102,24,19,10,0,1,332,1033,17,11,4
0,_079,_Oak Pointe 1,_466,507,456,38,10,16,4,0,608,391,23,3,1
0,_079,_Oak Pointe 2,_467,328,224,17,6,11,3,0,368,195,10,2,0
0,_079,_Oak Pointe 3,_468,361,414,29,6,20,8,3,426,374,23,9,0
0,_079,_Oakwood,_469,333,329,28,3,20,9,3,430,259,17,5,0
0,_079,_Olympia,_470,323,845,48,20,10,9,2,405,795,25,6,3
0,_079,_Parkridge 1,_471,258,314,18,9,15,4,0,301,290,15,2,1
0,_079,_Parkridge 2,_472,223,379,22,6,6,1,1,265,344,14,2,1
0,_079,_Parkway 1,_473,281,1298,23,15,16,7,4,392,1172,32,11,4
0,_079,_Parkway 2,_474,374,1043,27,12,21,7,0,482,965,17,8,1
0,_079,_Parkway 3,_475,120,1031,12,10,10,5,0,209,932,12,4,3
0,_079,_Pennington 1,_476,652,215,26,4,15,0,1,802,105,6,0,1
0,_079,_Pennington 2,_477,457,453,43,12,29,3,0,590,358,25,3,4
0,_079,_Pine Grove,_478,111,963,9,9,1,1,3,157,897,11,9,1
0,_079,_Pine Lakes 1,_479,53,595,12,7,1,3,3,81,571,4,8,2
0,_079,_Pine Lakes 2,_480,77,766,9,9,4,1,1,113,715,7,10,0
0,_079,_Pinewood,_481,153,878,17,14,10,5,1,221,814,11,3,0
0,_079,_Polo Road,_482,381,1078,23,20,15,3,0,486,974,20,4,3
0,_079,_Pontiac 1,_483,637,839,24,9,8,1,3,762,707,18,8,0
0,_079,_Pontiac 2,_484,470,425,32,5,16,7,1,563,332,21,5,1
0,_079,_Rice Creek 1,_485,180,910,16,7,9,5,0,241,844,16,3,0
0,_079,_Rice Creek 2,_486,353,1208,23,25,16,3,0,452,1121,14,9,3
0,_079,_Ridge View 1,_487,324,992,20,14,22,0,2,436,892,10,6,1
0,_079,_Ridge View 2,_488,410,1251,40,16,16,7,3,503,1146,32,14,3
0,_079,_Ridgewood,_489,14,480,2,4,1,1,1,23,466,5,1,0
0,_079,_Riverside,_490,157,590,29,12,11,4,3,229,547,18,3,3
0,_079,_Riversprings 1,_491,545,249,33,11,25,1,0,643,196,17,6,0
0,_079,_Riversprings 2,_492,514,545,27,4,12,4,1,610,446,20,6,1
0,_079,_Riversprings 3,_493,535,399,28,6,10,3,1,637,326,10,0,0
0,_079,_Riverwalk,_494,650,1132,46,19,20,5,2,792,999,32,10,4
0,_079,_Round Top,_495,173,368,5,7,3,1,0,208,335,2,2,0
0,_079,_St. Andrews,_496,188,633,17,1,9,1,3,248,573,14,8,1
0,_079,_Sandlapper,_497,346,1366,30,5,16,8,0,490,1213,22,10,3
0,_079,_Satchelford,_498,607,417,39,9,22,0,3,755,301,25,4,0
0,_079,_Skyland,_499,198,527,34,15,11,1,1,257,499,14,8,1
0,_079,_South Beltline,_500,211,616,21,12,8,1,3,288,543,12,6,0
0,_079,_Spring Hill,_501,1251,300,34,4,25,3,0,1312,238,30,4,0
0,_079,_Spring Valley,_502,652,933,32,21,31,4,2,842,773,26,9,0
0,_079,_Spring Valley West,_503,334,1285,34,19,17,4,2,413,1221,25,14,4
0,_079,_Springville 1,_504,1008,324,43,5,30,7,1,1133,232,26,1,1
0,_079,_Springville 2,_505,897,227,52,6,34,1,3,1030,145,22,5,4
0,_079,_Trenholm Road,_506,447,340,19,7,11,1,3,546,244,10,4,1
0,_079,_Trinity,_507,277,538,7,5,8,0,0,306,471,16,4,2
0,_079,_Valhalla,_508,680,817,43,6,29,9,2,815,681,30,13,1
0,_079,_Valley State Park,_509,244,1528,20,12,10,8,0,368,1388,11,10,3
0,_079,_Walden,_510,81,562,17,5,3,1,1,108,536,11,1,1
0,_079,_Webber,_511,218,524,12,7,12,3,0,251,506,4,5,0
0,_079,_Westminster,_512,167,891,19,9,16,7,3,258,815,12,8,1
0,_079,_Whitewell,_513,113,1037,16,16,10,1,0,162,983,12,4,1
0,_079,_Wildewood,_514,760,779,46,19,29,5,2,942,633,17,8,1
0,_079,_Woodfield,_515,380,1190,23,14,13,1,2,442,1101,17,18,1
0,_079,_Woodlands,_516,892,671,62,8,46,0,4,1206,405,25,8,3
0,_081,_Centennial,_001,264,70,9,3,1,3,1,257,82,2,5,0
0,_081,_Clyde,_002,171,22,1,1,6,1,0,173,26,0,2,0
0,_081,_Delmar,_003,251,38,1,3,1,2,0,250,31,8,5,0
0,_081,_Fruit Hill,_005,179,318,5,2,1,1,0,161,323,8,0,2
0,_081,_Higgins/Zoar,_006,217,212,3,2,0,1,0,225,184,6,4,1
0,_081,_Holly,_007,591,82,13,4,5,0,1,611,67,8,2,1
0,_081,_Hollywood,_008,771,107,13,1,7,4,4,743,114,12,12,0
0,_081,_Holstons,_009,401,257,13,2,0,1,2,402,236,13,5,0
0,_081,_Mayson,_010,227,78,2,3,0,0,1,213,82,6,2,0
0,_081,_Mt. Willing,_012,134,39,2,0,0,0,0,125,44,3,2,0
0,_081,_Pleasant Cross,_013,83,75,0,0,0,0,0,82,73,2,0,0
0,_081,_Pleasant Grove,_014,438,70,5,3,7,1,0,424,75,13,2,0
0,_081,_Richland,_015,359,91,6,1,1,0,1,345,83,10,1,0
0,_081,_Ridge Spring/Monetta,_016,253,315,6,4,3,3,0,258,299,7,2,0
0,_081,_Saluda No. 1,_017,251,546,10,6,3,0,0,243,509,15,6,0
0,_081,_Saluda No. 2,_018,409,299,15,4,4,1,1,433,261,14,8,0
0,_081,_Sardis,_019,377,39,1,3,5,0,0,348,53,9,4,0
0,_081,_Ward,_020,150,155,0,0,4,0,1,150,149,6,1,0
0,_083,_Woodruff Leisure Center,_001,558,202,8,3,7,1,4,534,186,23,5,0
0,_083,_Arcadia Elementary,_003,262,298,9,8,7,1,2,279,269,8,2,1
0,_083,_Rebirth Missionary Baptist,_004,1627,540,85,9,32,13,4,1734,497,36,14,1
0,_083,_FRIENDSHIP BAPTIST,_006,2095,546,55,9,15,7,4,2078,500,67,22,5
0,_083,_Morningside Baptist,_007,752,414,38,7,5,1,0,862,307,22,4,1
0,_083,_Boiling Springs 9Th Grade,_008,1586,686,70,20,26,4,7,1661,607,54,8,0
0,_083,_Gable Middle School,_010,1396,470,38,7,22,4,1,1506,369,24,4,4
0,_083,_Lake Bowen Baptist,_011,2159,385,51,8,21,7,3,2197,365,39,6,2
0,_083,_Cooley Springs Baptist,_012,1195,346,22,15,12,3,3,1132,346,53,14,1
0,_083,_Landrum High School,_013,1353,303,15,12,9,11,1,1345,261,54,10,0
0,_083,_Hendrix Elementary,_014,1166,913,45,35,28,9,4,1222,864,53,9,1
0,_083,_Canaan,_015,499,229,14,6,3,1,1,512,214,18,2,0
0,_083,_Cannons Elementary,_016,446,228,9,2,3,1,0,445,200,19,7,0
0,_083,_Cavins Hobbysville,_017,601,118,5,1,2,1,2,578,112,20,6,0
0,_083,_E.P. Todd Elementary,_018,662,662,20,9,7,5,3,721,599,24,1,1
0,_083,_Cherokee Springs Fire Station,_019,748,218,21,7,9,1,1,728,224,22,4,5
0,_083,_Clifdale Elementary,_022,385,170,14,7,3,0,1,395,136,20,2,1
0,_083,_Converse Fire Station,_024,552,246,9,2,0,1,2,543,208,23,4,0
0,_083,_Cowpens Fire Station,_026,932,236,26,7,6,4,0,889,249,33,2,1
0,_083,_Woodruff Fire Station,_027,746,154,21,1,7,2,1,747,138,18,9,0
0,_083,_Cross Anchor Fire Station,_028,458,129,7,0,6,1,0,436,116,12,8,0
0,_083,_Fairforest Elementary,_029,1184,399,20,10,13,5,1,1233,342,27,4,3
0,_083,_Abner Creek Baptist,_030,831,176,13,12,9,1,1,822,177,19,7,1
0,_083,_Dayton Fire Station,_031,352,348,14,1,7,2,1,357,309,20,8,1
0,_083,_Duncan United Methodist,_032,585,465,19,3,9,1,1,596,435,24,4,1
0,_083,_Cedar Grove Baptist,_033,122,694,7,3,6,1,0,138,635,6,7,1
0,_083,_Enoree First Baptist,_034,733,199,17,5,9,0,1,713,199,18,7,3
0,_083,_Fairforest Middle School,_035,973,630,34,17,19,7,1,1045,535,42,7,3
0,_083,_Travelers Rest Baptist,_036,1024,834,47,14,25,12,3,1157,716,47,6,5
0,_083,_Glendale Fire Station,_038,814,171,27,3,5,2,1,815,141,40,5,1
0,_083,_Gramling Methodist,_040,976,139,21,5,9,2,0,976,114,22,5,4
0,_083,_Hayne Baptist,_041,345,453,12,10,7,0,5,355,432,16,8,0
0,_083,_Holly Springs Baptist,_044,1769,272,51,10,14,6,0,1739,250,58,23,1
0,_083,_Chapman High School,_045,1207,549,41,10,11,0,0,1224,481,49,9,1
0,_083,_Landrum United Methodist,_050,1476,451,32,10,13,5,3,1512,362,35,9,1
0,_083,_Lyman Town Hall,_051,1863,621,40,12,25,5,1,1879,555,43,16,5
0,_083,_Mayo Elementary,_053,1013,147,12,2,7,1,0,956,154,26,6,1
0,_083,_Motlow Creek Baptist,_054,693,119,12,6,10,1,0,695,109,20,3,1
0,_083,_R.D. Anderson Vocational,_056,1004,182,30,8,9,4,1,1030,150,37,5,1
0,_083,_Swofford Career Center,_057,1565,322,37,14,11,6,1,1562,299,46,17,3
0,_083,_Pauline Glenn Springs Elementary,_060,678,126,6,2,3,2,2,678,101,19,2,1
0,_083,_Pelham Fire Station,_061,894,440,55,15,29,1,1,1017,350,41,6,1
0,_083,_Poplar Springs Fire Station,_062,1197,440,28,8,14,6,3,1304,338,31,5,0
0,_083,_Reidville Elementary,_064,1605,497,54,10,19,10,3,1732,385,47,5,3
0,_083,_Roebuck Elementary,_065,826,794,24,8,11,3,1,890,693,30,8,0
0,_083,_Mt. Moriah Baptist,_068,90,631,9,6,0,0,0,112,589,4,2,1
0,_083,_C.C. Woodson Recreation,_070,26,785,2,3,1,1,0,61,731,5,0,1
0,_083,_St. John's Lutheran,_072,525,315,40,5,15,0,0,712,182,11,0,0
0,_083,_Trinity Methodist,_073,600,439,53,10,21,4,0,774,311,26,1,5
0,_083,_Southside Baptist,_075,99,538,12,6,8,0,1,138,477,7,7,0
0,_083,_Spartanburg High School,_076,716,628,47,14,25,5,0,855,488,42,4,0
0,_083,_Cornerstone Baptist,_078,318,630,27,14,10,1,0,389,546,31,1,0
0,_083,_Woodland Heights Recreation Center,_082,456,653,21,17,17,1,4,527,595,18,8,1
0,_083,_Holy Communion,_083,381,739,19,9,7,10,3,436,654,27,6,1
0,_083,_Beaumont Methodist,_084,209,185,9,0,3,1,0,221,172,8,2,0
0,_083,_Cleveland Elementary,_086,95,667,5,2,2,2,1,110,618,6,5,0
0,_083,_Ebenezer Baptist,_088,14,487,2,6,2,0,0,31,466,2,2,0
0,_083,_Startex Fire Station,_090,316,310,6,7,5,2,0,320,284,10,3,1
0,_083,_Victor Mill Methodist,_095,707,462,40,10,13,4,3,700,431,37,16,6
0,_083,_Mt. Calvary Presbyterian,_096,1642,229,24,5,20,15,3,1672,187,41,12,1
0,_083,_Wellford Fire Station,_097,828,619,26,12,13,4,6,853,534,37,10,4
0,_083,_West View Elementary,_098,1647,885,76,15,29,9,4,1865,688,58,8,3
0,_083,_Croft Baptist,_099,347,450,13,3,6,1,3,388,392,13,5,0
0,_083,_Whitlock Jr. High,_100,619,299,20,9,5,4,1,615,272,20,8,3
0,_083,_Bethany Baptist,_101,280,540,14,8,3,1,3,300,481,20,6,1
0,_083,_Eastside Baptist,_105,534,398,26,5,3,1,0,616,304,17,4,3
0,_083,_Mt. Zion Gospel Baptist,_106,203,291,5,6,2,0,0,220,264,10,1,1
0,_083,_Jesse Bobo Elementary,_107,243,820,21,7,10,4,0,287,754,19,6,1
0,_083,_White Stone Methodist,_108,376,245,7,3,5,0,1,385,224,8,6,0
0,_083,_Cudd Memorial,_109,390,435,26,3,6,1,1,416,388,24,7,1
0,_083,_Oakland Elementary,_111,1105,224,34,7,13,7,4,1087,226,41,8,1
0,_083,_Boiling Springs Intermediate,_112,1122,587,32,4,15,7,5,1159,509,48,12,1
0,_083,_Carlisle Fosters Grove,_113,1099,208,21,5,14,2,1,1089,180,28,7,1
