IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IA_20201103_GEN_PRE_REP_TRUMP,USA_IA_20201103_GEN_PRE_DEM_BIDEN,USA_IA_20201103_GEN_PRE_LIB_JORGENSEN,USA_IA_20201103_GEN_PRE_GRE_HAWKINS,USA_IA_20201103_GEN_PRE_CON_BLANKENSHIP,USA_IA_20201103_GEN_PRE_ALL_FUENTE,USA_IA_20201103_GEN_PRE_GEN_KING,USA_IA_20201103_GEN_PRE_IND_WEST,USA_IA_20201103_GEN_PRE_IND_PIERCE,USA_IA_20201103_GEN_PRE_OTH_WRITEIN,USA_IA_20201103_GEN_USS_REP_ERNST,USA_IA_20201103_GEN_USS_DEM_GREENFIELD,USA_IA_20201103_GEN_USS_LIB_STEWART,USA_IA_20201103_GEN_USS_IND_HERZOG,USA_IA_20201103_GEN_USS_OTH_WRITEIN
0,_Adair,_1NW Adair,_1NW,628,215,7,0,0,2,0,0,0,1,613,212,15,6,0
0,_Adair,_2NE Stuart,_2NE,588,250,10,0,3,0,0,2,0,1,554,258,21,10,2
0,_Adair,_3SW Fontanelle,_3SW,610,198,2,0,1,2,0,2,0,0,589,199,20,3,0
0,_Adair,_4SE Orient,_4SE,559,234,6,2,0,0,0,2,0,3,537,235,13,13,1
0,_Adair,_5GF Greenfield,_5GF,532,301,10,2,0,2,0,1,1,0,516,303,20,4,0
0,_Adams,_Adams 1,_DISTRICT1,240,112,15,0,0,0,0,1,0,1,239,108,16,6,1
0,_Adams,_Adams 2,_DISTRICT2,299,131,2,0,2,1,0,0,0,0,286,134,11,3,0
0,_Adams,_Adams 3,_DISTRICT3,317,145,3,0,0,0,0,0,0,2,311,143,9,3,1
0,_Adams,_Adams 4,_DISTRICT4,326,115,3,1,1,1,0,1,0,0,324,121,4,2,0
0,_Adams,_Adams 5,_DISTRICT5,348,87,4,0,0,0,0,0,0,2,337,88,6,5,1
0,_Allamakee,_Pct 01 - WL/HV,_HANOVER,179,88,0,0,0,1,0,1,0,0,164,91,8,2,0
0,_Allamakee,_Pct 02 - FC/JF/LL/MK/UP,_FRENCHCREEK,947,390,13,0,3,1,0,1,1,1,911,399,20,16,1
0,_Allamakee,_Pct 03 - PO/FK,_FRANKLIN,285,93,2,0,1,0,0,0,0,0,277,90,6,5,0
0,_Allamakee,_Pct 04 - PV City,_POSTVILLE,330,234,4,0,1,1,0,0,1,0,309,217,24,7,0
0,_Allamakee,_Pct 05 - LT/PC/WV City,_WATERVILLE,308,122,6,2,0,0,1,0,2,1,300,122,17,1,0
0,_Allamakee,_Pct 06 - FV/TL/HF City,_HARPERSFERRY,333,208,3,0,1,0,0,0,0,0,301,221,13,2,0
0,_Allamakee,_Pct 07 - CN/LF/LS/LS City,_LANSING,701,535,11,0,1,1,0,1,0,1,669,527,28,15,0
0,_Allamakee,_Pct 08 - IA/UC/NA City,_NEWALBIN,395,168,2,0,0,0,0,0,0,2,366,177,7,7,0
0,_Allamakee,_Pct 09 - Waukon 1,_WAUKON1,445,247,11,0,2,0,0,0,1,0,431,248,15,5,0
0,_Allamakee,_Pct 10 - Waukon 2,_WAUKON2,385,261,13,2,0,0,0,2,0,1,362,260,19,16,0
0,_Allamakee,_Pct 11 - Waukon 3,_WAUKON3,427,230,6,0,3,0,0,0,0,3,388,250,18,4,0
0,_Appanoose,_Bellair/Lincoln,_BELLAIR,288,101,3,1,0,0,0,0,1,1,271,112,4,3,0
0,_Appanoose,_Caldwell Township,_CALDWELL,188,71,2,0,0,0,0,0,0,0,180,70,4,2,0
0,_Appanoose,_Centerville Ward 1,_CENTER1,596,321,10,1,0,0,3,1,0,3,551,316,22,14,1
0,_Appanoose,_Centerville Ward 2,_CENTER2,494,279,14,3,3,0,0,0,1,0,442,286,36,11,0
0,_Appanoose,_Centerville Ward 3,_CENTER3,477,250,12,1,0,2,0,2,2,3,441,252,29,12,0
0,_Appanoose,_Johns/Independence,_JOHNS,243,101,4,0,0,0,1,0,0,1,226,105,9,2,0
0,_Appanoose,_Pleasant/Franklin,_PLEASANT,322,120,5,1,1,0,0,1,0,0,300,130,10,3,0
0,_Appanoose,_Taylor/Chariton,_TAYLOR,443,170,8,0,1,0,0,2,0,1,419,175,14,8,0
0,_Appanoose,_Union/Udell Township,_UNION,272,99,0,0,0,0,0,0,0,0,260,98,5,2,0
0,_Appanoose,_Vermillion/Douglas/Sharon,_VERMILLION,473,155,4,2,0,0,0,0,0,0,451,156,10,6,0
0,_Appanoose,_Walnut,_WALNUT,330,121,5,0,0,0,0,0,0,1,298,136,12,3,0
0,_Appanoose,_Washington/Wells,_WASHINGTON,386,103,5,0,0,0,1,0,0,0,350,120,13,5,1
0,_Audubon,_Precinct 1,_AUDUBON,1308,541,21,3,4,0,0,1,2,2,1268,548,35,9,1
0,_Audubon,_Precinct 2,_EXIRA,987,530,11,4,1,1,0,1,1,2,920,544,35,12,0
0,_Benton,_Belle Plaine 1,_BP1,271,187,4,1,1,0,0,0,0,2,257,192,5,3,0
0,_Benton,_Belle Plaine 2,_BP2,246,123,6,1,1,0,0,1,0,0,230,126,12,2,0
0,_Benton,_Belle Plaine 3,_BP3,179,134,4,1,1,0,0,0,0,1,173,135,4,4,0
0,_Benton,_Benton-Canton-Shellsburg,_BCS,1021,576,20,3,2,4,0,3,0,2,947,608,40,14,1
0,_Benton,_Big Grove-Union-Van Horne,_BUV,455,230,10,1,2,1,0,0,0,1,446,226,8,8,0
0,_Benton,_Bruce-Cedar-Mt Auburn,_BCM,386,121,6,1,0,0,0,0,0,0,373,120,12,4,1
0,_Benton,_Eden-Harrison-Taylor,_EHT,657,273,11,0,2,0,0,0,0,2,636,275,17,9,0
0,_Benton,_Eldorado-Newhall,_EN,402,253,13,1,2,1,0,0,1,2,391,254,14,7,0
0,_Benton,_Florence-St Clair-Norway,_FSN,544,293,10,1,0,1,0,0,0,0,514,297,23,7,1
0,_Benton,_Fremont-Atkins,_FA,1028,618,25,3,0,1,0,2,1,2,1024,599,40,14,1
0,_Benton,_Homer-Monroe-Jackson-Garrison,_HMJG,413,163,3,2,3,0,0,1,0,1,402,167,9,2,0
0,_Benton,_Iowa-Leroy-Luzerne-Blairstown,_ILLB,610,262,10,3,1,1,0,2,0,0,581,274,20,5,0
0,_Benton,_Kane-Keystone,_KK,328,130,8,0,1,0,0,1,1,0,316,140,9,3,0
0,_Benton,_Polk-Urbana,_PU,857,501,15,1,2,1,1,6,0,3,823,497,31,9,2
0,_Benton,_Vinton 1,_VIN1,376,296,8,2,0,1,0,1,0,0,370,295,12,7,1
0,_Benton,_Vinton 2,_VIN2,308,206,4,1,0,0,0,1,0,2,273,216,14,7,0
0,_Benton,_Vinton 3,_VIN3,392,278,15,1,0,1,1,1,0,1,385,269,23,6,1
0,_Benton,_Vinton 4,_VIN4,396,261,4,3,2,0,1,0,0,1,380,257,21,2,0
0,_Benton,_Walford,_WALFORD,319,255,10,3,1,1,0,0,0,0,309,255,17,7,1
0,_Black Hawk,_Barclay Lester Dunkerton,_BARCLALESTER,730,386,17,1,0,1,0,1,1,2,698,390,30,10,0
0,_Black Hawk,_Bennington,_BENNINGTON,234,66,3,1,0,0,0,0,0,0,230,65,6,0,0
0,_Black Hawk,_Big Creek La Porte,_BIGCREEK,878,562,22,3,1,1,0,4,0,2,819,582,37,14,0
0,_Black Hawk,_Black Hawk Hudson Lincoln,_BLACKHAWK,1269,758,21,1,2,2,0,3,0,4,1254,733,46,9,2
0,_Black Hawk,_Cedar Orange,_CEDARORANGE,663,491,8,3,1,0,1,0,2,4,655,484,22,9,1
0,_Black Hawk,_CF W1 P1,_CFW1P1,551,519,8,3,0,0,1,2,1,1,512,535,25,6,0
0,_Black Hawk,_CF W1 P2,_CFW1P2,643,1061,15,3,0,0,0,3,1,3,652,1034,22,12,0
0,_Black Hawk,_CF W1 P3,_CFW1P3,500,1106,23,5,2,0,0,4,1,5,522,1063,39,11,1
0,_Black Hawk,_CF W2 P1,_CFW2P1,162,293,14,0,0,0,0,2,0,1,171,279,9,4,0
0,_Black Hawk,_CF W2 P2 & CF Twp,_CFW2P2,930,1069,19,0,1,2,1,4,0,6,955,1020,31,8,2
0,_Black Hawk,_CF W2 P3,_CFW2P3,1457,1572,30,2,0,1,0,3,3,11,1510,1492,42,9,1
0,_Black Hawk,_CF W3 P1,_CFW3P1,724,723,20,2,2,4,1,8,0,4,775,679,22,10,1
0,_Black Hawk,_CF W3 P2,_CFW3P2,1086,1101,27,1,0,1,0,1,1,6,1112,1055,21,11,1
0,_Black Hawk,_CF W3 P3,_CFW3P3,317,441,11,0,0,1,0,1,0,0,338,401,12,5,1
0,_Black Hawk,_CF W4 P1,_CFW4P1,702,958,26,4,1,2,0,3,0,6,712,940,27,10,1
0,_Black Hawk,_CF W4 P2,_CFW4P2,276,678,23,2,0,0,0,2,0,4,289,654,26,3,2
0,_Black Hawk,_CF W4 P3,_CFW4P3,188,438,11,3,0,0,0,1,0,4,201,416,14,2,1
0,_Black Hawk,_CF W5 P1,_CFW5P1,677,889,15,2,3,2,0,3,0,6,682,868,27,10,1
0,_Black Hawk,_CF W5 P2,_CFW5P2,642,933,17,5,3,3,0,4,1,7,637,908,34,15,4
0,_Black Hawk,_CF W5 P3,_CFW5P3,814,807,14,4,3,4,1,2,0,6,847,772,20,10,1
0,_Black Hawk,_Eagle,_EAGLE,245,68,2,0,0,0,0,0,0,0,237,70,2,2,0
0,_Black Hawk,_Elk Run Heights & Raymond,_ELKRUNRAYMON,637,479,13,1,1,0,0,4,0,2,591,502,28,8,0
0,_Black Hawk,_Evansdale W1,_EVANSDALE1,292,275,9,0,1,1,0,1,0,0,258,283,23,8,0
0,_Black Hawk,_Evansdale W2,_EVANSDALE2,280,243,8,1,1,0,0,3,0,0,262,247,13,5,1
0,_Black Hawk,_Evansdale W3,_EVANSDALE3,269,212,8,0,2,1,1,2,0,3,244,230,13,4,0
0,_Black Hawk,_Evansdale W4,_EVANSDALE4,345,300,12,0,0,2,0,2,0,1,319,322,13,3,0
0,_Black Hawk,_Mt Vernon,_MOUNTVERNON,392,258,3,0,1,2,3,2,1,3,399,241,13,7,0
0,_Black Hawk,_Poyner P1 & East Wloo,_POY1EASTWLOO,348,211,3,1,0,1,0,0,0,0,315,219,17,7,0
0,_Black Hawk,_Poyner P2 Fox Gilbert Jesup,_POY2FOX,738,457,5,2,1,0,0,2,1,1,699,465,20,8,0
0,_Black Hawk,_Spring Creek,_SPRINGCREEK,147,62,3,0,0,0,0,0,0,1,149,58,4,2,0
0,_Black Hawk,_Union,_UNION,412,231,6,0,1,0,0,0,0,2,414,226,8,2,0
0,_Black Hawk,_Washington Janesville,_WASHINGTON,282,147,5,0,0,0,0,1,0,1,268,144,8,7,0
0,_Black Hawk,_WL 1-1,_W1P1,596,697,18,2,3,2,1,4,1,6,572,706,30,5,0
0,_Black Hawk,_WL 1-2,_W1P2,522,671,13,0,2,0,0,2,0,6,513,658,22,12,1
0,_Black Hawk,_WL 1-3,_W1P3,312,585,15,1,1,1,0,5,0,4,294,589,27,9,0
0,_Black Hawk,_WL 1-4,_W1P4,583,634,16,2,2,0,0,2,0,5,584,622,26,12,0
0,_Black Hawk,_WL 1-5,_W1P5,510,593,8,2,0,0,1,1,0,3,501,590,17,4,0
0,_Black Hawk,_WL 1-6,_W1P6,1007,879,19,2,2,1,0,0,0,6,1062,812,28,5,1
0,_Black Hawk,_WL 2-1,_W2P1,337,476,5,2,0,0,1,2,2,1,338,453,15,5,1
0,_Black Hawk,_WL 2-2,_W2P2,264,448,6,1,0,0,0,1,0,2,261,450,10,6,0
0,_Black Hawk,_WL 2-3,_W2P3,499,624,19,5,0,2,0,5,0,2,469,636,26,8,0
0,_Black Hawk,_WL 2-4,_W2P4,776,964,14,1,1,1,0,5,1,4,754,941,25,18,1
0,_Black Hawk,_WL 2-5,_W2P5,618,714,13,3,4,1,2,5,0,5,600,711,35,13,1
0,_Black Hawk,_WL 2-6,_W2P6,644,636,7,2,2,1,2,1,0,2,660,609,17,4,0
0,_Black Hawk,_WL 3-1,_W3P1,431,582,5,3,1,0,0,2,0,4,411,573,23,9,1
0,_Black Hawk,_WL 3-2,_W3P2,361,603,14,2,4,1,1,2,1,0,346,604,24,11,0
0,_Black Hawk,_WL 3-3,_W3P3,85,438,4,1,0,0,1,2,0,0,79,430,8,6,1
0,_Black Hawk,_WL 3-4,_W3P4,179,440,4,0,1,0,0,5,0,1,155,439,19,7,3
0,_Black Hawk,_WL 3-5,_W3P5,591,782,22,3,3,1,1,3,0,2,551,784,38,18,0
0,_Black Hawk,_WL 3-6,_W3P6,195,466,7,3,2,4,0,4,0,2,184,463,28,9,0
0,_Black Hawk,_WL 4-1,_W4P1,87,679,0,0,1,0,0,3,0,1,82,660,9,8,1
0,_Black Hawk,_WL 4-2,_W4P2,84,483,3,1,2,0,0,0,0,0,74,470,14,4,0
0,_Black Hawk,_WL 4-3,_W4P3,87,382,6,1,1,0,0,1,0,1,79,374,15,6,0
0,_Black Hawk,_WL 4-4,_W4P4,256,498,5,2,4,1,0,3,0,2,229,498,28,6,2
0,_Black Hawk,_WL 4-5,_W4P5,174,692,5,2,0,0,1,2,0,2,162,684,12,10,0
0,_Black Hawk,_WL 4-6,_W4P6,289,330,7,2,2,1,0,2,0,5,260,347,20,4,0
0,_Black Hawk,_WL 5-1,_W5P1,136,288,6,1,0,1,0,2,1,3,132,287,10,6,0
0,_Black Hawk,_WL 5-2,_W5P2,382,624,15,0,0,2,0,4,0,2,370,612,26,13,0
0,_Black Hawk,_WL 5-3,_W5P3,330,552,9,1,1,0,0,4,1,1,301,554,17,9,1
0,_Black Hawk,_WL 5-4,_W5P4,493,674,13,4,0,1,0,3,1,3,470,662,18,16,1
0,_Black Hawk,_WL 5-5,_W5P5,554,763,14,2,1,2,0,1,0,1,570,738,18,8,1
0,_Black Hawk,_WL 5-6,_W5P6,428,656,9,2,0,0,0,2,0,1,433,630,22,8,0
0,_Boone,_Boone 1st Ward,_BOONE1,703,593,28,0,1,2,4,3,2,1,651,599,52,23,3
0,_Boone,_Boone 2nd Ward,_BOONE2,796,684,9,4,2,1,0,3,0,1,769,671,28,10,0
0,_Boone,_Boone 3rd Ward,_BOONE3,643,720,12,1,2,0,0,7,2,4,637,701,25,14,0
0,_Boone,_Boone 4th Ward,_BOONE4,1009,727,26,6,3,1,0,5,1,6,934,751,65,22,0
0,_Boone,_Boone 5th Ward,_BOONE5,741,554,22,3,1,3,1,3,0,2,696,566,34,19,1
0,_Boone,_Madrid 1st Ward,_MADRID1,286,234,3,1,1,1,0,0,0,1,267,239,12,3,0
0,_Boone,_Madrid 2nd Ward,_MADRID2,331,210,7,0,1,0,0,0,0,0,296,223,14,9,1
0,_Boone,_Madrid 3rd Ward,_MADRID3,265,190,9,1,0,0,0,3,0,2,242,198,16,5,0
0,_Boone,_Ogden,_OGDEN,687,415,13,0,1,2,1,2,0,3,653,417,27,15,0
0,_Boone,_Rural Precinct 1,_RURAL1,410,326,9,2,3,0,0,0,0,2,407,310,17,9,0
0,_Boone,_Rural Precinct 2,_RURAL2,681,470,13,0,1,0,0,5,2,5,661,470,26,10,1
0,_Boone,_Rural Precinct 3,_RURAL3,332,157,12,0,1,1,0,0,0,2,327,157,12,4,1
0,_Boone,_Rural Precinct 4,_RURAL4,832,435,16,4,1,0,0,1,1,3,816,436,21,8,0
0,_Boone,_Rural Precinct 5,_RURAL5,270,148,7,1,0,1,1,1,1,1,248,160,15,7,0
0,_Boone,_Rural Precinct 6,_RURAL6,709,440,12,1,1,3,0,1,2,1,711,418,21,9,0
0,_Bremer,_City of Denver/Jefferson Twp,_DENVER,1264,750,27,2,4,1,0,5,0,6,1252,752,29,16,1
0,_Bremer,_City of Frederika-Frederika & Leroy Twp,_FREDERIKA,204,105,3,0,0,0,0,1,0,0,195,110,6,1,0
0,_Bremer,_City of Janesville/Jackson Twp,_JANESVILLE,624,383,13,1,2,1,0,0,0,0,616,389,12,5,0
0,_Bremer,_City of Plainfield/Polk Twp/Douglas Twp,_PLAINFIELD,519,242,7,0,2,0,1,0,1,0,497,248,17,3,0
0,_Bremer,_City of Readlyn/Maxfield & Franklin Twp,_READLYN,692,284,11,3,1,0,0,2,0,3,674,287,23,5,0
0,_Bremer,_City of Sumner/Sumner Twp/Dayton Twp,_SUMNER,1017,470,15,1,1,1,1,2,0,5,992,484,17,13,1
0,_Bremer,_City of Tripoli/Fremont,_TRIPOLI,532,354,10,0,1,0,0,3,0,2,490,372,25,6,1
0,_Bremer,_Lafayette Twp/Warren Twp,_LAFAYETTE,482,311,8,1,1,0,1,0,1,1,482,299,14,4,0
0,_Bremer,_Waverly Ward I/E Washington Twp,_WAVERLYWARD1,834,754,23,2,1,2,0,4,0,2,849,731,21,6,0
0,_Bremer,_Waverly Ward II/NE 1/4 Sec 36 Washington Twp,_WAVERLYWARD2,650,592,14,1,0,0,0,0,0,4,659,567,22,6,0
0,_Bremer,_Waverly Ward III,_WAVERLYWARD3,287,371,12,8,1,0,1,1,2,1,278,364,21,5,0
0,_Bremer,_Waverly Ward IV,_WAVERLYWARD4,573,632,21,1,3,2,0,1,0,5,592,609,22,9,0
0,_Bremer,_Waverly Ward V/W Washington Twp,_WAVERLYWARD5,616,710,21,4,2,1,0,1,0,1,620,699,25,5,2
0,_Buchanan,_Aurora,_AURORA,369,196,4,1,1,2,1,1,0,0,333,221,12,4,0
0,_Buchanan,_Brandon,_BRANDON,275,152,5,0,0,0,0,2,0,0,262,158,10,3,0
0,_Buchanan,_Fairbank,_FAIRBANK,387,220,3,0,0,0,0,0,0,2,357,236,11,3,1
0,_Buchanan,_Hazleton,_HAZLETON,333,186,7,0,1,1,0,2,0,1,308,196,16,10,0
0,_Buchanan,_Independence 1st Ward,_IND1,731,531,9,2,1,0,1,1,0,1,722,510,24,8,0
0,_Buchanan,_Independence 2nd Ward,_IND2,349,310,7,2,0,3,0,0,0,0,323,319,15,6,1
0,_Buchanan,_Independence 3rd Ward,_IND3,658,476,11,2,3,1,0,2,0,2,643,480,18,11,0
0,_Buchanan,_Independence 4th Ward,_IND4,267,252,7,3,1,2,1,3,0,1,237,262,20,11,0
0,_Buchanan,_Independence 5th Ward,_IND5,303,253,7,3,1,0,0,1,0,0,278,266,17,2,0
0,_Buchanan,_Jesup,_JESUP,777,475,16,0,4,0,0,1,0,1,720,488,38,13,0
0,_Buchanan,_Middlefield-Newton,_MIDDLEFIELD,222,128,3,0,0,0,0,0,0,0,221,128,5,2,0
0,_Buchanan,_Perry-Westburg,_PERRY,465,224,7,1,0,0,1,0,0,0,439,235,15,6,0
0,_Buchanan,_Quasqueton,_QUASQUETON,431,253,7,2,2,1,0,2,0,2,415,260,12,6,1
0,_Buchanan,_Rowley,_ROWLEY,394,222,3,1,0,1,0,2,0,0,369,226,18,5,2
0,_Buchanan,_Winthrop,_WINTHROP,459,291,0,3,5,3,0,5,0,0,436,307,17,6,0
0,_Buena Vista,_Albert City Fairfield Coon,_ACFC,453,141,6,0,0,1,0,0,0,1,428,153,10,2,0
0,_Buena Vista,_Alta Nokomis Elk,_ALNE,844,355,7,1,1,3,1,3,0,2,774,376,29,13,2
0,_Buena Vista,_Lakeside Hayes Maple Valley,_LKHM,482,215,4,1,0,1,0,1,0,1,462,214,12,5,1
0,_Buena Vista,_Newell Newell Providence,_NENP,520,164,6,0,4,0,1,2,2,1,497,174,15,5,0
0,_Buena Vista,_Sioux Rapids Marathon Linn Grove Rembrandt,_SMLR,948,299,9,0,2,1,0,1,0,0,894,322,23,11,1
0,_Buena Vista,_Storm Lake 01,_SL01,375,453,4,2,3,4,0,4,0,0,338,447,19,6,1
0,_Buena Vista,_Storm Lake 02,_SL02,181,280,2,1,1,2,0,3,0,2,155,271,12,10,1
0,_Buena Vista,_Storm Lake 03,_SL03,541,439,8,3,2,1,0,2,0,5,516,432,23,10,0
0,_Buena Vista,_Storm Lake 04,_SL04,350,484,15,1,2,2,0,2,0,6,329,485,8,11,1
0,_Buena Vista,_Truesdale Washington Grant,_TRWG,362,131,5,1,0,0,1,2,1,0,331,148,15,2,0
0,_Butler,_1-GR,_1-GR,670,385,11,6,1,0,0,1,2,4,640,398,20,10,0
0,_Butler,_2-CL,_2-CL,874,441,12,2,0,0,0,0,0,2,824,453,26,14,0
0,_Butler,_3-DU,_3-DU,593,161,2,0,1,0,1,1,1,0,573,152,19,12,0
0,_Butler,_4-AL,_4-AL,558,188,8,1,1,0,0,7,1,0,552,175,18,8,1
0,_Butler,_5-AP,_5-AP,736,208,9,1,0,1,0,1,2,4,712,210,17,5,0
0,_Butler,_6-SR,_6-SR,795,458,11,2,3,2,1,3,1,3,756,466,37,6,1
0,_Butler,_7-PB,_7-PB,925,382,13,1,2,1,0,0,0,0,881,403,23,6,0
0,_Butler,_8-NH,_8-NH,391,201,2,1,0,0,1,0,1,1,353,217,13,8,0
0,_Calhoun,_Butler-Williams,_CALHOUN1,338,147,3,1,0,1,0,2,0,0,311,158,19,1,1
0,_Calhoun,_Calhoun-Jackson-EG-LK,_CALHOUN2,744,355,6,1,2,1,0,3,0,0,706,349,34,6,0
0,_Calhoun,_Cedar,_CALHOUN3,142,40,0,0,1,0,1,0,0,0,137,45,2,1,0
0,_Calhoun,_Center-Logan-TL-GA-L,_CALHOUN4,357,104,4,1,0,0,0,2,0,2,342,108,8,5,2
0,_Calhoun,_Greenfield & Lincoln 2,_CALHOUN5,168,48,4,0,1,0,1,1,0,0,168,49,6,0,0
0,_Calhoun,_Lincoln 1,_CALHOUN6,681,280,19,0,2,2,1,1,1,2,671,284,23,6,0
0,_Calhoun,_Reading,_CALHOUN7,203,67,3,0,1,0,0,0,0,0,191,75,4,1,0
0,_Calhoun,_Rockwell City,_CALHOUN8,601,293,16,0,1,1,0,1,1,2,550,324,24,7,1
0,_Calhoun,_Sherman,_CALHOUN9,262,83,1,0,0,0,0,0,0,0,259,80,1,3,0
0,_Calhoun,_Union,_CALHOUN10,193,53,3,0,0,0,0,0,0,3,178,59,8,2,3
0,_Carroll,_Arcadia,_CARP7,318,85,2,0,0,0,0,0,0,1,292,97,5,3,0
0,_Carroll,_Carroll Ward Four,_CARP4,675,477,8,0,2,1,0,1,0,3,642,457,25,11,3
0,_Carroll,_Carroll Ward One,_CARP1,986,454,8,1,2,1,0,4,0,2,924,473,21,12,0
0,_Carroll,_Carroll Ward Three & S1/2 Maple River Twp,_CARP3,856,471,8,3,1,1,1,3,0,5,786,486,37,13,2
0,_Carroll,_Carroll Ward Two & N1/2 Maple River Twp,_CARP2,1028,587,8,3,2,2,1,4,0,4,954,620,29,17,2
0,_Carroll,_Eden,_CARP12,276,82,0,0,1,0,0,0,0,0,260,88,7,0,0
0,_Carroll,_Ewoldt,_CARP11,689,285,7,0,0,1,0,1,0,4,635,299,16,15,2
0,_Carroll,_Glidden-Richland,_CARP8,633,241,5,2,0,0,0,1,0,1,599,248,20,5,0
0,_Carroll,_Pleasant Valley-Newton,_CARP10,376,86,2,0,0,1,0,0,0,2,354,97,7,1,0
0,_Carroll,_Sheridan-Grant-Jasper,_CARP6,466,191,3,3,0,0,0,0,0,3,429,207,12,6,1
0,_Carroll,_Union,_CARP13,542,240,9,0,0,0,0,0,0,1,522,230,23,7,0
0,_Carroll,_Washington-Roselle,_CARP9,394,123,5,0,0,1,0,0,0,1,371,132,14,4,0
0,_Carroll,_Wheatland-Kniest,_CARP5,498,132,3,1,0,1,0,1,0,2,477,146,14,2,1
0,_Cass,_Atlantic 1/Brighton-Grove-Pymosa-Washington,_CASS1,910,358,8,2,1,0,0,3,0,4,854,387,18,8,1
0,_Cass,_Atlantic 2/3,_CASS2,826,477,12,1,3,0,0,3,0,1,789,458,32,8,4
0,_Cass,_Atlantic 4/5,_CASS4,1076,555,12,1,3,1,0,1,0,3,1026,558,24,12,1
0,_Cass,_Bear Grove-Cass Twp/Lewis,_CASS6,356,123,3,0,0,0,1,0,0,0,343,125,3,3,0
0,_Cass,_Benton-Franklin-Grant-Lincoln,_CASS7,660,296,17,2,1,1,0,1,1,1,615,315,26,11,0
0,_Cass,_Edna-Victoria Twp,_CASS9,101,33,0,0,0,0,0,0,0,0,102,30,1,0,0
0,_Cass,_Massena Twp/Massena City,_CASS12,219,89,1,2,1,0,0,0,0,0,192,107,4,4,1
0,_Cass,_Noble-Pleasant Twp/Griswold,_CASS11,640,223,7,0,1,1,0,3,0,1,631,226,11,6,0
0,_Cass,_Union Twp/Cumberland,_CASS13,181,47,1,0,0,0,0,1,0,0,173,53,1,2,0
0,_Cedar,_Cass/Center/Iowa/Rochester,_CASS,918,482,10,2,5,1,1,1,0,1,857,499,27,12,0
0,_Cedar,_Dayton/Fairfield,_DAYTON,542,261,10,4,0,1,0,2,0,1,509,269,24,5,0
0,_Cedar,_Farmington/Sugar Creek,_FARMINGTON,1009,499,24,6,2,1,0,1,0,1,987,494,34,13,0
0,_Cedar,_Fremont/Red Oak,_FREMONT,361,202,8,2,0,0,0,0,0,1,339,204,13,6,1
0,_Cedar,_Gower/Springdale,_GOWER,362,426,13,3,2,0,0,0,0,2,382,406,15,4,0
0,_Cedar,_Inland,_INLAND,306,93,4,0,0,0,0,0,0,1,304,93,7,2,0
0,_Cedar,_Linn/Pioneer,_LINN,689,428,15,0,1,0,0,0,1,3,657,424,29,5,0
0,_Cedar,_Massillon/Springfield,_MASSILLON,563,269,3,1,1,0,0,1,0,4,533,274,15,7,1
0,_Cedar,_Tipton 1,_TIPTON1,264,240,10,1,0,1,0,1,0,3,262,229,12,4,1
0,_Cedar,_Tipton 2,_TIPTON2,307,292,3,0,0,1,0,2,0,1,288,288,11,3,0
0,_Cedar,_Tipton 3,_TIPTON3,298,275,6,1,0,0,0,0,0,1,299,260,8,3,1
0,_Cedar,_West Branch 1,_WESTBRANCH1,542,870,18,2,3,1,2,4,0,4,518,860,31,10,2
0,_Cerro Gordo,_Clear Lake-Grant-Union,_CLEARLAKE,919,455,10,1,2,0,0,2,0,7,879,482,16,13,2
0,_Cerro Gordo,_Clear Lake-Ward 1,_CLEARLAKE1,935,623,11,0,1,2,0,3,0,4,915,624,16,7,1
0,_Cerro Gordo,_Clear Lake-Ward 2,_CLEARLAKE2,959,681,18,3,1,3,2,1,0,7,907,720,28,7,2
0,_Cerro Gordo,_Clear Lake-Ward 3,_CLEARLAKE3,846,596,12,2,3,0,0,2,0,4,783,631,26,7,0
0,_Cerro Gordo,_Falls-Plymouth Pct,_FALLS-PLY,217,130,1,0,1,0,0,0,1,0,176,153,7,8,1
0,_Cerro Gordo,_Falls-Rock Falls Pct,_FALLS-ROCK,140,93,1,1,0,0,0,0,0,0,122,105,4,3,0
0,_Cerro Gordo,_Geneseo Twp Pct,_GENESEO,441,248,3,0,0,1,0,3,0,2,394,271,13,8,0
0,_Cerro Gordo,_Grimes-Meservey Pct,_GRIMES-MES,100,50,2,0,0,1,0,0,0,0,92,54,4,2,0
0,_Cerro Gordo,_Grimes-Thornton Pct,_GRIMES-THOR,165,81,3,0,0,2,0,0,0,0,152,85,9,3,1
0,_Cerro Gordo,_Lake/Lincoln Twps Pct,_LAKE-LINCOLN,220,88,0,0,1,0,0,1,1,0,216,93,2,0,0
0,_Cerro Gordo,_Lime Creek/Mason N Twps,_LIMECREEK,200,124,3,0,0,0,0,2,0,0,179,138,6,2,0
0,_Cerro Gordo,_Mason City W-1 P-1,_MCW1P1,330,462,8,2,2,1,0,3,0,3,289,485,19,10,0
0,_Cerro Gordo,_Mason City W-1 P-2,_MCW1P2,554,623,14,1,2,1,0,5,1,3,484,666,27,11,0
0,_Cerro Gordo,_Mason City W-1 P-3,_MCW1P3,668,669,17,3,1,1,1,3,0,3,647,683,14,7,0
