IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20201103_GEN_PRE_REP_TRUMP,USA_LA_20201103_GEN_PRE_DEM_BIDEN,USA_LA_20201103_GEN_PRE_LIB_JORGENSEN,USA_LA_20201103_GEN_PRE_BIR_WEST,USA_LA_20201103_GEN_PRE_OTH_OTHER,USA_LA_20201103_GEN_USS_REP_CASSIDY,USA_LA_20201103_GEN_USS_REP_MURPHY,USA_LA_20201103_GEN_USS_DEM_PERKINS,USA_LA_20201103_GEN_USS_DEM_EDWARDS,USA_LA_20201103_GEN_USS_DEM_PIERCE,USA_LA_20201103_GEN_USS_DEM_KNIGHT,USA_LA_20201103_GEN_USS_DEM_WENSTRUP,USA_LA_20201103_GEN_USS_LIB_SIGLER,USA_LA_20201103_GEN_USS_IND_MENDOZA,USA_LA_20201103_GEN_USS_OTH_PRICE,USA_LA_20201103_GEN_USS_GOL_JOHN,USA_LA_20201103_GEN_USS_NON_BILLIOT,USA_LA_20201103_GEN_USS_NON_BOURGEOIS,USA_LA_20201103_GEN_USS_NON_MONTGOMERY,USA_LA_20201103_GEN_USS_NON_DARET_III
0,_071,_17-11,_017-11,14,551,0,1,3,22,0,228,147,38,19,7,5,0,2,1,7,6,1,3
0,_071,_17-12,_017-12,31,363,3,0,2,22,3,157,111,11,19,2,5,2,3,0,7,2,1,1
0,_071,_17-13,_017-13,6,531,1,0,2,22,1,240,98,38,25,2,0,2,2,0,15,4,1,3
0,_071,_17-14,_017-14,19,792,3,4,15,29,5,324,205,44,19,12,5,2,2,1,9,4,1,3
0,_071,_17-15,_017-15,27,556,1,0,0,35,3,252,138,30,17,12,0,2,0,1,6,9,0,1
0,_071,_17-16,_017-16,26,599,3,4,2,19,1,315,141,46,27,10,2,3,7,0,4,12,1,0
0,_071,_17-17,_017-17,246,122,4,0,0,272,5,56,5,0,8,0,7,0,0,1,0,2,0,0
0,_071,_17-18,_017-18,317,218,10,3,2,363,5,130,25,8,2,12,7,2,3,0,1,2,0,0
0,_071,_17-19,_017-19,386,345,20,0,2,430,10,216,48,38,4,0,5,3,3,0,1,3,0,0
0,_071,_17-20,_017-20,563,383,17,1,2,586,16,160,70,35,23,12,20,7,0,3,0,2,1,3
0,_071,_4-17A,_04-17A,297,190,20,2,3,352,5,118,14,22,0,3,4,4,0,3,2,0,0,0
0,_071,_7-25A,_07-25A,10,370,4,3,0,14,2,216,100,19,6,5,2,0,0,0,4,2,2,0
0,_071,_7-27B,_07-27B,6,508,2,0,3,14,0,249,150,27,21,7,0,0,2,0,6,5,2,2
0,_071,_7-28A,_07-28A,18,470,4,3,9,22,2,222,104,38,13,7,0,2,3,2,4,6,5,2
0,_071,_7-37A,_07-37A,58,375,7,3,2,52,2,157,138,41,15,7,5,2,3,2,0,4,2,0
0,_071,_9-28C,_09-28C,13,569,4,4,3,30,2,204,193,35,19,7,0,0,2,0,15,9,3,0
0,_071,_9-30A,_09-30A,13,264,0,3,3,19,2,83,86,11,15,2,7,0,0,0,4,3,0,1
0,_071,_9-31A,_09-31A,14,423,0,6,2,8,2,190,143,33,27,5,2,3,3,0,4,4,3,1
0,_071,_9-31B,_09-31B,6,274,1,0,0,7,0,124,89,19,6,7,2,2,5,0,4,2,0,0
0,_071,_9-31D,_09-31D,21,503,1,0,7,24,3,240,116,52,19,2,0,2,3,0,6,2,8,0
0,_071,_9-34A,_09-34A,6,383,0,3,2,5,3,142,154,14,21,5,0,2,3,0,3,4,2,0
0,_071,_9-35A,_09-35A,5,157,0,1,0,5,0,68,52,11,8,2,0,2,0,0,2,0,0,0
0,_071,_9-36B,_09-36B,13,622,3,3,3,17,3,225,214,41,27,12,2,3,9,2,10,4,3,3
0,_071,_9-38A,_09-38A,2,256,0,0,0,3,0,107,77,25,15,2,0,0,0,0,0,0,3,0
0,_071,_9-39B,_09-39B,13,256,1,1,0,12,3,110,79,16,8,7,0,2,0,0,3,3,3,0
0,_071,_9-40A,_09-40A,37,495,4,1,3,35,3,198,175,25,17,2,0,7,5,2,4,10,1,1
0,_071,_9-40C,_09-40C,34,314,1,6,2,35,3,154,82,11,13,7,2,0,3,2,0,6,0,1
0,_071,_9-41A,_09-41A,165,190,1,1,0,149,3,80,45,5,13,5,0,2,5,0,4,7,0,0
0,_071,_9-41B,_09-41B,305,642,7,4,3,230,19,231,210,49,25,12,0,7,5,5,33,9,5,0
0,_071,_9-41C,_09-41C,230,251,1,0,0,201,2,74,79,11,15,2,0,2,0,3,13,3,0,1
0,_071,_9-41D,_09-41D,199,205,0,0,3,166,3,89,64,11,8,0,0,0,3,3,10,6,1,1
0,_071,_9-42C,_09-42C,16,708,1,7,0,22,2,330,205,38,29,2,2,0,7,3,9,10,3,4
0,_071,_9-43A,_09-43A,35,777,1,1,0,41,0,318,217,57,34,10,2,3,3,3,7,10,6,3
0,_071,_9-43B,_09-43B,5,411,1,1,0,5,0,216,125,19,21,10,0,0,2,0,6,2,0,1
0,_071,_9-43C,_09-43C,19,518,3,4,2,25,0,249,182,27,15,7,0,2,3,2,3,4,1,3
0,_071,_9-43E,_09-43E,13,286,4,1,2,19,0,121,82,35,21,0,0,2,2,0,0,4,5,0
0,_071,_9-43F,_09-43F,18,403,0,0,0,20,0,181,150,41,11,0,0,0,0,0,2,0,0,0
0,_071,_9-43G,_09-43G,8,330,0,0,3,8,0,163,98,22,13,5,0,0,0,0,0,3,1,1
0,_071,_9-43H,_09-43H,6,238,0,3,0,12,0,92,68,22,11,0,0,0,2,0,4,4,0,1
0,_071,_9-43I,_09-43I,29,365,0,3,0,25,0,198,109,16,8,5,0,0,3,0,6,4,1,0
0,_071,_9-43J,_09-43J,10,368,1,1,5,5,2,157,129,22,11,10,3,0,3,0,7,2,1,4
0,_071,_9-43K,_09-43K,14,541,3,6,0,20,2,207,186,44,23,0,3,2,2,0,6,3,3,0
0,_071,_9-43L,_09-43L,13,418,1,1,0,10,0,178,147,19,8,20,0,2,3,0,2,9,0,1
0,_071,_9-43M,_09-43M,5,637,3,4,5,29,3,219,210,54,21,20,2,0,7,3,4,4,5,0
0,_071,_9-43N,_09-43N,11,441,1,1,0,10,0,216,127,33,23,5,0,0,5,0,2,2,0,0
0,_071,_9-44A,_09-44A,19,403,0,0,2,20,3,169,104,22,15,7,0,2,5,0,2,3,3,3
0,_071,_9-44B,_09-44B,27,787,1,3,2,29,7,243,246,57,43,15,2,2,10,2,7,9,6,1
0,_071,_9-44D,_09-44D,13,478,1,4,2,22,2,216,154,27,8,5,0,0,7,0,6,4,0,0
0,_071,_9-44E,_09-44E,24,627,1,3,0,29,2,284,191,35,17,5,2,2,3,2,2,6,6,3
0,_071,_9-44F,_09-44F,16,706,1,3,0,29,5,362,191,25,25,5,0,0,10,0,6,4,3,1
0,_071,_9-44G,_09-44G,13,615,1,1,2,25,2,240,197,25,25,7,0,0,9,3,6,19,0,0
0,_071,_9-44I,_09-44I,56,223,1,0,2,46,7,89,79,22,2,12,0,0,7,2,3,3,1,0
0,_071,_9-44J,_09-44J,34,454,0,1,5,37,2,195,145,25,19,7,0,3,5,0,9,3,1,1
0,_071,_9-44L,_09-44L,14,403,3,0,2,14,2,175,138,14,15,10,0,0,5,0,4,3,0,0
0,_071,_9-44M,_09-44M,47,294,3,1,3,49,3,169,68,22,6,7,2,0,0,0,2,3,1,1
0,_071,_9-44N,_09-44N,16,485,0,1,0,15,2,216,129,33,19,15,0,2,3,2,3,3,5,1
0,_071,_9-44O,_09-44O,16,731,3,1,0,32,3,222,269,19,31,7,2,7,9,0,7,7,3,1
0,_071,_9-44P,_09-44P,104,675,3,0,2,96,3,342,186,54,31,5,3,2,3,0,4,9,3,1
0,_071,_9-44Q,_09-44Q,16,541,0,3,3,19,5,284,145,25,13,12,0,2,0,0,3,7,1,1
0,_071,_9-45A,_09-45A,84,8,1,0,0,85,2,6,0,0,0,2,0,2,0,0,2,0,0,0
0,_071,_14-13A,_14-13A,98,622,10,1,5,118,3,451,82,63,13,7,9,3,2,0,3,3,0,0
0,_071,_14-18A,_14-18A,128,314,3,1,2,161,2,213,32,38,2,7,2,0,3,0,3,0,0,1
0,_071,_14-24A,_14-24A,101,408,9,3,2,117,5,293,50,22,21,17,3,0,0,0,0,4,0,0
0,_071,_15-12A,_15-12A,27,556,1,0,2,19,3,222,177,38,17,7,0,2,2,1,6,7,0,4
0,_071,_15-13A,_15-13A,39,574,0,3,9,42,7,293,159,35,23,10,0,0,2,1,6,2,3,1
0,_071,_15-13B,_15-13B,16,787,3,3,3,27,5,299,248,27,34,15,2,0,14,1,7,6,5,0
0,_071,_15-14A,_15-14A,35,259,3,1,0,37,3,133,64,8,10,5,0,5,0,0,4,0,1,0
0,_071,_15-14B,_15-14B,51,408,6,3,5,57,3,228,111,19,19,7,0,2,2,0,4,3,1,1
0,_071,_15-14C,_15-14C,104,337,3,1,2,98,8,178,104,19,10,2,2,7,3,0,1,3,0,4
0,_071,_15-14D,_15-14D,27,330,1,4,0,27,0,124,123,33,15,7,0,2,2,0,1,0,1,3
0,_071,_15-14E,_15-14E,43,564,0,1,3,47,3,249,163,38,17,5,3,2,0,0,12,7,1,3
0,_071,_15-14F,_15-14F,64,213,1,3,3,68,5,113,64,22,4,2,0,0,0,1,1,4,0,0
0,_071,_15-14G,_15-14G,40,787,3,3,3,42,3,270,202,33,23,17,3,2,20,1,7,13,1,1
0,_071,_15-15A,_15-15A,117,342,7,3,2,123,7,139,102,33,4,10,2,5,0,1,6,0,3,3
0,_071,_15-15B,_15-15B,120,213,7,0,0,123,3,130,36,16,4,0,3,2,0,0,1,9,1,1
0,_071,_15-17A,_15-17A,137,256,6,1,0,135,5,136,61,19,10,10,3,2,0,0,0,2,0,1
0,_071,_15-17B,_15-17B,165,388,6,4,2,166,5,225,95,19,13,17,3,2,2,3,3,0,0,1
0,_071,_15-18A,_15-18A,137,406,1,3,2,150,3,222,91,30,4,7,3,3,3,0,1,7,5,3
0,_071,_15-18B,_15-18B,77,693,3,4,0,69,0,377,179,35,34,17,2,5,8,1,6,7,1,0
0,_071,_15-18C,_15-18C,170,408,9,0,7,186,3,222,98,33,21,17,5,2,5,0,4,4,0,1
0,_071,_15-18D,_15-18D,63,931,9,11,5,56,3,377,321,54,45,12,9,5,7,3,10,7,5,0
0,_071,_15-18E,_15-18E,279,685,4,7,3,287,0,427,141,38,17,12,5,3,5,0,4,13,1,1
0,_071,_15-18F,_15-18F,190,873,4,10,10,206,5,469,221,60,23,20,3,7,5,5,7,10,0,0
0,_071,_15-19A,_15-19A,370,370,6,0,2,381,10,207,70,14,13,2,2,2,0,3,9,4,0,1
0,_071,_15-19B,_15-19B,8,483,3,3,3,10,0,204,141,30,15,5,3,3,0,0,7,3,3,1
0,_071,_15-19C,_15-19C,84,724,6,1,5,54,1,308,207,33,31,12,2,2,5,1,10,15,3,0
0,_071,_17-13A,_17-13A,3,375,1,0,3,10,0,190,88,11,15,2,0,0,0,0,4,4,1,0
0,_071,_17-18A,_17-18A,406,294,19,3,3,444,12,160,50,24,8,5,9,7,2,0,6,4,0,0
0,_071,_Voting Districts Not Defined,_ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_073,_1,_000001,1077,163,14,3,3,1075,17,91,41,11,10,2,0,5,2,0,3,7,0,0
0,_073,_2,_000002,1017,217,12,1,3,944,55,82,78,11,13,6,3,5,0,3,7,6,0,2
0,_073,_3,_000003,229,772,7,4,6,256,3,344,235,52,42,9,4,5,5,2,12,6,6,2
0,_073,_4,_000004,684,381,7,0,0,679,12,171,103,16,23,0,3,3,2,0,4,4,9,0
0,_073,_5,_000005,483,538,5,0,0,488,11,201,173,38,36,9,4,5,3,2,12,6,3,3
0,_073,_6,_000006,1212,222,14,1,5,1194,31,66,55,25,25,6,6,6,5,5,8,8,0,1
0,_073,_7,_000007,1000,325,17,0,5,985,42,167,85,36,19,0,6,2,3,0,4,4,0,0
0,_073,_8,_000008,836,424,5,1,6,812,14,150,140,38,19,9,3,6,5,2,6,12,2,1
0,_073,_9,_000009,522,680,9,4,5,495,23,279,208,34,44,15,4,2,5,3,16,6,6,5
0,_073,_10,_000010,50,336,5,1,0,68,3,127,118,20,25,2,2,2,2,0,4,1,0,0
0,_073,_11,_000011,39,652,1,1,5,55,6,302,157,36,29,13,0,5,3,3,11,10,2,4
0,_073,_12,_000012,17,493,3,0,5,32,5,182,168,45,15,9,0,2,3,0,7,7,4,3
0,_073,_13,_000013,32,495,3,0,3,41,0,205,137,36,30,6,0,2,3,2,18,6,0,1
0,_073,_14,_000014,15,757,5,4,6,41,3,325,243,36,36,13,3,0,2,2,11,4,3,0
0,_073,_15,_000015,15,600,4,4,5,44,8,245,149,50,36,6,3,0,3,0,4,7,3,0
0,_073,_16,_000016,22,572,1,0,8,34,3,230,164,38,32,9,0,3,2,0,10,4,7,3
0,_073,_17,_000017,42,465,5,0,3,43,3,243,118,18,17,13,3,0,6,0,6,6,2,4
0,_073,_18,_000018,29,817,3,4,6,39,2,306,207,61,48,33,2,5,5,0,26,3,2,1
0,_073,_19,_000019,22,797,1,1,6,34,6,383,205,56,42,8,0,0,8,2,11,4,3,3
0,_073,_1A,_00001A,602,49,7,0,0,602,9,8,15,9,2,2,7,3,0,0,0,0,0,0
0,_073,_20,_000020,89,601,1,1,5,92,5,247,190,50,29,11,2,2,3,2,11,7,2,1
0,_073,_21,_000021,139,461,3,1,3,155,5,180,149,29,25,0,2,2,11,2,8,8,0,3
0,_073,_22,_000022,25,804,8,4,9,55,0,336,230,38,40,17,3,2,11,1,11,10,6,11
0,_073,_23,_000023,13,729,4,3,6,41,3,309,207,36,59,8,0,0,3,1,11,8,0,3
0,_073,_24,_000024,23,1023,4,6,12,73,2,413,258,71,51,17,2,3,11,1,23,11,6,1
0,_073,_25,_000025,455,170,0,1,2,428,20,78,44,7,13,0,2,3,0,0,7,3,2,1
0,_073,_26,_000026,251,191,3,0,5,256,6,66,48,14,10,8,0,2,0,0,3,6,2,1
0,_073,_27,_000027,95,226,4,4,0,102,6,59,59,11,23,6,3,3,0,1,3,4,0,0
0,_073,_28,_000028,110,185,5,0,2,102,6,66,68,9,15,4,2,3,0,0,4,3,0,0
0,_073,_29,_000029,50,121,1,0,5,56,2,53,35,7,4,2,2,0,2,0,1,0,0,0
0,_073,_30,_000030,72,325,1,0,2,84,3,129,79,25,19,6,2,0,2,1,8,6,4,3
0,_073,_31,_000031,366,269,5,0,0,345,17,97,87,20,29,8,0,2,3,1,6,4,2,1
0,_073,_32,_000032,1165,170,21,0,3,1121,51,44,54,9,11,2,10,6,0,3,7,10,3,1
0,_073,_33,_000033,1055,148,21,0,3,1032,44,55,35,23,11,2,12,5,5,1,1,0,0,0
0,_073,_34,_000034,115,65,1,1,0,104,12,19,28,7,6,0,2,0,2,0,1,1,3,0
0,_073,_35,_000035,475,219,11,0,0,469,19,61,81,23,10,6,7,1,2,0,7,3,0,0
0,_073,_36,_000036,368,37,7,0,0,346,12,10,15,2,4,2,6,3,2,0,3,6,0,0
0,_073,_37,_000037,550,101,9,0,2,532,17,38,31,9,4,0,3,5,3,0,3,6,0,0
0,_073,_38,_000038,498,97,4,3,5,485,16,30,26,11,13,2,9,1,2,0,1,0,0,0
0,_073,_39,_000039,853,340,5,1,2,799,33,108,127,27,27,2,4,1,8,1,8,8,2,3
0,_073,_40,_000040,361,54,1,0,2,335,12,19,18,5,6,0,0,1,2,1,0,3,2,0
0,_073,_41,_000041,1409,146,13,4,0,1368,33,46,28,14,10,4,6,14,2,3,4,10,0,0
0,_073,_42,_000042,903,166,14,3,5,889,22,51,46,11,13,4,7,3,3,3,4,12,1,4
0,_073,_43,_000043,1143,116,14,5,3,1136,33,55,20,2,9,4,7,0,2,0,3,7,0,0
0,_073,_44,_000044,887,95,18,1,6,875,20,40,26,5,9,2,9,1,3,0,3,1,0,1
0,_073,_45,_000045,1354,191,26,0,2,1323,40,66,48,20,11,8,10,3,2,0,11,3,1,1
0,_073,_46,_000046,570,140,9,0,1,539,22,47,44,0,15,6,3,8,0,0,6,10,1,0
