IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_VA_20161108_GEN_PRE_DEM_CLINTON,USA_VA_20161108_GEN_PRE_REP_TRUMP,USA_VA_20161108_GEN_PRE_LIB_JOHNSON,USA_VA_20161108_GEN_PRE_IND_MCMULLIN,USA_VA_20161108_GEN_PRE_GRE_STEIN,USA_VA_20161108_GEN_PRE_OTH_WRITEIN
0,_Fairfax County,_Cub Run,_000903,1842,1116,123,84,26,42
0,_Fairfax County,_Stonecroft,_000904,736,561,67,39,6,13
0,_Fairfax County,_Franklin,_000905,544,248,36,22,4,15
0,_Fairfax County,_Hidden Meadow,_000908,1141,728,64,44,14,28
0,_Fairfax County,_Oak Hill,_000909,1250,602,58,29,12,20
0,_Fairfax County,_London Towne,_000910,2131,766,92,65,28,33
0,_Fairfax County,_Navy,_000911,1741,908,66,46,20,38
0,_Fairfax County,_Rocky Run,_000913,2003,1313,112,54,33,62
0,_Fairfax County,_Vale,_000914,1064,688,66,38,12,48
0,_Fairfax County,_Virginia Run,_000915,1087,1073,69,29,11,33
0,_Fairfax County,_Waples Mill,_000916,1970,1334,112,63,22,55
0,_Fairfax County,_Stone North,_000917,1055,490,74,24,6,28
0,_Fairfax County,_Centreville,_000918,2361,973,130,74,35,43
0,_Fairfax County,_Green Trails,_000919,2120,989,95,71,34,39
0,_Fairfax County,_Chantilly,_000920,1575,786,61,32,11,40
0,_Fairfax County,_Deer Park,_000921,1464,1105,112,62,29,32
0,_Fairfax County,_Bull Run,_000923,839,840,52,34,7,30
0,_Fairfax County,_Spindle,_000924,1148,401,59,35,18,19
0,_Fairfax County,_Old Mill,_000925,1005,559,69,25,15,13
0,_Fairfax County,_Powell,_000926,2481,996,125,43,27,31
0,_Fairfax County,_Armfield,_000927,1094,535,52,23,9,22
0,_Fairfax County,_Poplar Tree,_000928,1438,830,74,30,14,41
0,_Fairfax County,_Difficult Run,_000929,293,254,20,8,4,20
0,_Fairfax County,_Lees Corner,_000930,1139,602,74,54,25,26
0,_Fairfax County,_Carson,_000931,1243,560,66,43,22,24
0,_Fairfax County,_Stone South,_000932,1017,376,46,30,16,16
0,_Fairfax County,_Compton,_000933,391,200,16,16,8,6
0,_Falls Church City,_First Ward,_000001,2023,469,78,88,26,28
0,_Falls Church City,_Second Ward,_000002,1678,353,56,64,20,33
0,_Falls Church City,_Third Ward,_000003,2118,502,103,76,24,18
0,_Fauquier County,_KETTLE RUN,_000101,239,711,26,23,6,4
0,_Fauquier County,_CATLETT,_000102,528,1582,64,27,9,15
0,_Fauquier County,_CASANOVA,_000103,387,629,21,5,6,5
0,_Fauquier County,_LOIS,_000104,269,679,22,15,7,10
0,_Fauquier County,_OPAL,_000105,284,708,30,20,1,9
0,_Fauquier County,_BALDWIN RIDGE,_000106,462,720,51,37,9,9
0,_Fauquier County,_COURTHOUSE,_000201,1098,1266,90,43,31,24
0,_Fauquier County,_AIRLIE,_000202,737,1218,81,30,10,18
0,_Fauquier County,_WARRENTON,_000203,1022,1119,81,53,18,27
0,_Fauquier County,_MORRISVILLE,_000301,380,1133,38,13,12,14
0,_Fauquier County,_REMINGTON,_000302,724,1401,77,41,15,16
0,_Fauquier County,_BEALETON,_000303,921,1501,121,31,25,10
0,_Fauquier County,_MARSHALL,_000401,832,1267,84,24,30,17
0,_Fauquier County,_LEEDS,_000402,827,1005,47,21,10,21
0,_Fauquier County,_WATERLOO,_000403,762,1407,71,28,19,17
0,_Fauquier County,_SPRINGS VALLEY,_000404,385,663,26,21,3,9
0,_Fauquier County,_THE PLAINS,_000501,860,904,42,31,12,9
0,_Fauquier County,_NEW BALTIMORE,_000502,621,1273,67,49,12,17
0,_Fauquier County,_BROAD RUN,_000503,591,1039,47,26,11,23
0,_Fauquier County,_VINT HILL,_000504,1042,1902,105,59,21,33
0,_Floyd County,_Locust Grove,_000101,470,1110,38,19,15,14
0,_Floyd County,_Little River,_000201,562,1077,48,30,31,21
0,_Floyd County,_Courthouse,_000301,553,865,44,16,28,18
0,_Floyd County,_Burks Fork,_000401,381,1062,37,8,22,11
0,_Floyd County,_Indian Valley,_000501,334,1179,18,18,11,10
0,_Fluvanna County,_PALMYRA,_000101,1476,1552,114,40,19,17
0,_Fluvanna County,_COLUMBIA,_000201,879,1127,56,28,11,14
0,_Fluvanna County,_FORK UNION,_000301,1092,1084,51,27,9,10
0,_Fluvanna County,_CUNNINGHAM,_000401,941,1759,85,45,16,24
0,_Fluvanna County,_RIVANNA,_000501,1372,1503,119,78,25,19
0,_Franklin City,_Precinct 1-1,_000101,268,583,25,3,3,5
0,_Franklin City,_Precinct 2-1,_000201,313,413,20,7,2,3
0,_Franklin City,_Precinct 3-1,_000301,573,51,4,0,4,0
0,_Franklin City,_Precinct 4-1,_000401,452,50,6,0,0,0
0,_Franklin City,_Precinct 5-1,_000501,507,10,1,0,1,1
0,_Franklin City,_Precinct 6-1,_000601,406,314,16,5,6,9
0,_Franklin County,_Burnt Chimney,_000102,488,1344,59,15,7,12
0,_Franklin County,_Scruggs,_000103,728,2163,69,22,8,10
0,_Franklin County,_Glade Hill,_000201,352,1164,28,10,4,10
0,_Franklin County,_Penhook,_000202,343,800,20,8,1,13
0,_Franklin County,_Hodgesville,_000203,81,198,4,1,1,2
0,_Franklin County,_Dudley,_000204,274,695,22,11,3,1
0,_Franklin County,_Snow Creek,_000301,159,606,13,7,3,5
0,_Franklin County,_Fork Mountain,_000302,131,509,14,8,1,6
0,_Franklin County,_Sontag,_000303,522,778,36,14,8,3
0,_Franklin County,_Dickinson,_000304,246,295,9,4,4,0
0,_Franklin County,_Henry,_000401,230,1054,22,10,7,7
0,_Franklin County,_Ferrum,_000402,223,515,17,9,8,3
0,_Franklin County,_Endicott,_000403,151,548,17,10,6,9
0,_Franklin County,_Waidsboro,_000501,225,651,24,8,2,3
0,_Franklin County,_Callaway,_000502,287,921,23,12,4,6
0,_Franklin County,_Bowmans,_000503,172,454,26,4,7,9
0,_Franklin County,_Gogginsville,_000504,244,749,16,12,3,9
0,_Franklin County,_Boones Mill,_000601,390,1122,41,25,9,9
0,_Franklin County,_Bonbrook,_000602,336,1077,39,17,13,5
0,_Franklin County,_Coopers Cove,_000603,216,850,23,15,3,6
0,_Franklin County,_Rocky Mount East,_000701,564,922,31,20,7,11
0,_Franklin County,_Rocky Mount West,_000702,486,601,29,21,5,4
0,_Franklin County,_Rocky Mount South,_000703,409,553,20,11,1,11
0,_Frederick County,_RUSSELLS,_000101,350,1203,50,11,7,6
0,_Frederick County,_GORE,_000102,382,1463,49,12,22,16
0,_Frederick County,_KERNSTOWN,_000103,625,1324,65,27,21,14
0,_Frederick County,_CEDAR CREEK,_000104,361,862,41,13,21,8
0,_Frederick County,_GAINESBOROUGH,_000201,195,926,23,16,4,7
0,_Frederick County,_ALBIN,_000202,448,1195,33,30,6,13
0,_Frederick County,_REDLAND,_000203,589,1614,62,30,14,19
0,_Frederick County,_NAIN,_000204,475,1247,39,32,10,11
0,_Frederick County,_CLEAR BROOK,_000301,267,867,41,12,3,7
0,_Frederick County,_NEFF'S TOWN,_000302,888,1415,91,31,28,21
0,_Frederick County,_WHITE HALL,_000303,711,1735,62,23,13,28
0,_Frederick County,_CARPERS VALLEY,_000401,667,1238,52,34,18,11
0,_Frederick County,_SHENANDOAH,_000402,311,692,45,13,11,3
0,_Frederick County,_PARKIN'S MILL,_000403,591,1159,71,45,19,14
0,_Frederick County,_ARMEL,_000404,610,1135,72,33,14,16
0,_Frederick County,_STEPHENS CITY,_000501,680,1297,93,32,17,10
0,_Frederick County,_NEWTOWN,_000502,808,1548,109,35,19,11
0,_Frederick County,_CANTERBURG,_000503,698,1436,61,19,18,10
0,_Frederick County,_MILLBROOK,_000601,505,873,52,12,6,15
0,_Frederick County,_ASH HOLLOW,_000602,736,1080,73,39,24,14
0,_Frederick County,_GREENWOOD,_000603,1035,1774,96,44,30,23
0,_Fredericksburg City,_District 1,_000101,1648,1174,92,45,45,19
0,_Fredericksburg City,_District 2,_000201,1641,962,110,51,38,31
0,_Fredericksburg City,_District 3,_000301,1426,987,113,52,27,25
0,_Fredericksburg City,_District 4 - Precinct 1,_000401,1231,324,43,19,20,9
0,_Fredericksburg City,_District 4 - Precinct 2,_000402,761,297,31,22,7,7
0,_Galax City,_East,_000001,320,667,28,11,4,9
0,_Galax City,_North,_000002,210,497,5,10,2,1
0,_Galax City,_South,_000003,151,439,12,7,1,2
0,_Giles County,_GLEN LYN,_000101,23,100,1,0,1,1
0,_Giles County,_RICH CREEK,_000102,98,400,14,4,4,3
0,_Giles County,_NARROWS,_000103,356,1246,48,19,4,11
0,_Giles County,_PEARISBURG,_000201,471,1541,56,19,8,11
0,_Giles County,_STAFFORDSVILLE,_000202,79,268,12,2,2,2
0,_Giles County,_WHITE GATE,_000203,30,179,3,2,0,1
0,_Giles County,_EGGLESTON,_000301,193,455,12,6,8,1
0,_Giles County,_PEMBROKE,_000302,384,1165,32,18,10,2
0,_Giles County,_NEWPORT,_000303,316,556,23,8,2,2
0,_Gloucester County,_Harcum,_000101,400,1021,53,26,11,6
0,_Gloucester County,_Salem,_000102,333,892,53,9,3,8
0,_Gloucester County,_Peasley,_000103,220,680,31,10,9,6
0,_Gloucester County,_Courthouse,_000201,527,963,51,15,11,8
0,_Gloucester County,_Botetourt,_000202,684,1469,82,31,21,9
0,_Gloucester County,_White Marsh,_000301,370,1211,69,16,10,7
0,_Gloucester County,_Roanes,_000302,589,1521,59,33,16,9
0,_Gloucester County,_Hayes,_000401,656,1320,65,12,17,6
0,_Gloucester County,_Sarahs Creek,_000402,577,1084,67,30,14,3
0,_Gloucester County,_Achilles,_000501,579,1769,82,15,14,13
0,_Gloucester County,_Walker,_000502,469,1166,81,16,8,4
0,_Goochland County,_Fife,_000101,419,590,27,10,5,1
0,_Goochland County,_Hadensville,_000102,550,1009,51,17,7,9
0,_Goochland County,_Three Square,_000201,237,238,14,4,2,9
0,_Goochland County,_Sandy Hook,_000202,873,1115,61,26,13,9
0,_Goochland County,_Goochland Court House 1,_000301,467,816,38,9,2,5
0,_Goochland County,_Goochland Court House 2,_000302,184,379,16,8,7,3
0,_Goochland County,_Shallow Well,_000401,525,745,47,22,3,7
0,_Goochland County,_Centerville,_000402,608,1370,64,27,5,13
0,_Goochland County,_Manakin,_000501,648,1333,92,11,8,23
0,_Goochland County,_Blair Road,_000502,378,789,64,11,2,12
0,_Grayson County,_Bridle Creek,_000101,80,207,5,6,5,1
0,_Grayson County,_Flatridge,_000102,43,140,2,0,1,0
0,_Grayson County,_Grant,_000103,86,220,6,2,3,2
0,_Grayson County,_Mouth Of Wilson,_000104,66,121,7,6,2,2
0,_Grayson County,_Mount Rogers,_000105,40,198,4,5,0,0
0,_Grayson County,_Rugby,_000106,52,188,8,5,0,1
0,_Grayson County,_Troutdale,_000107,19,122,1,1,0,5
0,_Grayson County,_Comers Rock,_000108,46,154,4,2,2,1
0,_Grayson County,_Elk Creek,_000202,90,392,7,7,8,0
0,_Grayson County,_Independence,_000203,276,990,23,19,9,5
0,_Grayson County,_Baywood,_000301,140,648,12,7,3,1
0,_Grayson County,_Fairview,_000302,162,826,9,14,8,4
0,_Grayson County,_Fries,_000401,111,320,6,4,1,2
0,_Grayson County,_Providence,_000402,113,743,8,9,11,2
0,_Grayson County,_Oldtown,_000403,83,323,8,6,2,2
0,_Greene County,_Dyke,_000101,259,679,23,8,7,11
0,_Greene County,_Swift Run,_000102,401,836,74,24,9,19
0,_Greene County,_Ruckersville,_000201,757,1407,108,56,15,25
0,_Greene County,_Stanardsville,_000301,615,1448,74,18,18,14
0,_Greene County,_Midway,_000401,892,1575,127,61,17,30
0,_Greensville County,_Precinct 1-A,_000101,317,158,5,3,0,0
0,_Greensville County,_Precinct 1-B,_000102,86,114,5,0,1,0
0,_Greensville County,_Precinct 1-C,_000103,305,44,2,0,3,0
0,_Greensville County,_Precinct 2-A,_000201,421,167,3,3,1,0
0,_Greensville County,_Precinct 2-B,_000202,284,401,5,0,1,0
0,_Greensville County,_Precinct 3-A,_000302,753,398,12,3,0,0
0,_Greensville County,_Precinct 4-A,_000401,110,204,7,2,0,0
0,_Greensville County,_Precinct 4-B,_000402,195,111,5,1,0,0
0,_Greensville County,_Precinct 4-C,_000403,87,140,6,0,0,0
0,_Halifax County,_Childrey,_000101,326,471,10,4,0,0
0,_Halifax County,_Liberty,_000102,166,240,3,4,1,0
0,_Halifax County,_Republican Grove,_000103,409,435,7,3,7,6
0,_Halifax County,_Clays Mill,_000201,192,402,6,2,0,1
0,_Halifax County,_Crossroads,_000202,236,323,7,2,0,0
0,_Halifax County,_Clover,_000203,451,458,8,1,5,1
0,_Halifax County,_Meadville,_000302,253,122,6,8,2,1
0,_Halifax County,_Vernon Hill,_000304,223,404,1,3,2,3
0,_Halifax County,_Sinai,_000305,724,439,12,1,3,5
0,_Halifax County,_Courthouse,_000401,505,489,16,7,6,3
0,_Halifax County,_Center,_000403,302,639,25,10,3,2
0,_Halifax County,_Dan River,_000502,468,926,41,10,4,5
0,_Halifax County,_Scottsburg,_000503,144,547,12,4,0,1
0,_Halifax County,_Black Walnut,_000601,247,567,8,3,1,0
0,_Halifax County,_Mt Carmel,_000603,542,657,17,5,2,0
0,_Halifax County,_Union,_000605,119,226,5,2,2,0
0,_Halifax County,_Hyco,_000701,295,837,10,2,0,1
0,_Halifax County,_Midway,_000702,116,637,14,1,0,3
0,_Halifax County,_Virgilina,_000703,109,413,9,1,0,0
0,_Halifax County,_South Boston East,_000801,666,276,13,3,4,1
0,_Halifax County,_South Boston West,_000802,404,196,7,1,2,2
0,_Hampton City,_ABERDEEN,_000101,1415,235,36,13,25,9
0,_Hampton City,_BASSETTE,_000102,1895,127,14,22,6,6
0,_Hampton City,_CITY HALL,_000103,1026,199,38,3,11,7
0,_Hampton City,_COOPER,_000104,2411,380,64,28,26,16
0,_Hampton City,_EAST HAMPTON,_000105,2090,267,28,9,19,8
0,_Hampton City,_ARMSTRONG,_000106,1335,692,85,27,25,21
0,_Hampton City,_LINDSAY,_000107,1484,301,20,12,10,6
0,_Hampton City,_THOMAS,_000108,2134,292,32,21,17,6
0,_Hampton City,_PHENIX,_000109,2122,140,27,14,9,11
0,_Hampton City,_PHOEBUS,_000110,346,218,20,3,2,1
0,_Hampton City,_HAMPTON LIBRARY,_000111,462,323,43,5,13,3
0,_Hampton City,_SMITH,_000112,1885,664,64,20,25,22
0,_Hampton City,_WYTHE,_000115,646,550,47,12,4,9
0,_Hampton City,_JONES,_000116,754,258,26,12,8,9
0,_Hampton City,_KECOUGHTAN,_000117,1247,414,42,18,12,11
0,_Hampton City,_MALLORY,_000118,2112,263,21,13,13,17
0,_Hampton City,_BOOKER,_000201,1060,1158,114,22,11,17
0,_Hampton City,_BRYAN,_000202,1152,999,92,19,29,14
0,_Hampton City,_BURBANK,_000203,969,635,51,15,15,17
0,_Hampton City,_FORREST,_000204,1236,589,46,16,15,7
0,_Hampton City,_ASBURY,_000205,1127,1928,111,38,30,15
0,_Hampton City,_KRAFT,_000208,1849,1280,120,27,35,20
0,_Hampton City,_LANGLEY,_000209,1079,896,62,16,17,20
0,_Hampton City,_MACHEN,_000210,2297,738,87,44,20,15
0,_Hampton City,_BETHEL,_000212,2163,807,84,30,25,13
0,_Hampton City,_PHILLIPS,_000213,1368,1501,131,48,20,31
0,_Hampton City,_TUCKER CAPPS,_000214,1586,914,66,21,21,19
0,_Hampton City,_TYLER (CD 3),_000215,542,93,11,3,2,1
0,_Hampton City,_TYLER (CD 2),_000215,23,13,1,0,0,1
0,_Hampton City,_SANDY BOTTOM,_000216,986,478,40,16,8,20
0,_Hampton City,_SYMS,_000217,511,550,35,4,1,8
0,_Hanover County,_Ashland,_000101,809,677,57,12,12,11
0,_Hanover County,_Sliding Hill,_000104,687,953,68,27,8,15
0,_Hanover County,_Berkley,_000105,892,541,55,21,13,7
0,_Hanover County,_Kersey Creek,_000106,364,656,37,17,1,8
0,_Hanover County,_Chickahominy,_000107,534,783,82,23,5,11
0,_Hanover County,_Beaverdam,_000201,558,1626,78,18,8,12
0,_Hanover County,_Blunts,_000202,406,700,35,5,2,5
0,_Hanover County,_Wilmington Parish,_000203,501,1102,53,17,9,6
0,_Hanover County,_Courthouse,_000206,535,698,42,21,7,7
0,_Hanover County,_Oak Knoll,_000208,458,1025,64,20,9,8
0,_Hanover County,_West Hanover,_000209,162,303,20,4,4,1
0,_Hanover County,_Oak Hill,_000210,163,399,25,4,2,3
0,_Hanover County,_Clay,_000301,570,1386,62,21,9,8
0,_Hanover County,_Shady Grove,_000303,539,1164,56,27,11,9
0,_Hanover County,_Atlee,_000304,1368,2320,196,60,24,20
0,_Hanover County,_Cool Spring,_000305,693,1212,87,33,2,19
0,_Hanover County,_Battlefield,_000401,438,1697,65,20,5,8
0,_Hanover County,_Cold Harbor,_000403,738,1831,104,24,18,16
0,_Hanover County,_Black Creek,_000404,452,1839,44,33,8,11
0,_Hanover County,_Pebble Creek,_000405,404,824,35,22,1,10
0,_Hanover County,_Beaverdam Creek,_000406,148,346,25,8,7,1
0,_Hanover County,_Rural Point,_000502,608,1379,50,23,13,17
0,_Hanover County,_Newman,_000503,586,1085,88,21,5,12
0,_Hanover County,_Studley,_000504,264,1036,45,22,13,9
0,_Hanover County,_Totopotomoy,_000505,236,803,39,6,4,7
0,_Hanover County,_Georgetown,_000506,413,1002,70,20,4,10
0,_Hanover County,_Laurel Meadow,_000507,516,1286,86,22,4,14
0,_Hanover County,_Village,_000601,814,2022,118,24,23,11
0,_Hanover County,_Lee Davis,_000602,625,1530,82,16,18,6
0,_Hanover County,_Mechanicsville,_000603,634,910,63,27,14,9
0,_Hanover County,_Hanover Grove,_000604,383,957,56,14,1,8
0,_Hanover County,_Farrington,_000701,536,1291,62,22,11,9
0,_Hanover County,_Montpelier,_000702,653,1068,74,13,8,8
0,_Hanover County,_Rockville,_000703,583,1205,64,17,10,15
0,_Hanover County,_Elmont,_000704,767,1264,85,37,13,12
0,_Hanover County,_South Anna,_000705,345,710,38,20,8,3
0,_Harrisonburg City,_Northeast,_000101,1553,823,126,43,27,16
0,_Harrisonburg City,_East Central,_000102,751,287,52,22,19,12
0,_Harrisonburg City,_Southeast,_000103,1412,922,120,36,33,29
0,_Harrisonburg City,_East,_000104,1363,963,124,26,33,15
0,_Harrisonburg City,_South East Central,_000105,1338,805,123,32,24,14
0,_Harrisonburg City,_Northwest,_000201,1169,877,81,49,30,23
0,_Harrisonburg City,_Southwest,_000202,1373,907,95,51,53,16
0,_Harrisonburg City,_West,_000203,1253,678,89,51,36,13
0,_Henrico County,_Coalpit,_000101,1451,1319,108,54,17,16
0,_Henrico County,_Dumbarton,_000102,1676,559,76,30,24,16
0,_Henrico County,_Glen Allen,_000103,1412,1537,118,45,11,24
0,_Henrico County,_Glenside,_000104,1260,361,34,3,17,5
0,_Henrico County,_Greendale,_000105,757,514,55,20,18,9
0,_Henrico County,_Hermitage,_000106,1346,931,112,34,19,15
0,_Henrico County,_Hilliard,_000107,560,401,49,21,9,6
0,_Henrico County,_Hungary Creek,_000108,1524,1425,117,46,18,17
0,_Henrico County,_Hunton,_000109,324,488,34,10,9,5
0,_Henrico County,_Johnson,_000110,461,343,30,10,14,2
0,_Henrico County,_Lakeside,_000111,1014,866,100,19,29,10
0,_Henrico County,_Longan,_000112,1143,1016,76,33,25,17
0,_Henrico County,_Maude Trevvett,_000113,448,433,44,8,5,6
0,_Henrico County,_Monument Hills,_000114,439,365,66,27,5,7
0,_Henrico County,_Staples Mill,_000115,1380,1497,118,53,16,25
0,_Henrico County,_Summit Court,_000116,599,449,68,16,16,12
0,_Henrico County,_Westwood,_000117,871,613,71,21,14,9
0,_Henrico County,_Adams,_000201,1432,77,6,1,12,2
0,_Henrico County,_Azalea,_000202,2342,138,30,16,16,14
0,_Henrico County,_Belmont,_000203,1229,530,70,32,16,9
0,_Henrico County,_Brookland,_000204,268,260,17,4,3,2
0,_Henrico County,_Canterbury,_000205,295,316,47,3,2,5
0,_Henrico County,_Central Gardens,_000206,1939,38,10,9,10,6
0,_Henrico County,_Chamberlayne,_000207,1513,477,56,25,16,5
0,_Henrico County,_Fairfield,_000208,1763,65,9,3,8,5
0,_Henrico County,_Glen Lea,_000209,1104,194,16,4,10,5
0,_Henrico County,_Greenwood,_000210,998,224,38,11,8,8
0,_Henrico County,_Highland Gardens,_000211,775,35,9,1,4,7
0,_Henrico County,_Hollybrook,_000212,443,188,20,8,7,4
0,_Henrico County,_Hungary,_000213,941,215,36,20,9,6
0,_Henrico County,_Longdale,_000214,810,424,61,20,13,6
0,_Henrico County,_Maplewood,_000215,2016,85,12,8,18,5
0,_Henrico County,_Moody,_000216,436,352,33,12,9,1
0,_Henrico County,_Mountain,_000217,334,252,28,13,1,2
0,_Henrico County,_Oakview,_000218,70,62,4,1,3,2
0,_Henrico County,_Randolph,_000219,231,51,4,1,2,0
0,_Henrico County,_Ratcliffe,_000220,2398,137,31,19,18,16
0,_Henrico County,_Stratford Hall,_000221,178,111,12,10,5,1
0,_Henrico County,_Wilder,_000222,1199,258,33,12,10,5
0,_Henrico County,_Yellow Tavern,_000223,1510,961,64,27,14,8
0,_Henrico County,_Essex Village,_000224,697,10,4,3,1,4
0,_Henrico County,_Causeway,_000301,701,690,70,28,3,17
0,_Henrico County,_Cedarfield,_000302,877,1042,116,41,9,23
0,_Henrico County,_Innsbrook,_000303,1193,953,84,40,12,21
0,_Henrico County,_Jackson Davis,_000304,554,691,53,24,7,15
0,_Henrico County,_Nuckols Farm,_000305,1049,1236,127,49,13,24
0,_Henrico County,_Pocahontas,_000306,1069,898,75,26,10,8
0,_Henrico County,_Ridge,_000307,576,604,45,24,8,7
0,_Henrico County,_Rivers Edge,_000308,1037,1131,108,34,4,25
0,_Henrico County,_Sadler,_000309,1227,1014,89,30,8,9
0,_Henrico County,_Shady Grove,_000310,1079,1371,88,30,8,23
0,_Henrico County,_Short Pump,_000311,1532,1393,94,34,16,37
0,_Henrico County,_Springfield,_000312,890,622,70,35,7,12
0,_Henrico County,_Stoney Run,_000313,1458,1473,142,59,17,25
0,_Henrico County,_Three Chopt,_000314,1035,1066,103,44,23,15
0,_Henrico County,_Tucker,_000315,1654,672,102,61,25,16
0,_Henrico County,_Quioccasin,_000401,1168,988,117,45,16,17
0,_Henrico County,_Crestview,_000402,1034,711,92,29,16,13
0,_Henrico County,_Derbyshire,_000403,645,870,77,15,6,20
0,_Henrico County,_Freeman,_000404,691,635,81,36,11,17
0,_Henrico County,_Gayton,_000405,1091,1329,134,44,15,27
0,_Henrico County,_Godwin,_000406,924,866,110,33,10,16
0,_Henrico County,_Lakewood,_000407,760,888,89,15,10,8
0,_Henrico County,_Lauderdale,_000408,1018,874,71,30,13,15
0,_Henrico County,_Maybeury,_000409,986,1016,109,23,24,18
0,_Henrico County,_Mooreland,_000410,469,761,67,20,5,14
0,_Henrico County,_Pemberton,_000411,1002,689,78,25,25,8
0,_Henrico County,_Pinchbeck,_000412,1250,1010,111,24,22,20
0,_Henrico County,_Ridgefield,_000413,1140,1221,106,62,17,22
0,_Henrico County,_Rollingwood,_000414,800,648,115,28,1,8
0,_Henrico County,_Skipwith,_000415,665,499,46,13,5,8
0,_Henrico County,_Spottswood,_000416,439,400,55,11,3,8
0,_Henrico County,_Tuckahoe,_000417,1073,1538,187,36,9,17
0,_Henrico County,_Welborne,_000418,833,537,83,12,15,15
0,_Henrico County,_West End,_000419,1048,1017,99,30,8,15
0,_Henrico County,_Antioch,_000501,409,1140,29,8,2,10
0,_Henrico County,_Cedar Fork,_000502,787,134,20,4,4,6
0,_Henrico County,_Chickahominy,_000503,833,972,42,21,15,11
0,_Henrico County,_Donahoe,_000504,824,466,23,16,14,8
0,_Henrico County,_Dorey,_000505,991,942,53,16,5,3
0,_Henrico County,_Eanes,_000506,1328,410,34,6,12,9
0,_Henrico County,_Elko,_000507,115,487,19,2,3,0
0,_Henrico County,_Highland Springs,_000508,1386,277,28,5,16,3
0,_Henrico County,_Laburnum,_000509,1229,418,21,11,11,6
0,_Henrico County,_Mehfoud,_000510,519,436,12,10,15,3
0,_Henrico County,_Montrose,_000511,2537,309,40,11,16,17
0,_Henrico County,_Nine Mile,_000512,566,353,33,10,7,3
0,_Henrico County,_Pleasants,_000513,2059,245,17,7,13,8
0,_Henrico County,_Rolfe,_000514,3315,331,40,26,23,12
0,_Henrico County,_Sandston,_000515,519,1079,46,11,8,7
0,_Henrico County,_Sullivans,_000516,1016,505,29,7,12,1
0,_Henrico County,_Town Hall,_000517,322,432,21,7,8,6
0,_Henrico County,_Whitlocks,_000518,627,991,31,16,15,4
0,_Henry County,_Bassett #2,_000101,273,287,7,5,2,1
0,_Henry County,_Gunville,_000102,181,842,12,11,4,0
0,_Henry County,_Scott's Tanyard,_000103,411,1307,23,12,7,2
0,_Henry County,_Fieldale,_000201,242,439,14,4,4,0
0,_Henry County,_Horsepasture #1,_000202,386,733,14,11,4,1
0,_Henry County,_Horsepasture #2,_000203,747,307,9,1,9,3
0,_Henry County,_Spencer,_000204,359,931,16,4,2,5
0,_Henry County,_Axton,_000302,403,365,15,6,0,1
0,_Henry County,_Irisburg,_000303,612,779,27,9,7,1
0,_Henry County,_Mount Olivet (CD 5),_000304,780,679,24,6,22,6
0,_Henry County,_Mount Olivet (CD 9),_000304,3,0,0,0,0,0
0,_Henry County,_Mountain Valley,_000305,324,376,11,4,3,3
0,_Henry County,_Collinsville #1,_000401,199,574,13,8,1,4
0,_Henry County,_Daniels Creek,_000402,282,568,21,8,3,2
0,_Henry County,_Collinsville #2,_000404,474,830,35,10,3,7
0,_Henry County,_Mountain View,_000405,344,469,15,1,2,5
0,_Henry County,_Bassett #1,_000501,292,359,11,3,3,1
0,_Henry County,_Figsboro,_000502,240,682,15,9,0,1
0,_Henry County,_Stanleytown,_000503,245,1143,22,11,7,6
0,_Henry County,_Oak Level,_000504,139,355,16,3,1,1
0,_Henry County,_Dyers Store (CD 9),_000505,166,290,9,0,0,0
0,_Henry County,_Dyers Store (CD 5),_000505,10,51,0,0,0,0
0,_Henry County,_Fontaine,_000601,329,786,15,6,5,6
0,_Henry County,_Hillcrest,_000602,203,283,6,6,3,0
0,_Henry County,_Ridgeway #1,_000603,324,1018,17,4,3,4
0,_Henry County,_Ridgeway #2,_000604,230,755,11,5,3,2
0,_Highland County,_Monterey,_000001,145,300,16,9,3,0
0,_Highland County,_Wilsons Mill,_000003,26,74,4,1,1,0
0,_Highland County,_Blue Grass,_000005,76,163,6,5,0,0
0,_Highland County,_Mill Gap,_000007,40,90,3,1,1,0
0,_Highland County,_McDowell,_000008,71,249,4,4,2,0
0,_Highland County,_Headwaters,_000010,13,82,0,1,1,0
0,_Hopewell City,_Ward One,_000101,497,531,35,8,8,2
0,_Hopewell City,_Ward Two,_000201,872,149,9,3,5,4
0,_Hopewell City,_Ward Three,_000301,421,1002,42,19,7,14
0,_Hopewell City,_Ward Four,_000401,892,837,35,24,7,0
0,_Hopewell City,_Ward Five,_000501,471,796,42,18,11,12
0,_Hopewell City,_Ward Six,_000601,926,168,24,5,7,3
0,_Hopewell City,_Ward Seven,_000701,645,402,25,14,13,3
0,_Isle of Wight County,_Smithfield,_000101,829,1585,80,34,14,20
0,_Isle of Wight County,_Cypress Creek,_000102,722,1180,60,23,8,20
0,_Isle of Wight County,_Bartlett,_000201,765,1536,93,21,11,20
0,_Isle of Wight County,_Carrollton,_000202,909,1432,116,33,12,9
0,_Isle of Wight County,_Rushmere,_000301,992,803,37,9,8,10
0,_Isle of Wight County,_Pons,_000302,1258,675,27,13,3,2
0,_Isle of Wight County,_Courthouse,_000401,217,587,14,4,0,4
