IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_AR_20201103_GEN_PRE_REP_TRUMP,USA_AR_20201103_GEN_PRE_DEM_BIDEN,USA_AR_20201103_GEN_PRE_LIB_JORGENSEN,USA_AR_20201103_GEN_PRE_GRE_HAWKINS,USA_AR_20201103_GEN_PRE_CON_BLANKENSHIP,USA_AR_20201103_GEN_PRE_ASP_CARROLL,USA_AR_20201103_GEN_PRE_LLP_MYERS,USA_AR_20201103_GEN_PRE_SLP_RIVA,USA_AR_20201103_GEN_PRE_IND_WEST,USA_AR_20201103_GEN_PRE_IND_COLLINS,USA_AR_20201103_GEN_PRE_IND_PIERCE,USA_AR_20201103_GEN_PRE_IND_GAMMON,USA_AR_20201103_GEN_PRE_IND_FUENTE,USA_AR_20201103_GEN_USS_REP_COTTON,USA_AR_20201103_GEN_USS_LIB_HARRINGTON
0,_Greene,_Dalton 17,_Dalton 17,11,0,1,1,0,0,0,0,0,0,0,0,0,13,0
0,_Greene,_Dalton 2,_Dalton 2,120,20,0,0,0,0,0,0,0,0,0,0,0,117,18
0,_Greene,_Dalton 3,_Dalton 3,301,53,1,1,0,0,0,0,1,0,1,1,1,301,51
0,_Greene,_Dalton 4,_Dalton 4,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,_Greene,_Dalton 5,_Dalton 5,28,7,1,0,0,0,0,0,0,0,0,0,0,30,6
0,_Greene,_Dalton 6,_Dalton 6,7,7,1,0,0,0,0,0,0,0,0,0,0,7,6
0,_Greene,_Dalton 7,_Dalton 7,17,3,0,0,0,0,0,0,0,0,0,0,0,16,5
0,_Greene,_Dalton 8,_Dalton 8,96,18,2,1,0,0,0,0,1,0,0,1,0,95,21
0,_Greene,_Dalton 9,_Dalton 9,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2
0,_Greene,_Rush Island 1,_Rush Island 1,81,31,1,0,0,0,0,0,0,0,0,1,0,88,25
0,_Greene,_Rush Island 2,_Rush Island 2,415,52,3,0,0,0,0,1,0,0,0,0,0,415,53
0,_Greene,_Rush Island 3,_Rush Island 3,67,9,1,1,0,0,0,0,0,0,0,0,0,62,13
0,_Greene,_Ward 1-1,_Ward 1-1,81,42,2,0,0,0,0,0,0,0,0,0,0,80,37
0,_Greene,_Ward 1-2,_Ward 1-2,852,236,15,0,3,0,1,2,3,1,3,0,0,863,230
0,_Greene,_Ward 1-3,_Ward 1-3,183,46,1,0,0,0,0,0,2,0,0,0,1,193,38
0,_Greene,_Ward 1A-1,_Ward 1A-1,539,199,11,5,0,0,1,0,4,2,2,1,0,568,179
0,_Greene,_Ward 1A-2,_Ward 1A-2,598,184,10,1,1,0,0,1,2,1,0,1,0,602,187
0,_Greene,_Ward 2-1,_Ward 2-1,988,384,29,6,0,0,1,0,6,4,1,1,1,1017,376
0,_Greene,_Ward 2-2,_Ward 2-2,11,2,0,0,0,0,0,0,0,1,0,0,0,13,1
0,_Greene,_Ward 2-3,_Ward 2-3,213,62,6,0,0,1,0,0,1,1,0,1,1,222,61
0,_Greene,_Ward 2-4,_Ward 2-4,26,11,0,0,0,0,0,0,0,0,0,0,0,28,8
0,_Greene,_Ward 2A-1,_Ward 2A-1,241,64,7,1,0,1,0,0,2,1,0,0,0,245,64
0,_Greene,_Ward 2A-2,_Ward 2A-2,469,107,10,0,0,0,0,0,0,2,0,1,0,477,106
0,_Greene,_Ward 3-1,_Ward 3-1,138,52,0,2,0,2,1,0,2,1,1,1,1,146,53
0,_Greene,_Ward 3-2,_Ward 3-2,266,110,5,2,1,1,2,0,0,3,2,1,1,283,99
0,_Greene,_Ward 3-3,_Ward 3-3,120,32,2,0,0,0,0,0,0,0,1,0,0,119,31
0,_Greene,_Ward 3-4,_Ward 3-4,191,49,1,1,0,0,0,0,0,2,0,0,0,189,54
0,_Greene,_Ward 3A-1,_Ward 3A-1,6,3,0,0,0,0,0,0,0,0,0,0,0,6,3
0,_Greene,_Ward 4-1,_Ward 4-1,147,20,3,0,0,0,0,0,2,0,0,0,0,146,23
0,_Greene,_Ward 4-2,_Ward 4-2,989,247,18,5,2,0,0,0,5,4,1,2,0,1002,252
0,_Greene,_Ward 4-3,_Ward 4-3,103,18,3,0,0,0,0,0,0,0,0,0,0,106,18
0,_Greene,_Ward 4-4,_Ward 4-4,78,15,0,0,0,0,0,0,0,0,1,0,0,78,15
0,_Greene,_Ward 4A-1,_Ward 4A-1,327,71,7,1,0,0,0,0,2,1,0,0,0,329,75
0,_Greene,_Ward 4A-2,_Ward 4A-2,708,153,10,1,0,0,0,0,1,6,1,0,1,710,160
0,_Greene,_Ward 4B-2,_Ward 4B-2,11,6,0,0,0,0,0,0,0,0,0,0,0,11,5
0,_Greene,_Ward 4C,_Ward 4C,136,42,1,0,0,0,0,0,1,0,0,0,0,142,34
0,_Hempstead,_01 Hope 1,_01 Hope 1,226,353,1,1,2,0,1,0,14,4,2,8,5,278,296
0,_Hempstead,_02 Hope 2,_02 Hope 2,74,259,0,3,0,0,0,0,2,1,3,3,1,109,210
0,_Hempstead,_03 Hope 3,_03 Hope 3,295,138,4,0,0,0,1,0,2,1,2,2,3,319,124
0,_Hempstead,_04 Hope 4,_04 Hope 4,60,218,3,2,1,1,0,0,6,0,2,1,2,87,179
0,_Hempstead,_05 Hope 5,_05 Hope 5,274,225,5,4,0,0,3,1,8,2,3,2,0,307,196
0,_Hempstead,_06 Hope 6,_06 Hope 6,209,35,0,0,0,0,0,0,1,1,0,0,0,207,35
0,_Hempstead,_07 Hope 7,_07 Hope 7,398,112,5,3,0,1,2,1,3,1,0,0,0,423,98
0,_Hempstead,_08 Bingen,_08 Bingen,276,50,0,0,0,1,1,0,1,0,1,0,0,281,43
0,_Hempstead,_09 Blevins,_09 Blevins,288,44,5,1,1,0,1,0,2,2,2,0,1,283,54
0,_Hempstead,_10 Columbus,_10 Columbus,44,51,2,0,0,0,1,0,0,2,1,1,0,54,44
0,_Hempstead,_11 Crossroads,_11 Crossroads,92,23,0,0,0,1,3,2,1,0,1,1,0,98,24
0,_Hempstead,_12 Deann,_12 Deann,204,44,4,1,0,0,2,0,1,0,0,0,1,207,46
0,_Hempstead,_13 Fulton,_13 Fulton,86,96,0,1,0,0,1,0,2,1,0,2,1,94,88
0,_Hempstead,_14 Guernsey,_14 Guernsey,91,33,0,0,0,0,0,0,2,0,1,0,0,91,30
0,_Hempstead,_15 McCaskill,_15 McCaskill,209,41,1,2,0,1,1,0,0,0,2,0,0,214,38
0,_Hempstead,_16 McNab,_16 McNab,25,17,0,0,0,0,0,0,0,1,0,0,0,26,15
0,_Hempstead,_17 Ozan,_17 Ozan,110,109,0,2,0,0,2,0,3,2,1,2,0,126,100
0,_Hempstead,_18 Patmos,_18 Patmos,185,40,0,0,0,0,0,0,0,0,0,1,1,191,36
0,_Hempstead,_19 Perrytown,_19 Perrytown,156,28,0,1,0,0,0,0,0,0,0,0,0,158,24
0,_Hempstead,_20 Rocky Mound,_20 Rocky Mound,152,48,0,0,0,0,1,0,0,0,1,0,1,157,39
0,_Hempstead,_21 Saratoga,_21 Saratoga,92,35,1,0,0,0,0,0,0,0,0,0,0,94,32
0,_Hempstead,_22 Shover Springs,_22 Shover Springs,193,25,0,0,1,0,0,0,1,0,1,0,0,195,23
0,_Hempstead,_23 Spring Hill,_23 Spring Hill,653,42,0,3,0,0,0,0,4,1,4,2,2,654,44
0,_Hempstead,_24 Washington,_24 Washington,78,72,0,0,1,0,2,0,5,0,1,0,0,89,60
0,_Hot Spring,_Antioch,_Antioch,144,20,1,0,0,0,0,0,1,0,1,0,0,142,22
0,_Hot Spring,_Big Creek,_Big Creek,217,17,0,0,0,0,0,0,0,0,0,0,0,213,21
0,_Hot Spring,_Bismarck,_Bismarck,780,229,13,0,0,1,0,1,3,0,0,1,0,792,219
0,_Hot Spring,_Brown Springs,_Brown Springs,82,15,0,0,0,0,0,0,0,0,1,0,0,84,14
0,_Hot Spring,_Butterfield,_Butterfield,352,84,3,0,0,0,0,0,1,0,1,0,0,361,78
0,_Hot Spring,_Central,_Central,331,76,3,0,0,1,1,0,1,1,2,1,0,337,74
0,_Hot Spring,_Clear Creek,_Clear Creek,121,24,1,0,1,0,0,0,1,0,1,0,1,121,28
0,_Hot Spring,_Deroche,_Deroche,500,116,3,1,0,2,1,0,1,2,0,0,0,498,122
0,_Hot Spring,_Donaldson City,_Donaldson City,78,9,3,0,0,0,0,0,2,0,0,1,0,76,18
0,_Hot Spring,_Dover,_Dover,283,38,0,0,0,0,0,0,1,0,0,0,1,283,38
0,_Hot Spring,_Fenter A,_Fenter A,381,114,4,1,0,0,0,0,1,1,1,0,1,392,102
0,_Hot Spring,_Fenter B,_Fenter B,273,80,4,0,0,0,0,0,0,1,1,0,0,286,70
0,_Hot Spring,_Fenter C,_Fenter C,27,71,0,0,1,1,0,0,0,0,0,0,0,29,65
0,_Hot Spring,_Friendship City,_Friendship City,59,11,1,0,1,0,0,0,0,0,0,0,0,61,11
0,_Hot Spring,_Gifford,_Gifford,433,61,2,0,0,0,0,1,1,2,1,0,0,427,70
0,_Hot Spring,_Glen Rose,_Glen Rose,659,111,5,1,0,0,1,0,2,0,2,2,0,665,111
0,_Hot Spring,_Harrison,_Harrison,90,20,2,0,0,0,0,0,0,0,1,2,0,92,22
0,_Hot Spring,_Henderson,_Henderson,264,60,2,1,1,0,0,0,0,1,0,0,0,262,63
0,_Hot Spring,_Lone Hill,_Lone Hill,302,63,1,1,0,0,0,0,1,1,0,1,0,302,67
0,_Hot Spring,_Magnet,_Magnet,1035,227,8,1,3,1,0,0,1,1,1,0,0,1036,232
0,_Hot Spring,_Malvern W-1A,_Malvern W-1A,219,364,6,1,1,0,1,2,3,0,4,1,0,257,326
0,_Hot Spring,_Malvern W-1B,_Malvern W-1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Hot Spring,_Malvern W-2,_Malvern W-2,526,337,9,3,1,1,1,1,6,4,1,3,0,555,324
0,_Hot Spring,_Malvern W-3,_Malvern W-3,357,233,4,1,1,0,1,1,6,3,5,1,1,390,215
0,_Hot Spring,_Malvern W-4,_Malvern W-4,314,385,2,3,2,2,2,0,3,4,6,1,0,346,357
0,_Hot Spring,_Midway City,_Midway City,138,15,1,0,0,0,0,0,1,1,1,0,0,141,16
0,_Hot Spring,_Midway City 2,_Midway City 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Hot Spring,_Montgomery,_Montgomery,426,112,7,2,0,0,0,0,0,0,2,0,0,416,120
0,_Hot Spring,_Ouachita,_Ouachita,125,14,0,0,0,0,0,0,0,1,0,2,0,130,11
0,_Hot Spring,_Perla City,_Perla City,21,51,0,0,0,0,0,0,0,0,1,1,1,26,48
0,_Hot Spring,_Prairie,_Prairie,206,29,0,0,2,0,0,0,0,1,1,0,1,203,31
0,_Hot Spring,_Rockport W-1,_Rockport W-1,262,64,4,0,0,0,0,0,1,2,2,0,0,264,65
0,_Hot Spring,_Rockport W-1-4,_Rockport W-1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Hot Spring,_Rockport W-2,_Rockport W-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Hot Spring,_Valley,_Valley,197,32,4,0,1,2,0,0,1,0,1,0,0,201,33
0,_Howard,_01 - Umpire,_01 - Umpire,98,10,1,0,0,0,0,0,0,1,0,0,0,100,10
0,_Howard,_03 - Burg,_03 - Burg,27,2,0,0,0,0,0,0,0,0,0,0,0,25,4
0,_Howard,_05 - Mountain,_05 - Mountain,87,5,3,0,0,0,0,0,1,1,0,0,0,87,7
0,_Howard,_06 - Clay,_06 - Clay,57,4,1,0,0,0,0,0,0,0,0,0,0,58,3
0,_Howard,_08 - Blue Ridge,_08 - Blue Ridge,67,18,0,0,0,0,0,0,1,0,0,0,0,71,13
0,_Howard,_09 - Madison,_09 - Madison,161,15,0,1,0,0,0,0,0,1,0,0,0,161,15
0,_Howard,_10 - Holly Creek,_10 - Holly Creek,102,6,0,0,0,1,0,0,0,1,0,0,0,105,4
0,_Howard,_12 - Muddy Fork,_12 - Muddy Fork,66,2,0,0,0,0,0,0,0,0,0,1,0,64,3
0,_Howard,_14 - Brewer,_14 - Brewer,168,18,1,0,0,0,0,0,0,0,0,0,0,165,19
0,_Howard,_15 - Center Point 1,_15 - Center Point 1,140,40,2,0,0,0,0,0,2,0,0,1,1,147,35
0,_Howard,_17 - Center Point 2,_17 - Center Point 2,65,5,0,0,0,0,0,0,0,0,1,0,0,66,4
0,_Howard,_19 - Saline,_19 - Saline,60,14,0,0,0,0,0,0,0,0,0,0,0,59,14
0,_Howard,_20 - Blue Bayou,_20 - Blue Bayou,35,6,0,0,0,0,0,0,0,0,0,0,0,35,6
0,_Howard,_21 - County Line,_21 - County Line,232,31,1,1,2,0,0,0,2,0,1,1,0,242,26
0,_Howard,_22 - Dillard,_22 - Dillard,105,12,1,0,0,0,0,0,0,0,0,0,0,104,10
0,_Howard,_24 - Nashville Ward 1,_24 - Nashville Ward 1,230,69,1,1,1,0,0,0,1,1,1,0,0,237,57
0,_Howard,_25 - Nashville Ward 2,_25 - Nashville Ward 2,63,77,0,2,2,0,0,1,1,1,0,0,0,79,59
0,_Howard,_26 - Nashville Ward 3,_26 - Nashville Ward 3,27,135,1,0,1,1,0,0,0,0,2,1,0,49,106
0,_Howard,_28 - Nashville Ward 4,_28 - Nashville Ward 4,59,79,1,0,0,0,0,3,1,2,0,0,0,66,72
0,_Howard,_30 - Nashville Ward 5,_30 - Nashville Ward 5,165,91,3,3,1,0,0,2,1,0,1,0,0,176,86
0,_Howard,_32 - Nashville Ward 6,_32 - Nashville Ward 6,152,96,0,1,1,0,0,2,0,1,1,0,0,164,80
0,_Howard,_34 - Nashville TWP II,_34 - Nashville TWP II,167,24,2,0,0,0,0,0,1,0,1,0,0,167,22
0,_Howard,_38 - Nashville TWP I,_38 - Nashville TWP I,439,77,1,1,2,0,0,0,0,0,0,0,0,453,63
0,_Howard,_39 - Mineral Springs 3,_39 - Mineral Springs 3,48,75,0,0,0,0,0,3,1,1,0,1,1,64,60
0,_Howard,_40 - Mineral Springs TWP,_40 - Mineral Springs TWP,20,11,0,0,0,0,0,0,0,0,1,0,0,20,12
0,_Howard,_41 - Mineral Springs 1,_41 - Mineral Springs 1,10,60,4,1,1,2,0,0,2,3,0,0,0,24,54
0,_Howard,_42 - Mineral Springs 2,_42 - Mineral Springs 2,73,66,0,0,1,0,0,1,1,0,1,0,0,84,50
0,_Howard,_43 - Buck Range,_43 - Buck Range,76,55,2,0,0,0,0,1,0,0,0,0,0,83,43
0,_Howard,_45 - Blackland,_45 - Blackland,32,15,0,0,0,0,0,0,0,0,0,2,0,34,14
0,_Howard,_47 - Saratoga,_47 - Saratoga,29,47,0,0,0,0,1,0,0,0,0,0,0,30,41
0,_Howard,_48 - Franklin,_48 - Franklin,27,27,0,0,1,0,0,0,1,2,0,0,0,32,23
0,_Howard,_50 - Dierks Ward 1,_50 - Dierks Ward 1,59,20,0,0,0,0,0,1,0,0,0,1,0,62,19
0,_Howard,_51 - Dierks Ward 2,_51 - Dierks Ward 2,62,3,0,0,0,0,0,0,1,0,0,0,0,59,7
0,_Howard,_52 - Dierks Ward 3,_52 - Dierks Ward 3,137,9,2,0,0,0,0,0,0,4,0,0,0,146,8
0,_Howard,_53 - Tollette,_53 - Tollette,0,111,0,0,0,0,0,0,0,1,0,0,0,9,93
0,_Howard,_55 - Duckett,_55 - Duckett,22,5,0,0,0,0,0,0,0,0,0,0,0,22,5
0,_Independence,_Ashley,_Ashley,402,72,4,1,1,2,2,1,3,2,2,1,0,418,69
0,_Independence,_Barren,_Barren,595,94,11,0,1,0,0,0,5,6,2,0,0,591,112
0,_Independence,_Big Bottom / Wycough / Logan,_Big Bottom / Wycough / Logan,271,27,1,0,1,0,0,0,2,4,0,0,0,274,31
0,_Independence,_Big Bottom Ward 1,_Big Bottom Ward 1,290,71,2,1,3,0,0,0,1,1,1,0,0,293,69
0,_Independence,_Big Bottom Ward 2,_Big Bottom Ward 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Independence,_Big Bottom Ward 3,_Big Bottom Ward 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Independence,_Black River / Marshall,_Black River / Marshall,132,13,0,0,0,0,0,0,0,2,0,1,0,127,16
0,_Independence,_Cushman / Union,_Cushman / Union,448,68,7,1,1,0,0,0,4,4,2,0,1,456,68
0,_Independence,_Departee,_Departee,49,19,0,0,0,0,0,0,0,0,1,0,0,51,19
0,_Independence,_Dota,_Dota,344,71,3,0,1,0,0,1,1,1,0,0,0,344,70
0,_Independence,_Fairview,_Fairview,459,47,7,2,1,1,0,0,2,5,1,2,0,467,54
0,_Independence,_Gainsboro,_Gainsboro,344,62,2,1,2,1,0,0,1,3,3,0,0,340,72
0,_Independence,_Greenbrier - Desha,_Greenbrier - Desha,288,63,6,0,1,0,0,0,1,3,2,0,0,295,61
0,_Independence,_Greenbrier - Jamestown,_Greenbrier - Jamestown,92,22,1,0,0,0,0,0,0,3,0,0,0,96,20
0,_Independence,_Greenbrier - Locust Grove,_Greenbrier - Locust Grove,202,23,1,1,1,0,0,0,2,3,0,2,0,202,27
0,_Independence,_Hill,_Hill,133,11,0,0,0,0,0,0,0,0,0,0,1,134,9
0,_Independence,_Huff,_Huff,219,43,4,0,1,0,0,0,3,4,2,1,0,226,45
0,_Independence,_Jefferson,_Jefferson,66,24,0,1,0,0,0,0,0,2,1,0,0,69,24
0,_Independence,_Liberty,_Liberty,383,40,2,0,0,0,0,1,1,1,0,1,0,383,41
0,_Independence,_Magness,_Magness,182,27,2,0,1,0,0,0,0,4,0,0,0,186,24
0,_Independence,_McHue,_McHue,1110,263,16,1,0,2,2,1,5,5,6,2,1,1150,248
0,_Independence,_McHue 3,_McHue 3,153,40,1,0,0,0,0,0,3,1,1,0,0,161,36
0,_Independence,_Moorefield,_Moorefield,458,114,5,1,2,0,0,1,1,4,4,0,0,465,117
0,_Independence,_Moorefield Ward 1,_Moorefield Ward 1,533,232,3,0,1,4,0,1,3,3,1,0,0,562,199
0,_Independence,_Moorefield Ward 4,_Moorefield Ward 4,185,82,5,0,1,0,0,0,2,1,3,0,1,195,82
0,_Independence,_Oil Trough,_Oil Trough,190,56,1,0,1,0,0,0,1,1,1,0,0,195,52
0,_Independence,_Relief,_Relief,154,21,0,1,1,0,1,0,0,2,0,0,1,157,21
0,_Independence,_Rosie,_Rosie,220,29,1,0,1,0,0,0,0,2,1,0,0,219,26
0,_Independence,_Ruddell Rural,_Ruddell Rural,438,112,6,0,3,0,0,1,2,3,2,1,0,447,115
0,_Independence,_Ruddell Ward 1,_Ruddell Ward 1,375,166,5,1,1,1,0,0,2,4,0,0,1,393,154
0,_Independence,_Ruddell Ward 2,_Ruddell Ward 2,515,284,9,4,1,0,0,1,3,6,2,1,0,532,264
0,_Independence,_Ruddell Ward 3,_Ruddell Ward 3,400,198,9,2,1,2,0,0,1,5,2,2,0,428,176
0,_Independence,_Ruddell Ward 4,_Ruddell Ward 4,338,176,10,0,1,0,0,0,4,4,2,1,0,367,158
0,_Independence,_Salado,_Salado,322,62,4,1,0,2,0,1,1,2,2,1,0,325,64
0,_Independence,_Washington,_Washington,395,83,7,3,0,0,1,0,1,2,0,0,0,401,89
0,_Independence,_White River,_White River,565,91,12,1,0,1,1,0,3,6,1,1,0,581,87
0,_Izard,_Big Spring,_Big Spring,91,30,0,0,0,0,0,0,0,0,0,0,0,97,23
0,_Izard,_Boswell,_Boswell,90,14,1,0,1,0,1,1,0,1,0,0,0,93,13
0,_Izard,_Brockwell,_Brockwell,142,30,5,0,1,0,0,0,0,0,1,0,0,142,32
0,_Izard,_Calico Rock Rural,_Calico Rock Rural,182,29,3,0,0,1,0,0,0,0,0,0,0,184,28
0,_Izard,_Calico Rock Ward 1,_Calico Rock Ward 1,38,12,0,0,0,0,0,0,0,0,0,0,0,39,10
0,_Izard,_Calico Rock Ward 2,_Calico Rock Ward 2,111,22,3,1,0,1,0,0,1,0,1,1,0,113,26
0,_Izard,_Calico Rock Ward 3,_Calico Rock Ward 3,87,17,0,0,1,0,1,0,0,0,0,0,0,87,18
0,_Izard,_Calico Rock Ward 4,_Calico Rock Ward 4,82,23,1,1,1,0,1,1,0,0,0,0,0,85,23
0,_Izard,_Claiborne,_Claiborne,58,13,3,1,0,0,0,0,0,0,0,0,0,58,16
0,_Izard,_Dolph,_Dolph,104,16,1,0,2,0,0,0,0,0,0,0,0,103,13
0,_Izard,_Franklin City,_Franklin City,88,18,1,0,2,0,0,0,0,0,0,0,0,91,15
0,_Izard,_Franklin Rural,_Franklin Rural,53,25,1,0,1,0,0,0,0,0,0,0,0,54,22
0,_Izard,_Gid,_Gid,107,4,1,0,3,0,0,0,0,0,0,0,1,105,9
0,_Izard,_Guion City,_Guion City,21,4,0,0,1,0,2,0,0,0,0,0,0,23,5
0,_Izard,_Guion Rural,_Guion Rural,23,5,0,0,0,0,0,0,0,0,0,0,0,22,5
0,_Izard,_Horseshoe Bend Rural,_Horseshoe Bend Rural,19,3,0,0,0,0,1,0,0,0,0,0,0,19,4
0,_Izard,_Horseshoe Bend Ward 1,_Horseshoe Bend Ward 1,88,26,3,0,1,0,1,0,0,0,0,1,0,90,26
0,_Izard,_Horseshoe Bend Ward 2,_Horseshoe Bend Ward 2,262,62,4,0,0,1,1,0,0,0,0,0,0,272,51
0,_Izard,_Horseshoe Bend Ward 3,_Horseshoe Bend Ward 3,147,55,1,0,2,0,1,0,0,0,2,1,0,155,49
0,_Izard,_Horseshoe Bend Ward 4,_Horseshoe Bend Ward 4,269,70,0,0,0,1,0,0,2,1,0,2,0,274,62
0,_Izard,_Knob Creek,_Knob Creek,18,5,0,0,0,0,0,0,0,0,0,0,0,18,5
0,_Izard,_Lacrosse,_Lacrosse,73,16,2,0,0,0,0,0,0,0,0,0,0,70,19
0,_Izard,_Lafferty,_Lafferty,22,1,0,0,0,0,0,0,0,0,0,0,0,20,3
0,_Izard,_Larkin,_Larkin,48,9,0,0,1,0,0,0,0,0,0,0,0,48,8
0,_Izard,_Melbourne Rural,_Melbourne Rural,176,39,4,0,0,0,1,0,0,0,0,0,0,182,36
0,_Izard,_Melbourne Ward 1,_Melbourne Ward 1,156,46,2,0,2,3,1,0,0,0,0,0,1,158,51
0,_Izard,_Melbourne Ward 2,_Melbourne Ward 2,129,31,0,0,0,0,0,0,0,2,1,0,0,136,27
0,_Izard,_Melbourne Ward 3,_Melbourne Ward 3,87,24,1,0,0,0,1,0,0,0,0,0,0,85,25
0,_Izard,_Melbourne Ward 4,_Melbourne Ward 4,227,46,0,0,0,0,0,0,3,1,0,1,0,232,40
0,_Izard,_Mt. Pleasant City,_Mt. Pleasant City,156,29,4,0,0,0,0,0,0,1,0,1,0,159,25
0,_Izard,_Mt. Pleasant Rural,_Mt. Pleasant Rural,164,24,2,0,1,0,1,0,1,2,0,0,0,176,19
0,_Izard,_Myron,_Myron,35,15,0,0,1,0,0,0,0,0,0,0,0,40,11
0,_Izard,_Newburg,_Newburg,71,13,0,0,1,0,0,0,1,0,0,0,0,77,10
0,_Izard,_Oxford City,_Oxford City,218,32,1,1,0,1,0,0,2,1,0,0,0,224,31
0,_Izard,_Oxford City in Brockwell,_Oxford City in Brockwell,3,0,0,0,0,0,0,0,0,1,0,0,0,2,2
0,_Izard,_Oxford Rural,_Oxford Rural,57,16,0,0,0,0,0,0,1,0,0,0,0,60,13
0,_Izard,_Pineville City,_Pineville City,61,21,0,0,1,0,0,0,0,1,0,0,0,61,18
0,_Izard,_Pineville Rural,_Pineville Rural,113,27,0,0,0,1,0,0,0,1,0,0,0,115,24
0,_Izard,_Sage,_Sage,151,24,1,0,1,0,0,0,1,0,1,0,0,149,29
0,_Izard,_Sage in Melbourne Ward 4,_Sage in Melbourne Ward 4,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3
0,_Izard,_Strawberry,_Strawberry,55,20,0,0,0,0,0,0,1,0,0,0,0,55,18
0,_Izard,_Sylamore,_Sylamore,115,21,2,0,0,1,0,0,0,0,0,0,0,111,24
0,_Izard,_Twin Creek,_Twin Creek,33,15,0,0,1,0,0,0,1,0,0,0,0,36,14
0,_Izard,_Violet Hill,_Violet Hill,160,18,4,0,0,0,0,0,0,0,0,0,0,159,22
0,_Izard,_Wideman,_Wideman,44,3,0,0,1,0,0,0,0,0,0,0,0,44,1
0,_Izard,_Wiseman,_Wiseman,42,9,0,0,2,0,0,0,0,0,0,1,0,42,9
0,_Izard,_Zion,_Zion,152,36,4,0,2,2,0,0,0,0,0,0,0,156,37
0,_Jackson,_01 - Airbase,_01 - Airbase,29,13,0,0,0,0,1,0,0,1,0,0,1,29,15
0,_Jackson,_02 - Alcorn,_02 - Alcorn,31,57,0,0,0,0,0,0,0,0,0,0,0,35,41
0,_Jackson,_03 - Algoa,_03 - Algoa,10,2,0,0,0,0,0,0,0,0,0,0,0,11,1
0,_Jackson,_04 - Amagon,_04 - Amagon,24,6,0,0,0,0,0,0,1,0,0,0,0,27,3
0,_Jackson,_05 - Auvergne,_05 - Auvergne,30,13,0,0,0,0,0,0,1,0,0,0,0,27,15
0,_Jackson,_07 - Beedeville,_07 - Beedeville,77,12,1,0,1,0,2,0,1,1,0,1,1,79,16
0,_Jackson,_08 - Blackville,_08 - Blackville,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3
0,_Jackson,_09 - Campbell Station,_09 - Campbell Station,60,14,0,0,1,0,0,0,0,0,0,0,0,60,11
0,_Jackson,_11 - Crossroads -37,_11 - Crossroads -37,183,14,2,0,1,0,0,0,0,0,0,0,0,181,18
0,_Jackson,_12 - Denmark,_12 - Denmark,54,15,0,0,1,2,0,0,0,0,0,0,0,53,19
0,_Jackson,_14 - Diaz,_14 - Diaz,272,128,1,1,1,0,0,0,0,0,0,0,0,282,108
0,_Jackson,_15 - Gourdneck - Citizenship,_15 - Gourdneck - Citizenship,33,2,1,0,0,0,0,0,0,0,0,0,0,32,5
0,_Jackson,_16 - Greenhaw,_16 - Greenhaw,24,3,1,0,1,0,0,0,0,0,0,0,0,27,2
0,_Jackson,_17 - Grubbs,_17 - Grubbs,139,25,0,0,1,0,1,0,0,0,0,0,0,141,24
0,_Jackson,_18 - Hickory Grove,_18 - Hickory Grove,37,8,0,0,0,0,0,0,0,0,0,0,0,38,6
0,_Jackson,_19 - Horseshoe,_19 - Horseshoe,14,3,0,0,0,0,0,0,0,0,0,0,0,15,2
0,_Jackson,_20 - Ingleside,_20 - Ingleside,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,_Jackson,_21 - Island,_21 - Island,45,6,0,0,0,0,0,0,1,0,0,0,0,48,3
0,_Jackson,_22 - Jacksonport,_22 - Jacksonport,52,15,2,0,0,0,0,0,0,0,0,0,0,51,11
0,_Jackson,_24 - Liberty,_24 - Liberty,53,5,0,0,0,0,0,0,0,0,0,0,0,52,6
0,_Jackson,_25 - Macks,_25 - Macks,6,3,1,0,0,0,0,0,1,0,0,0,0,9,2
0,_Jackson,_26 - New Glaise,_26 - New Glaise,251,32,1,0,1,0,1,0,2,0,1,0,1,253,36
0,_Jackson,_28 - Newport Ward 2-A,_28 - Newport Ward 2-A,47,44,0,0,0,0,0,1,1,0,0,0,0,50,39
0,_Jackson,_30 - Newport Ward 1-B,_30 - Newport Ward 1-B,31,110,0,1,0,0,0,0,2,1,0,0,0,47,82
0,_Jackson,_31 - Newport Ward 1-A,_31 - Newport Ward 1-A,12,53,1,0,0,0,0,2,2,0,0,1,0,19,40
0,_Jackson,_33 - Newport Ward 3-A,_33 - Newport Ward 3-A,34,29,0,0,1,0,0,0,0,0,0,0,0,38,18
