IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_VA_20201103_GEN_PRE_DEM_BIDEN,USA_VA_20201103_GEN_PRE_REP_TRUMP,USA_VA_20201103_GEN_PRE_LIB_JORGENSEN,USA_VA_20201103_GEN_PRE_OTH_WRITEIN,USA_VA_20201103_GEN_USS_DEM_WARNER,USA_VA_20201103_GEN_USS_REP_GADE,USA_VA_20201103_GEN_USS_OTH_WRITEIN
0,_Accomack County,_Chincoteague,_000101,837,1618,29,2,915,1563,3
0,_Accomack County,_Atlantic,_000201,321,657,11,2,357,644,0
0,_Accomack County,_Greenbackville,_000202,516,1091,18,0,539,1054,0
0,_Accomack County,_New Church,_000301,1013,667,14,2,1003,638,2
0,_Accomack County,_Bloxom,_000401,307,462,8,0,306,447,0
0,_Accomack County,_Parksley,_000402,388,586,11,0,461,551,0
0,_Accomack County,_Saxis,_000403,124,229,0,0,155,206,2
0,_Accomack County,_Mappsville,_000501,483,225,6,2,455,227,0
0,_Accomack County,_Rue,_000502,363,125,5,0,350,130,0
0,_Accomack County,_Accomac,_000601,414,559,15,2,445,550,0
0,_Accomack County,_Tangier,_000602,80,315,6,2,138,301,0
0,_Accomack County,_Nandua,_000701,472,764,20,4,502,760,0
0,_Accomack County,_Bobtown,_000801,263,342,3,2,286,327,0
0,_Accomack County,_Melfa,_000802,505,440,11,4,519,413,0
0,_Accomack County,_Wachapreague,_000803,219,422,14,2,276,404,0
0,_Accomack County,_Painter,_000901,1273,670,17,0,1232,648,2
0,_Albemarle County,_Woodbrook,_000101,1778,682,45,24,1798,664,0
0,_Albemarle County,_Branchlands,_000103,746,205,14,5,719,204,0
0,_Albemarle County,_Agnor-Hurt,_000104,1798,502,54,2,1817,488,7
0,_Albemarle County,_Dunlora,_000105,1676,546,63,14,1691,556,0
0,_Albemarle County,_Northside,_000106,2221,1297,43,12,2322,1238,7
0,_Albemarle County,_Jack Jouett,_000201,1423,711,45,12,1377,741,3
0,_Albemarle County,_University,_000202,1740,201,20,31,1585,259,5
0,_Albemarle County,_Georgetown,_000203,2368,422,35,16,2304,420,3
0,_Albemarle County,_Ivy,_000301,2333,908,45,24,2331,918,0
0,_Albemarle County,_Red Hill,_000302,2003,1088,25,14,2030,1046,3
0,_Albemarle County,_East Ivy,_000304,609,207,12,16,594,218,0
0,_Albemarle County,_Country Green,_000305,1121,526,27,19,1182,510,5
0,_Albemarle County,_Porters,_000306,1637,722,20,7,1604,692,7
0,_Albemarle County,_Yellow Mountain,_000307,604,333,16,5,603,312,0
0,_Albemarle County,_Scottsville,_000401,892,975,27,2,1001,936,5
0,_Albemarle County,_Monticello,_000402,648,671,23,9,797,633,2
0,_Albemarle County,_Mountain View,_000405,1403,517,56,9,1441,523,2
0,_Albemarle County,_Stone Robinson,_000406,1091,1060,39,19,1238,1023,0
0,_Albemarle County,_Biscuit Run,_000499,1047,299,18,7,978,315,0
0,_Albemarle County,_Keswick,_000501,1193,634,21,7,1163,633,0
0,_Albemarle County,_Stony Point,_000502,1023,711,21,14,1020,727,0
0,_Albemarle County,_Hollymead,_000503,2075,709,33,14,2039,727,0
0,_Albemarle County,_Free Bridge,_000504,1121,397,29,2,1061,398,0
0,_Albemarle County,_Baker-Butler,_000506,1623,1052,69,9,1691,1061,2
0,_Albemarle County,_Pantops,_000599,736,385,29,22,710,417,0
0,_Albemarle County,_Crozet,_000601,1506,1154,43,7,1618,1123,2
0,_Albemarle County,_Free Union,_000602,1101,743,16,5,1084,738,0
0,_Albemarle County,_Earlysville,_000603,1812,1420,27,9,1757,1439,2
0,_Albemarle County,_Brownsville,_000604,1369,828,37,21,1427,823,0
0,_Albemarle County,_Mechums River,_000606,1769,899,62,16,1748,918,0
0,_Alexandria City,_Ladrey Senior Building,_000101,1003,400,19,17,1017,440,0
0,_Alexandria City,_City Hall,_000102,738,479,16,26,722,548,8
0,_Alexandria City,_Lyles Crouch School,_000103,2013,717,55,36,1949,857,0
0,_Alexandria City,_Durant Center,_000104,1680,403,40,17,1594,486,19
0,_Alexandria City,_Lee Center,_000105,1182,367,30,6,1148,427,0
0,_Alexandria City,_Cora Kelly,_000106,4224,645,52,20,4094,753,0
0,_Alexandria City,_Mt Vernon Recreation Center,_000107,2743,559,38,36,2670,680,4
0,_Alexandria City,_George Washington Middle Sch,_000108,2112,400,40,9,2007,511,0
0,_Alexandria City,_Fire Department Headquarters,_000109,1454,508,40,29,1371,637,4
0,_Alexandria City,_Charles Houston Center,_000110,2597,370,24,14,2461,460,4
0,_Alexandria City,_Potomac Yard,_000111,1329,291,30,12,1280,348,4
0,_Alexandria City,_Alex Renew,_000112,1242,341,5,20,1161,404,0
0,_Alexandria City,_Maury School,_000201,1767,497,22,32,1680,612,4
0,_Alexandria City,_George Mason School,_000202,1621,643,30,39,1548,778,0
0,_Alexandria City,_Charles Barrett Center,_000203,2079,479,38,29,2047,570,4
0,_Alexandria City,_Blessed Sacrament Church,_000204,1734,543,30,44,1667,669,0
0,_Alexandria City,_Douglas MacArthur School,_000205,1932,532,40,39,1837,658,4
0,_Alexandria City,_Chinquapin Park Recreation Ctr,_000206,1494,384,24,44,1443,472,4
0,_Alexandria City,_Temple Beth El Synagogue,_000207,2490,624,38,39,2434,727,8
0,_Alexandria City,_NOVA Arts Center,_000208,3015,686,60,35,3018,778,8
0,_Alexandria City,_James K Polk School,_000209,3169,601,35,17,3142,666,8
0,_Alexandria City,_The Hermitage,_000210,1215,310,32,6,1253,343,0
0,_Alexandria City,_Patrick Henry Rec Center,_000302,2345,365,32,17,2368,368,8
0,_Alexandria City,_Charles E Beatley Library,_000303,1899,312,35,9,1968,304,0
0,_Alexandria City,_Samuel Tucker School,_000304,2696,455,50,12,2710,495,4
0,_Alexandria City,_John Adams School,_000305,4424,516,32,20,4403,553,0
0,_Alexandria City,_William Ramsay School,_000306,4238,522,32,17,4252,525,0
0,_Alexandria City,_South Port,_000307,3009,524,27,17,3071,522,4
0,_Alexandria City,_Cameron Station Community Ctr,_000308,2225,725,27,32,2132,849,8
0,_Alexandria City,_Olympus Condo,_000309,2571,346,49,12,2624,362,0
0,_Alleghany County,_Arritt,_005101,154,720,0,3,231,636,0
0,_Alleghany County,_Dameron,_005103,61,282,3,2,104,238,2
0,_Alleghany County,_Humpback Bridge,_005201,102,380,4,3,139,343,0
0,_Alleghany County,_Dolly Ann,_005202,149,451,10,0,199,396,3
0,_Alleghany County,_Callaghan,_005301,63,462,4,0,108,414,2
0,_Alleghany County,_Griffith,_005302,215,583,4,0,272,518,1
0,_Alleghany County,_Low Moor,_005401,117,401,6,0,151,359,0
0,_Alleghany County,_Jackson Heights,_005402,142,453,5,0,198,386,0
0,_Alleghany County,_Iron Gate,_005501,140,218,4,2,162,192,0
0,_Alleghany County,_Peters Switch,_005502,280,775,8,1,346,679,0
0,_Alleghany County,_District 1,_005601,445,686,16,0,497,612,3
0,_Alleghany County,_District 2,_005701,375,448,25,1,415,386,3
0,_Amelia County,_Number One,_000101,408,1099,17,0,468,1062,2
0,_Amelia County,_Number Two,_000201,484,1076,24,0,519,1059,0
0,_Amelia County,_Number Three,_000301,440,1090,15,4,461,1062,0
0,_Amelia County,_Number Four,_000401,323,883,9,0,360,863,1
0,_Amelia County,_Number Five,_000501,756,1242,15,8,751,1220,5
0,_Amherst County,_Wright Shop,_000101,809,610,15,0,793,580,2
0,_Amherst County,_New Glasgow,_000102,400,977,12,0,480,920,0
0,_Amherst County,_Coolwell,_000103,237,637,26,7,295,620,2
0,_Amherst County,_Court House,_000201,692,1088,31,5,741,1043,1
0,_Amherst County,_Temperance,_000202,280,868,5,2,337,822,0
0,_Amherst County,_Monroe,_000301,289,718,12,3,320,701,0
0,_Amherst County,_Elon,_000302,678,1809,24,3,767,1756,0
0,_Amherst County,_Pleasant View,_000303,221,514,8,2,278,476,0
0,_Amherst County,_Amelon,_000401,819,1674,44,9,932,1606,0
0,_Amherst County,_Lonco,_000402,221,495,12,0,232,487,0
0,_Amherst County,_Madison,_000501,1026,1651,62,10,1098,1613,1
0,_Appomattox County,_Vera,_000101,136,611,5,8,151,586,2
0,_Appomattox County,_Pamplin,_000102,348,926,12,5,374,865,3
0,_Appomattox County,_Chap,_000201,264,309,3,2,272,288,0
0,_Appomattox County,_Spout Spring,_000202,256,1121,16,1,314,1057,0
0,_Appomattox County,_US 460,_000301,168,687,12,3,212,651,0
0,_Appomattox County,_Stonewall,_000302,213,911,5,3,243,868,0
0,_Appomattox County,_Courthouse,_000401,401,850,46,1,469,798,3
0,_Appomattox County,_Oakville,_000501,410,889,8,6,468,821,2
0,_Appomattox County,_Agee,_000502,222,398,12,0,238,372,0
0,_Arlington County,_Arlington,_000001,2996,486,25,0,3110,435,0
0,_Arlington County,_Ashton Heights,_000002,2134,408,47,21,1962,547,0
0,_Arlington County,_Aurora Hills,_000003,693,185,41,15,672,259,0
0,_Arlington County,_Ballston,_000004,2593,527,41,33,2469,672,0
0,_Arlington County,_Barcroft,_000005,2400,443,28,39,2429,501,3
0,_Arlington County,_Crystal City,_000006,1353,355,19,18,1384,391,6
0,_Arlington County,_Cherrydale,_000007,2166,548,30,15,1970,677,3
0,_Arlington County,_Hume,_000008,2642,514,39,29,2516,633,3
0,_Arlington County,_Columbia,_000009,2030,411,33,21,2002,467,3
0,_Arlington County,_Wilson,_000010,2271,543,28,33,2263,613,0
0,_Arlington County,_East Falls Church,_000011,1257,427,17,21,1219,507,0
0,_Arlington County,_Fairlington,_000012,2214,522,65,24,2137,651,7
0,_Arlington County,_Glen Carlyn,_000013,1989,481,22,12,2128,464,7
0,_Arlington County,_Clarendon,_000014,1530,333,36,21,1432,427,3
0,_Arlington County,_Lyon Park,_000015,1699,299,28,6,1559,371,3
0,_Arlington County,_Lyon Village,_000016,2006,395,28,48,1796,567,3
0,_Arlington County,_Overlee Knolls,_000017,1715,514,22,54,1654,630,0
0,_Arlington County,_Park Lane,_000018,1852,511,50,33,1733,659,3
0,_Arlington County,_Rosslyn,_000019,1876,462,44,24,1836,553,3
0,_Arlington County,_Thrifton,_000020,1192,384,39,24,1092,498,0
0,_Arlington County,_Virginia Highlands,_000021,628,167,11,15,578,216,0
0,_Arlington County,_Abingdon,_000022,2328,516,54,36,2208,645,7
0,_Arlington County,_Westover,_000023,2440,516,28,21,2381,607,0
0,_Arlington County,_Woodlawn,_000024,2046,462,36,21,2002,539,0
0,_Arlington County,_Arlington Forest,_000025,2271,408,30,21,2232,484,0
0,_Arlington County,_Fillmore,_000026,2634,491,53,15,2666,550,7
0,_Arlington County,_Jefferson,_000027,2190,424,36,18,2153,496,6
0,_Arlington County,_Wakefield,_000028,3245,519,62,27,3252,593,6
0,_Arlington County,_Dominion Hills,_000029,1876,398,52,15,1844,496,11
0,_Arlington County,_Glebe,_000030,3253,366,28,6,3284,380,0
0,_Arlington County,_Lexington,_000031,2062,414,30,21,1915,536,0
0,_Arlington County,_Oakridge,_000032,821,258,19,15,823,305,6
0,_Arlington County,_Rock Spring,_000033,1482,556,41,27,1400,683,0
0,_Arlington County,_Yorktown,_000034,1224,462,28,21,1139,576,0
0,_Arlington County,_Madison,_000035,918,472,25,30,910,556,0
0,_Arlington County,_Marshall,_000036,1941,451,59,30,1923,573,0
0,_Arlington County,_Nottingham,_000037,1441,478,44,21,1424,579,0
0,_Arlington County,_Arlington View,_000038,2690,352,33,24,2706,377,10
0,_Arlington County,_Ashlawn,_000039,1297,352,22,12,1306,380,0
0,_Arlington County,_Virginia Square,_000040,2424,588,59,32,2295,761,0
0,_Arlington County,_Navy League,_000041,1063,298,30,30,1044,363,10
0,_Arlington County,_Shirlington,_000042,2102,339,33,18,2041,412,0
0,_Arlington County,_Campbell,_000043,3648,390,3,6,3846,299,6
0,_Arlington County,_Dawson Terrace,_000044,1667,342,33,30,1598,430,10
0,_Arlington County,_Buckingham,_000045,2328,382,25,15,2279,432,0
0,_Arlington County,_Central,_000046,2400,522,56,24,2271,642,6
0,_Arlington County,_Four Mile Run,_000047,2190,298,17,18,2216,322,3
0,_Arlington County,_AUSA,_000048,902,271,30,21,847,348,3
0,_Arlington County,_Monroe,_000049,1844,295,36,21,1740,374,0
0,_Arlington County,_Crystal Plaza,_000050,2110,491,28,15,2073,547,3
0,_Arlington County,_Taylor,_000051,959,196,11,12,918,233,0
0,_Arlington County,_Gunston,_000052,2174,352,41,18,2184,430,0
0,_Arlington County,_Met Park,_000053,2963,548,36,48,2888,662,10
0,_Arlington County,_Garfield Park,_000054,1175,196,25,6,1131,242,3
0,_Augusta County,_Jolivue,_000101,361,721,10,6,366,705,2
0,_Augusta County,_Stuarts Draft Elementary,_000102,629,1082,24,6,647,1046,2
0,_Augusta County,_Verona,_000103,369,957,33,6,440,923,3
0,_Augusta County,_Crimora,_000201,555,1811,23,2,654,1729,2
0,_Augusta County,_New Hope,_000202,398,1222,14,4,431,1190,3
0,_Augusta County,_Weyers Cave,_000203,775,1621,37,8,784,1602,0
0,_Augusta County,_Fort Defiance,_000301,603,1686,41,9,676,1649,0
0,_Augusta County,_North River,_000302,249,802,12,7,303,774,0
0,_Augusta County,_Mount Solon,_000303,257,1396,23,4,373,1341,0
0,_Augusta County,_Churchville Fire Station,_000304,216,926,14,2,271,893,0
0,_Augusta County,_Buffalo Gap,_000401,272,1084,21,2,325,1051,2
0,_Augusta County,_Churchville Elementary,_000402,249,1004,17,4,335,963,3
0,_Augusta County,_Craigsville,_000403,313,1068,12,2,421,1001,0
0,_Augusta County,_Deerfield,_000404,175,476,2,0,172,464,0
0,_Augusta County,_Cedar Green,_000405,335,883,23,6,404,841,0
0,_Augusta County,_Greenville,_000501,410,1595,30,7,453,1572,0
0,_Augusta County,_Middlebrook,_000502,275,962,16,0,335,930,0
0,_Augusta County,_Spottswood,_000503,361,1110,21,4,398,1086,0
0,_Augusta County,_White Hill,_000504,485,1588,43,2,631,1508,3
0,_Augusta County,_Sherando,_000601,432,1413,23,2,501,1365,0
0,_Augusta County,_Ridgeview,_000602,686,1972,39,13,746,1929,2
0,_Augusta County,_Lyndhurst,_000603,588,1402,24,7,573,1407,2
0,_Augusta County,_Dooms,_000801,417,1231,24,4,459,1200,0
0,_Augusta County,_Fishersville,_000802,629,1497,43,7,685,1467,0
0,_Augusta County,_Wilson,_000803,801,1205,39,2,841,1158,2
0,_Bath County,_Warm Springs,_017101,101,277,1,2,108,259,0
0,_Bath County,_Mountain Grove,_017102,22,73,0,0,30,64,0
0,_Bath County,_Hot Springs,_017201,144,220,3,0,162,189,0
0,_Bath County,_Fairview,_017301,58,348,3,2,79,328,2
0,_Bath County,_Burnsville,_017302,11,112,1,0,16,104,0
0,_Bath County,_Millboro,_017401,157,450,4,0,183,410,0
0,_Bath County,_Healing Springs,_017501,153,354,4,1,166,334,0
0,_Bedford County,_Goodview Elem School,_000101,525,1858,36,9,728,1707,0
0,_Bedford County,_Hardy Vol Fire Co,_000102,415,918,14,0,473,867,0
0,_Bedford County,_Chamblissburg Baptist Church,_000103,344,1383,29,2,457,1304,2
0,_Bedford County,_Stewartsville Rescue Squad,_000104,432,1208,23,2,533,1129,3
0,_Bedford County,_Bedford Christian Church,_000201,200,551,19,2,221,537,2
0,_Bedford County,_Staunton River High School,_000202,307,955,18,0,348,914,2
0,_Bedford County,_Moneta Elem School,_000203,497,1537,28,7,572,1473,0
0,_Bedford County,_Quaker Baptist Church,_000204,229,620,4,7,236,592,2
0,_Bedford County,_Saunders Vol Fire Co,_000205,447,1350,12,6,482,1312,0
0,_Bedford County,_New London Academy,_000301,368,1324,33,7,384,1338,0
0,_Bedford County,_Bedford Regional Water Auth,_000302,211,757,11,6,273,707,0
0,_Bedford County,_Bethesda United Methodist Church,_000303,211,849,9,0,254,812,0
0,_Bedford County,_Riverside Church,_000304,204,699,28,11,246,698,0
0,_Bedford County,_Huddleston Elem School,_000305,218,739,7,0,276,687,0
0,_Bedford County,_Forest Fire Station #2,_000306,178,834,13,2,213,824,0
0,_Bedford County,_Forest Elementary School,_000401,557,1567,38,7,600,1544,4
0,_Bedford County,_Thomas Jefferson Elem School,_000402,416,842,38,14,453,842,2
0,_Bedford County,_Knights Of Columbus Bldg,_000403,762,1843,46,18,774,1838,2
0,_Bedford County,_Forest Recreation Center,_000404,405,1446,14,11,430,1427,2
0,_Bedford County,_Big Island Elem School,_000502,178,588,11,2,223,564,0
0,_Bedford County,_Sedalia Center,_000503,171,717,12,2,253,678,0
0,_Bedford County,_Suck Springs Baptist Church,_000504,201,932,16,9,275,899,2
0,_Bedford County,_Boonsboro Elementary School,_000505,910,1464,42,12,888,1469,0
0,_Bedford County,_Boonsboro Ruritan Club,_000506,854,2273,56,18,891,2277,3
0,_Bedford County,_Montvale Elem School,_000601,461,1317,7,7,603,1218,3
0,_Bedford County,_Shady Grove Fire Department,_000602,361,1544,26,2,470,1463,3
0,_Bedford County,_Thaxton Baptist Church #1,_000603,61,356,7,0,97,336,0
0,_Bedford County,_Bedford Welcome Center,_000604,522,1166,36,0,583,1115,0
0,_Bedford County,_Goode Vol Rescue Squad,_000701,390,1554,21,6,394,1541,0
0,_Bedford County,_Liberty High School,_000702,200,708,4,6,245,672,0
0,_Bedford County,_Thaxton Baptist Church #2,_000703,183,684,7,4,224,653,0
0,_Bedford County,_Bedford Central Library,_000704,758,1017,43,6,773,970,7
0,_Bland County,_Bastian,_000101,73,349,5,1,86,330,0
0,_Bland County,_Ceres,_000102,83,407,9,0,117,367,2
0,_Bland County,_Davis,_000201,36,145,0,0,58,119,0
0,_Bland County,_Seddon,_000202,100,577,15,0,161,522,0
0,_Bland County,_Hollybrook,_000301,61,460,7,3,109,418,1
0,_Bland County,_Mechanicsburg,_000302,44,215,0,0,49,199,0
0,_Bland County,_Rocky Gap,_000401,135,750,4,0,152,696,0
0,_Botetourt County,_Daleville,_000101,717,1336,33,7,802,1240,4
0,_Botetourt County,_Greenfield,_000102,482,1616,28,18,592,1517,3
0,_Botetourt County,_Blue Ridge,_000201,678,1767,40,0,755,1659,0
0,_Botetourt County,_Rainbow Forest,_000202,725,1649,28,0,778,1546,0
0,_Botetourt County,_Buchanan,_000301,674,1722,26,7,812,1593,2
0,_Botetourt County,_Mill Creek,_000302,618,1522,29,2,665,1453,2
0,_Botetourt County,_Eagle Rock,_000403,384,1329,16,0,512,1224,0
0,_Botetourt County,_Fincastle,_000406,411,1664,27,7,467,1607,2
0,_Botetourt County,_Troutville,_000501,353,1024,11,9,414,963,0
0,_Botetourt County,_Cloverdale,_000502,658,1470,26,7,715,1388,2
0,_Bristol City,_First Ward,_000001,530,1207,32,7,723,1042,9
0,_Bristol City,_Second Ward,_000002,547,1125,36,2,603,1060,0
0,_Bristol City,_Third Ward,_000003,443,659,10,7,512,562,0
0,_Bristol City,_Fourth Ward,_000004,793,2356,47,5,949,2228,0
0,_Brunswick County,_Brodnax,_000101,284,245,0,0,304,215,0
0,_Brunswick County,_Rock Store,_000102,276,415,2,0,293,402,0
0,_Brunswick County,_Tillman,_000103,344,521,3,0,357,507,1
0,_Brunswick County,_Dromgoole,_000201,170,128,5,0,175,131,0
0,_Brunswick County,_Edgerton,_000202,480,145,3,0,496,134,0
0,_Brunswick County,_Fitzhugh,_000203,496,211,3,0,491,209,0
0,_Brunswick County,_Alberta,_000301,133,98,3,0,144,93,0
0,_Brunswick County,_Danieltown,_000302,331,454,3,3,362,431,0
0,_Brunswick County,_Elmore,_000303,196,203,0,0,218,185,1
0,_Brunswick County,_Seymour,_000304,243,236,3,0,266,221,0
0,_Brunswick County,_Sturgeon,_000401,623,403,5,2,653,384,0
0,_Brunswick County,_King's Store,_000402,303,117,1,0,299,114,0
0,_Brunswick County,_Totaro,_000501,673,181,3,0,669,166,0
0,_Buchanan County,_Blackey,_027102,62,479,2,0,102,427,1
0,_Buchanan County,_Hurley,_027103,109,1023,1,2,216,901,3
0,_Buchanan County,_Grassy,_027201,52,132,1,2,54,123,0
0,_Buchanan County,_Bull,_027202,72,511,1,0,149,426,1
0,_Buchanan County,_Rocklick,_027203,91,605,5,0,143,534,1
0,_Buchanan County,_Slate,_027301,99,667,1,0,176,572,3
0,_Buchanan County,_North Grundy,_027302,68,498,5,1,136,431,1
0,_Buchanan County,_South Grundy,_027403,111,653,12,3,213,562,0
0,_Buchanan County,_Oakwood,_027404,19,65,0,0,25,59,0
0,_Buchanan County,_Prater,_027501,118,552,0,1,193,467,0
0,_Buchanan County,_Fox,_027502,91,152,1,0,110,119,1
0,_Buchanan County,_Vansant,_027503,111,469,0,1,144,413,0
0,_Buchanan County,_Council,_027601,83,419,0,0,159,339,1
0,_Buchanan County,_Garden,_027602,116,556,3,1,185,488,0
0,_Buchanan County,_Hurricane,_027603,149,328,3,0,193,262,0
0,_Buchanan County,_Whitewood,_027701,145,687,8,0,198,615,0
0,_Buchanan County,_Contrary,_027702,91,515,1,0,126,464,0
0,_Buckingham County,_New Canton,_029101,647,671,12,0,685,630,1
0,_Buckingham County,_Georgia Creek,_029102,141,258,2,2,152,251,1
0,_Buckingham County,_White Hall,_029201,305,298,3,0,296,296,0
0,_Buckingham County,_Curdsville,_029301,353,540,9,2,375,526,0
0,_Buckingham County,_New Store,_029302,214,450,7,2,239,432,0
0,_Buckingham County,_Maysville,_029401,397,588,17,2,440,562,1
0,_Buckingham County,_Wrights,_029501,214,380,9,2,228,375,1
0,_Buckingham County,_Glenmore,_029502,291,468,15,2,322,452,0
0,_Buckingham County,_Slate River,_029601,591,529,9,6,606,499,0
0,_Buckingham County,_Gold Hill,_029701,318,362,10,0,313,369,0
0,_Buena Vista City,_First Ward,_000001,434,1054,41,9,577,957,2
0,_Buena Vista City,_Second Ward,_000002,391,809,31,7,443,767,1
0,_Campbell County,_Brookville,_000101,656,1828,49,13,746,1780,2
0,_Campbell County,_New London,_000102,739,2040,51,8,843,1972,2
0,_Campbell County,_Walker,_000201,643,1377,51,0,700,1352,4
0,_Campbell County,_Bedford Springs,_000202,497,1833,49,6,595,1786,2
0,_Campbell County,_Evington,_000301,344,827,14,2,394,774,2
0,_Campbell County,_Otter River,_000302,264,704,9,2,340,635,1
0,_Campbell County,_Altavista,_000303,844,1132,28,2,915,1046,0
0,_Campbell County,_Three Forks,_000401,261,1345,33,4,377,1270,1
0,_Campbell County,_Court House,_000402,478,1780,51,9,575,1736,6
0,_Campbell County,_Spring Hill,_000501,602,1582,44,17,655,1546,4
0,_Campbell County,_Yellow Branch,_000502,436,1065,22,2,477,1032,0
0,_Campbell County,_Kings,_000601,535,1298,17,7,620,1222,3
0,_Campbell County,_Concord,_000602,452,1596,32,11,540,1551,3
0,_Campbell County,_Brookneal,_000701,554,920,13,0,600,848,1
0,_Campbell County,_Gladys,_000702,491,1189,16,4,572,1104,1
0,_Campbell County,_Morris Church,_000703,274,729,11,0,329,683,0
0,_Caroline County,_Bowling Green,_000101,547,916,21,3,623,870,2
0,_Caroline County,_Sparta,_000102,523,811,12,2,574,775,2
0,_Caroline County,_North Madison,_000201,694,599,25,6,718,589,0
0,_Caroline County,_South Madison,_000202,680,796,47,4,737,787,2
0,_Caroline County,_Port Royal,_000301,361,412,12,0,448,366,0
0,_Caroline County,_Woodford,_000302,732,1089,18,3,794,1032,0
0,_Caroline County,_Dawn,_000401,1214,763,30,6,1194,766,2
0,_Caroline County,_Carmel Church,_000402,379,286,3,0,394,275,0
0,_Caroline County,_West Mattaponi,_000501,735,481,12,6,734,457,4
0,_Caroline County,_Milford,_000502,471,628,4,0,475,597,0
0,_Caroline County,_Chilesburg,_000601,786,880,43,6,851,860,0
0,_Caroline County,_Lake,_000602,535,675,32,0,582,662,2
0,_Carroll County,_Mt Bethel,_000101,171,602,0,2,181,561,0
0,_Carroll County,_St Paul,_000102,142,812,7,3,163,768,2
0,_Carroll County,_Lambsburg,_000103,155,521,4,4,145,497,0
0,_Carroll County,_Fancy Gap,_000105,114,570,8,2,125,540,0
0,_Carroll County,_Hillsville B,_000201,258,1108,10,2,384,976,0
0,_Carroll County,_Laurel Fork,_000202,145,597,12,3,186,548,0
0,_Carroll County,_Gladesboro,_000203,211,714,4,0,265,645,0
0,_Carroll County,_Hillsville C,_000301,312,1445,17,2,397,1318,4
0,_Carroll County,_Sylvatus,_000302,119,669,7,1,170,605,3
0,_Carroll County,_Dugspur,_000303,60,353,6,3,96,319,0
0,_Carroll County,_Oakland,_000401,301,1272,15,4,362,1170,2
0,_Carroll County,_Woodlawn D,_000402,203,977,8,4,274,904,3
0,_Carroll County,_Woodlawn F,_000406,69,194,4,1,92,171,0
0,_Carroll County,_Vaughan,_000501,113,538,4,0,138,493,0
0,_Carroll County,_Gladeville,_000502,198,1089,6,1,288,992,0
0,_Carroll County,_Woodlawn E,_000503,150,516,3,0,169,479,0
0,_Carroll County,_Laurel,_000504,121,682,3,0,156,624,0
0,_Charles City County,_Precinct 1-1,_000101,887,836,28,1,925,815,0
0,_Charles City County,_Precinct 2-1,_000201,828,452,13,0,871,425,0
0,_Charles City County,_Precinct 3-1,_000301,909,473,13,1,904,464,1
0,_Charlotte County,_County Seat,_000101,295,466,11,2,308,456,0
0,_Charlotte County,_Red Oak Wylliesburg,_000201,469,628,5,2,512,586,0
0,_Charlotte County,_Drakes Branch,_000302,304,521,5,1,324,504,0
0,_Charlotte County,_Keysville,_000401,396,654,12,1,436,626,2
0,_Charlotte County,_Cullen/Red House,_000501,345,467,11,4,387,429,1
0,_Charlotte County,_Phenix,_000602,251,708,4,0,291,675,0
0,_Charlotte County,_Bacon/Saxe,_000702,257,371,0,1,264,357,0
0,_Charlottesville City,_Key Recreation,_000101,1832,403,20,13,1882,399,3
0,_Charlottesville City,_Clark,_000102,3075,443,35,11,3112,460,0
0,_Charlottesville City,_Carver,_000201,2497,223,39,13,2509,260,2
0,_Charlottesville City,_Walker,_000202,2429,544,36,10,2481,572,0
0,_Charlottesville City,_Benjamin Tonsler,_000301,2930,233,27,16,2928,263,2
0,_Charlottesville City,_Johnson,_000302,2661,548,73,17,2661,619,13
0,_Charlottesville City,_Buford,_000303,1484,185,25,8,1445,225,0
0,_Charlottesville City,_Venable,_000401,2053,194,27,7,1896,269,3
0,_Charlottesville City,_Alumni Hall,_000402,1735,321,29,9,1758,342,1
0,_Chesapeake City,_Great Bridge,_000001,843,1377,43,6,893,1366,0
0,_Chesapeake City,_Bethel,_000002,525,1577,25,9,540,1574,7
0,_Chesapeake City,_Camelot,_000003,1590,161,17,2,1603,163,3
0,_Chesapeake City,_Churchland,_000004,813,1284,33,2,847,1272,0
0,_Chesapeake City,_Crestwood,_000005,1724,267,23,10,1744,264,6
0,_Chesapeake City,_Deep Creek,_000006,1170,1008,35,6,1201,1009,0
0,_Chesapeake City,_Greenbrier,_000007,892,1076,44,14,932,1080,0
0,_Chesapeake City,_South Norfolk Recreation,_000008,1277,1043,46,0,1339,1001,6
0,_Chesapeake City,_Bells Mill,_000009,1047,1946,60,3,1081,1965,0
0,_Chesapeake City,_Oscar Smith,_000010,528,482,28,2,560,468,5
0,_Chesapeake City,_Geneva Park,_000011,837,925,31,7,902,879,0
0,_Chesapeake City,_Georgetown,_000012,1533,224,18,5,1550,214,0
0,_Chesapeake City,_Gilmerton,_000013,923,893,33,2,980,862,0
0,_Chesapeake City,_Grassfield,_000014,1380,1763,53,9,1387,1804,4
0,_Chesapeake City,_Greenbrier Middle School,_000015,1538,863,45,14,1552,878,3
0,_Chesapeake City,_Hickory Grove,_000016,753,1632,29,6,770,1643,0
0,_Chesapeake City,_Indian Creek,_000017,432,1186,26,0,451,1195,7
0,_Chesapeake City,_Indian River,_000018,1044,521,36,2,1084,507,0
0,_Chesapeake City,_Jolliff,_000019,577,888,30,21,600,890,0
0,_Chesapeake City,_E W Chittum,_000020,1145,1283,33,9,1176,1284,4
