IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_SC_20201103_GEN_PRE_REP_TRUMP,USA_SC_20201103_GEN_PRE_DEM_BIDEN,USA_SC_20201103_GEN_PRE_LIB_JORGENSEN,USA_SC_20201103_GEN_PRE_GRE_HAWKINS,USA_SC_20201103_GEN_PRE_ALL_FUENTE,USA_SC_20201103_GEN_USS_REP_GRAHAM,USA_SC_20201103_GEN_USS_DEM_HARRISON,USA_SC_20201103_GEN_USS_CON_BLEDSOE,USA_SC_20201103_GEN_USS_OTH_WRITEIN
0,_077,_West Pickens,_122,953,162,15,3,1,915,192,19,3
0,_077,_South Pickens,_123,619,228,15,0,0,602,246,13,0
0,_077,_East Pickens,_124,852,104,8,4,0,840,116,13,0
0,_077,_Glassy Mountain,_125,866,122,9,2,0,846,128,25,0
0,_077,_Cedar Rock,_126,868,138,12,0,0,860,141,14,0
0,_077,_Skelton,_127,787,121,11,2,4,787,126,11,1
0,_077,_Rices Creek,_128,783,143,9,3,0,769,152,11,1
0,_077,_West Liberty,_129,881,143,13,2,0,863,157,14,2
0,_077,_East Liberty,_130,671,141,13,0,0,655,155,10,2
0,_077,_Flat Rock,_131,805,160,14,3,1,791,166,20,3
0,_077,_Zion,_132,649,165,9,1,0,625,177,14,5
0,_077,_Smith Grove,_133,544,143,6,2,1,518,160,20,0
0,_077,_Arial Mill,_134,630,148,12,4,1,609,160,20,1
0,_077,_Simpson,_136,357,345,12,3,1,344,364,7,0
0,_077,_Woodside,_137,792,412,14,4,4,783,424,15,2
0,_077,_Brushy Creek,_138,975,322,15,4,0,957,344,17,2
0,_077,_Pickensville,_139,579,228,12,5,0,572,244,13,1
0,_077,_Easley,_140,637,277,16,5,0,628,291,16,3
0,_077,_Forest Acres,_141,599,208,8,3,0,592,215,10,0
0,_077,_Crestview,_142,915,229,17,3,2,923,223,12,1
0,_077,_Sitton,_143,847,263,15,0,0,860,255,12,2
0,_077,_Rock Springs,_144,816,293,16,3,1,795,315,16,3
0,_077,_Saluda,_145,645,187,10,2,2,625,204,17,0
0,_077,_Crosswell,_146,953,181,12,3,1,924,196,31,1
0,_077,_Georges Creek,_147,651,193,10,2,0,643,197,10,2
0,_077,_Mckissick,_148,654,239,9,6,0,650,243,14,1
0,_077,_Vinland,_149,718,102,4,1,0,704,107,15,0
0,_077,_Crossroads,_150,923,148,14,1,0,918,148,17,0
0,_077,_Dacusville,_151,718,111,6,1,0,706,118,15,0
0,_077,_Nine Forks,_152,896,123,10,2,0,887,129,16,1
0,_077,_South Central,_153,453,357,17,7,1,437,382,17,1
0,_077,_Crescent Hill,_154,865,125,4,2,3,846,133,23,0
0,_077,_North Liberty,_155,653,154,9,3,1,633,163,18,2
0,_077,_Pendleton,_156,711,112,11,4,0,698,119,16,1
0,_077,_Fruit Mountain,_157,519,138,12,2,0,501,150,17,1
0,_077,_Pope Field,_158,499,212,8,3,0,501,215,7,1
0,_077,_Sheffield,_159,871,234,6,1,0,878,222,10,0
0,_077,_Tri County,_160,355,115,11,0,1,349,119,7,3
0,_077,_Mcallister,_161,653,186,9,1,0,636,202,10,0
0,_077,_Lenhart,_163,657,234,16,1,1,647,246,16,1
0,_079,_Ward 1,_101,201,567,14,10,1,218,564,10,4
0,_079,_Ward 2,_102,73,378,13,5,1,74,390,6,0
0,_079,_Ward 3,_103,249,791,20,8,1,263,804,5,0
0,_079,_Ward 4,_104,256,838,22,7,1,268,845,5,3
0,_079,_Ward 5,_105,214,378,17,2,0,219,390,5,0
0,_079,_Ward 6,_106,367,668,24,2,1,393,672,4,0
0,_079,_Ward 7,_107,15,626,2,4,1,12,638,1,1
0,_079,_Ward 8,_108,5,184,3,0,0,3,191,1,0
0,_079,_Ward 9,_109,20,485,2,2,0,18,490,3,0
0,_079,_Ward 10,_110,342,767,14,6,1,385,753,6,0
0,_079,_Ward 11,_111,208,734,11,4,0,212,742,7,0
0,_079,_Ward 12,_112,325,780,9,9,0,360,760,2,2
0,_079,_Ward 13,_113,475,1083,27,5,1,500,1076,15,2
0,_079,_Ward 14,_114,425,830,25,7,0,460,827,9,1
0,_079,_Ward 15,_115,372,492,10,2,1,394,475,9,0
0,_079,_Ward 16,_116,589,516,19,3,0,665,461,5,1
0,_079,_Ward 17,_117,620,699,11,5,2,658,669,7,3
0,_079,_Ward 18,_118,99,692,8,5,4,94,706,6,1
0,_079,_Ward 19,_119,19,719,7,6,0,15,730,2,0
0,_079,_Ward 20,_120,213,1000,22,11,1,206,1028,12,1
0,_079,_Ward 21,_121,43,971,5,5,0,34,986,3,1
0,_079,_Ward 22,_122,52,947,4,5,3,54,962,3,0
0,_079,_Ward 23,_123,213,508,7,3,0,230,506,3,0
0,_079,_Ward 24,_124,448,369,18,2,0,492,344,8,0
0,_079,_Ward 25,_125,843,482,26,5,1,915,448,4,0
0,_079,_Ward 26,_126,302,687,10,5,0,297,700,6,1
0,_079,_Ward 29,_129,53,826,5,3,2,37,852,0,0
0,_079,_Ward 30,_130,195,500,14,5,0,199,507,6,0
0,_079,_Ward 31,_131,18,596,4,2,1,18,599,2,0
0,_079,_Ward 32,_132,11,566,7,3,3,10,575,3,0
0,_079,_Ward 33,_133,119,502,7,3,1,128,508,5,0
0,_079,_Ward 34,_134,303,572,13,2,0,324,559,6,0
0,_079,_Arcadia,_400,449,743,25,6,2,468,750,8,1
0,_079,_Ardincaple,_401,12,312,1,2,0,13,317,0,0
0,_079,_Ballentine 1,_402,736,502,26,1,1,724,510,26,0
0,_079,_Ballentine 2,_403,1093,494,16,4,5,1112,490,10,1
0,_079,_Beatty Road,_404,59,470,1,4,1,51,477,6,0
0,_079,_Bluff,_405,58,1280,6,6,2,52,1296,3,0
0,_079,_Blythewood 1,_406,1060,772,16,6,0,1072,770,13,2
0,_079,_Blythewood 2,_407,924,989,18,5,5,921,1000,13,5
0,_079,_Blythewood 3,_408,792,1460,23,5,1,773,1490,14,1
0,_079,_Bookman,_409,756,1599,31,6,2,732,1624,36,1
0,_079,_Brandon 1,_410,344,1152,14,3,1,325,1175,12,2
0,_079,_Brandon 2,_411,188,1203,15,6,1,193,1210,10,1
0,_079,_Briarwood,_412,384,1466,11,2,2,375,1481,11,1
0,_079,_Bridge Creek,_413,318,1389,12,3,1,314,1405,11,1
0,_079,_Caughman Road,_414,359,1151,9,1,1,372,1148,5,1
0,_079,_College Place,_415,38,923,1,3,0,30,937,2,0
0,_079,_Cooper,_416,506,483,14,2,1,552,461,3,0
0,_079,_Dennyside,_417,258,454,17,5,3,256,473,11,0
0,_079,_Dentsville,_418,121,1405,10,8,1,111,1427,5,1
0,_079,_Dutch Fork 1,_419,722,352,18,4,1,727,356,18,0
0,_079,_Dutch Fork 2,_420,564,595,14,3,0,567,597,15,0
0,_079,_Dutch Fork 3,_421,1237,776,30,2,1,1242,774,30,2
0,_079,_Dutch Fork 4,_422,802,645,28,0,2,798,661,16,3
0,_079,_Eastover,_423,84,850,3,2,1,78,853,3,0
0,_079,_Edgewood,_424,43,989,2,8,1,42,1003,3,0
0,_079,_Estates,_425,590,1033,24,6,0,593,1042,15,6
0,_079,_Fairlawn,_426,337,1831,22,8,3,334,1857,9,1
0,_079,_Fairwold,_427,11,585,2,1,0,7,588,3,0
0,_079,_East Forest Acres,_428,649,493,16,2,1,690,470,5,0
0,_079,_North Forest Acres,_429,392,609,22,3,0,420,593,12,0
0,_079,_South Forest Acres,_430,659,607,12,6,4,704,590,6,3
0,_079,_Friarsgate 1,_431,513,773,27,9,1,504,802,21,1
0,_079,_Friarsgate 2,_432,480,624,16,10,0,472,635,17,4
0,_079,_Old Friarsgate,_433,400,627,9,1,0,388,634,13,1
0,_079,_Gadsden,_434,67,1009,4,2,0,62,1022,3,0
0,_079,_Garners,_435,237,388,10,0,2,218,407,14,0
0,_079,_Greenview,_436,28,1170,2,7,2,21,1193,4,0
0,_079,_Gregg Park,_437,538,836,12,3,4,582,808,8,0
0,_079,_Hampton,_438,332,807,27,11,3,324,839,17,2
0,_079,_Harbison 1,_439,387,1172,25,3,0,361,1199,19,2
0,_079,_Harbison 2,_440,276,712,7,4,1,270,721,12,1
0,_079,_Hopkins 1,_441,110,945,9,2,0,112,950,5,0
0,_079,_Hopkins 2,_442,152,1119,6,6,1,147,1125,9,1
0,_079,_Horrell Hill,_443,712,985,9,4,1,681,1000,28,4
0,_079,_Hunting Creek,_444,167,220,2,1,1,164,223,3,1
0,_079,_Keels 1,_445,159,1150,7,3,0,150,1163,5,0
0,_079,_Keels 2,_446,55,883,9,6,2,42,906,6,1
0,_079,_Keenan,_447,346,961,18,6,4,365,961,6,1
0,_079,_Kelly Mill,_448,613,1159,11,4,2,600,1172,20,2
0,_079,_Killian,_449,481,1669,19,3,4,462,1695,22,1
0,_079,_Kingswood,_450,282,1717,12,8,0,264,1745,13,2
0,_079,_Lake Carolina,_451,852,1633,25,4,2,831,1659,26,0
0,_079,_Lincolnshire,_452,41,1339,3,10,0,25,1369,1,0
0,_079,_Longcreek,_453,1744,2333,46,18,3,1790,2320,37,4
0,_079,_Longleaf,_454,141,1238,5,7,0,125,1255,7,0
0,_079,_Lykesland,_455,368,1075,10,4,6,384,1065,11,1
0,_079,_Mallet Hill,_456,567,1361,13,7,1,554,1384,12,4
0,_079,_Meadowfield,_457,647,705,21,15,2,685,697,11,1
0,_079,_Meadowlake,_458,68,1425,7,11,0,54,1444,7,4
0,_079,_Mcentire,_459,243,411,3,2,1,243,412,5,0
0,_079,_Midway,_460,234,1574,7,7,1,233,1594,8,1
0,_079,_Mill Creek,_461,197,751,10,7,0,189,771,5,0
0,_079,_Monticello,_462,530,833,11,3,0,520,844,16,1
0,_079,_North Springs 1,_463,360,699,12,4,2,355,714,10,0
0,_079,_North Springs 2,_464,754,1531,19,6,1,763,1537,17,2
0,_079,_North Springs 3,_465,262,1270,18,6,4,249,1292,19,2
0,_079,_Oak Pointe 1,_466,485,580,17,6,2,487,580,22,4
0,_079,_Oak Pointe 2,_467,311,303,11,0,1,316,300,5,0
0,_079,_Oak Pointe 3,_468,337,502,9,4,0,338,511,8,0
0,_079,_Oakwood,_469,330,463,9,2,0,349,454,6,0
0,_079,_Olympia,_470,274,843,24,8,2,266,872,16,1
0,_079,_Parkridge 1,_471,292,424,12,4,1,293,431,9,0
0,_079,_Parkridge 2,_472,212,424,4,0,1,205,430,9,0
0,_079,_Parkway 1,_473,266,1445,15,11,1,251,1479,12,0
0,_079,_Parkway 2,_474,389,1389,23,17,5,384,1424,13,0
0,_079,_Parkway 3,_475,146,1351,8,3,4,131,1371,8,0
0,_079,_Pennington 1,_476,616,294,8,3,0,664,260,4,0
0,_079,_Pennington 2,_477,554,652,22,2,0,571,645,13,1
0,_079,_Pine Grove,_478,126,957,7,5,0,118,967,8,3
0,_079,_Pine Lakes 1,_479,64,815,4,1,0,58,819,5,0
0,_079,_Pine Lakes 2,_480,95,1076,6,7,0,93,1086,4,0
0,_079,_Pinewood,_481,198,1260,6,7,1,188,1283,6,0
0,_079,_Polo Road,_482,426,1401,14,9,0,416,1418,16,2
0,_079,_Pontiac 1,_483,819,1178,16,3,1,834,1175,12,0
0,_079,_Pontiac 2,_484,745,1230,23,7,2,781,1219,11,3
0,_079,_Rice Creek 1,_485,199,1120,6,8,2,188,1138,8,0
0,_079,_Rice Creek 2,_486,378,1839,14,7,4,373,1862,10,1
0,_079,_Ridge View 1,_487,409,1665,19,8,1,421,1670,12,3
0,_079,_Ridge View 2,_488,469,1868,20,6,1,449,1901,15,1
0,_079,_Ridgewood,_489,19,442,3,1,0,11,456,1,0
0,_079,_Riverside,_490,141,586,7,4,1,132,599,8,4
0,_079,_Riversprings 1,_491,617,354,16,2,0,629,351,13,0
0,_079,_Riversprings 2,_492,495,625,20,3,1,488,634,20,2
0,_079,_Riversprings 3,_493,661,622,20,0,1,676,621,7,1
0,_079,_Riverwalk,_494,848,1428,29,6,1,849,1441,24,3
0,_079,_Round Top,_495,187,362,4,0,1,187,365,4,0
0,_079,_St. Andrews,_496,204,623,15,1,1,199,636,8,2
0,_079,_Sandlapper,_497,391,1941,15,6,1,374,1964,19,0
0,_079,_Satchelford,_498,609,522,14,3,2,638,508,11,0
0,_079,_Skyland,_499,149,518,9,8,0,140,532,9,0
0,_079,_South Beltline,_500,228,680,17,4,0,238,679,12,0
0,_079,_Spring Hill,_501,1708,455,34,3,3,1703,470,33,3
0,_079,_Spring Valley,_502,800,1420,13,5,1,820,1412,10,2
0,_079,_Spring Valley West,_503,389,1643,14,14,4,383,1662,15,0
0,_079,_Springville 1,_504,1258,519,22,2,0,1265,521,20,0
0,_079,_Springville 2,_505,1127,440,19,2,2,1161,419,14,1
0,_079,_Trenholm Road,_506,442,382,7,2,2,462,366,9,1
0,_079,_Trinity,_507,303,724,16,6,2,294,756,7,0
0,_079,_Valhalla,_508,722,1032,19,6,1,718,1043,18,1
0,_079,_Valley State Park,_509,245,2176,16,13,1,236,2206,15,1
0,_079,_Walden,_510,113,618,5,4,0,95,643,5,0
0,_079,_Webber,_511,230,607,8,3,0,230,615,7,0
0,_079,_Westminster,_512,131,873,7,10,0,130,887,7,1
0,_079,_Whitewell,_513,107,848,13,6,1,99,872,7,0
0,_079,_Wildewood,_514,1048,1314,21,5,3,1103,1285,7,1
0,_079,_Woodfield,_515,415,1354,9,3,0,384,1384,22,0
0,_079,_Woodlands,_516,1011,914,28,9,0,1084,881,5,2
0,_081,_Centennial,_001,296,83,0,1,1,280,89,11,0
0,_081,_Clyde,_002,169,22,1,0,0,163,21,5,0
0,_081,_Delmar,_003,280,37,3,0,0,276,37,8,0
0,_081,_Fruit Hill,_005,214,336,6,3,0,215,335,7,0
0,_081,_Higgins/Zoar,_006,236,223,3,1,0,228,230,7,1
0,_081,_Holly,_007,709,129,4,1,0,711,120,12,3
0,_081,_Hollywood,_008,868,137,7,2,0,858,140,13,0
0,_081,_Holstons,_009,432,251,8,0,0,423,259,12,1
0,_081,_Mayson,_010,251,89,0,0,0,244,92,4,0
0,_081,_Mt. Willing,_012,146,50,4,0,0,146,51,5,0
0,_081,_Pleasant Cross,_013,84,66,2,0,0,82,70,1,0
0,_081,_Pleasant Grove,_014,528,117,3,0,1,519,116,15,0
0,_081,_Richland,_015,367,70,0,2,1,361,74,5,0
0,_081,_Ridge Spring/Monetta,_016,260,297,1,3,1,258,299,8,0
0,_081,_Saluda No. 1,_017,327,502,9,1,1,319,515,8,0
0,_081,_Saluda No. 2,_018,487,352,13,6,0,478,361,16,1
0,_081,_Sardis,_019,402,48,8,0,0,402,50,8,1
0,_081,_Ward,_020,154,154,3,1,0,144,164,4,0
0,_083,_Woodruff Leisure Center,_001,645,252,4,3,0,624,268,9,1
0,_083,_Arcadia Elementary,_003,301,323,5,4,0,280,342,16,0
0,_083,_Rebirth Missionary Baptist,_004,1725,720,39,4,2,1686,760,47,1
0,_083,_Morningside Baptist,_007,987,557,16,3,3,1017,544,8,1
0,_083,_Boiling Springs 9Th Grade,_008,1815,1076,45,9,2,1749,1134,60,7
0,_083,_Gable Middle School,_010,1771,717,26,5,2,1764,733,26,1
0,_083,_Lake Bowen Baptist,_011,2815,710,29,4,2,2766,733,50,6
0,_083,_Cooley Springs Baptist,_012,1484,418,12,5,0,1430,434,47,2
0,_083,_Landrum High School,_013,1727,388,21,4,0,1703,400,28,2
0,_083,_Hendrix Elementary,_014,960,695,14,4,0,921,729,21,2
0,_083,_Canaan,_015,591,320,8,5,0,565,343,17,0
0,_083,_Cannons Elementary,_016,585,275,5,2,1,583,280,4,0
0,_083,_Cavins Hobbysville,_017,627,106,9,1,0,620,114,6,0
0,_083,_E.P. Todd Elementary,_018,770,964,27,9,1,756,991,28,1
0,_083,_Cherokee Springs Fire Station,_019,945,290,18,1,1,914,312,27,2
0,_083,_Clifdale Elementary,_022,415,208,5,1,1,402,211,14,1
0,_083,_Converse Fire Station,_024,593,299,7,1,0,560,316,16,2
0,_083,_Cowpens Fire Station,_026,1006,275,10,1,1,977,296,17,0
0,_083,_Woodruff Fire Station,_027,800,166,10,2,0,768,174,34,1
0,_083,_Cross Anchor Fire Station,_028,423,109,3,0,0,405,114,13,0
0,_083,_Fairforest Elementary,_029,1775,579,16,3,1,1713,604,51,6
0,_083,_Abner Creek Baptist,_030,1209,489,13,6,0,1181,517,16,3
0,_083,_Dayton Fire Station,_031,451,461,7,1,0,428,469,18,1
0,_083,_Duncan United Methodist,_032,582,474,18,5,0,566,490,20,0
0,_083,_Cedar Grove Baptist,_033,150,620,13,5,0,147,629,8,2
0,_083,_Enoree First Baptist,_034,789,197,5,3,1,771,198,23,0
0,_083,_Fairforest Middle School,_035,1120,775,30,4,3,1096,796,24,5
0,_083,_Travelers Rest Baptist,_036,1402,1172,38,5,1,1365,1211,41,5
0,_083,_Glendale Fire Station,_038,881,211,10,1,0,858,214,31,2
0,_083,_Gramling Methodist,_040,1100,196,13,2,1,1091,205,15,3
0,_083,_Hayne Baptist,_041,375,412,7,2,1,352,425,19,0
0,_083,_Holly Springs Baptist,_044,2207,410,27,3,1,2172,410,55,5
0,_083,_Chapman High School,_045,1723,828,27,9,4,1650,865,64,6
0,_083,_Landrum United Methodist,_050,1709,582,20,4,0,1679,594,37,1
0,_083,_Lyman Town Hall,_051,2098,917,52,7,2,2045,976,51,7
0,_083,_Mayo Elementary,_053,1215,164,6,2,0,1167,178,38,5
0,_083,_Motlow Creek Baptist,_054,720,161,13,4,0,703,175,22,1
0,_083,_R.D. Anderson Vocational,_056,1069,246,14,2,1,1064,254,13,2
0,_083,_Swofford Career Center,_057,2179,482,21,8,0,2133,513,36,7
0,_083,_Pauline Glenn Springs Elementary,_060,683,127,9,1,0,660,131,30,0
0,_083,_Pelham Fire Station,_061,1129,626,31,5,6,1141,630,20,2
0,_083,_Poplar Springs Fire Station,_062,1413,614,25,2,2,1401,624,31,1
0,_083,_Reidville Elementary,_064,1913,668,34,8,2,1914,680,33,3
0,_083,_Roebuck Elementary,_065,1004,1170,14,12,1,970,1209,23,1
0,_083,_Mt. Moriah Baptist,_068,171,892,11,2,0,159,905,9,0
0,_083,_C.C. Woodson Recreation,_070,54,841,3,0,0,45,853,4,0
0,_083,_St. John's Lutheran,_072,692,438,12,0,1,757,392,6,0
0,_083,_Trinity Methodist,_073,671,623,31,10,1,728,601,14,2
0,_083,_Southside Baptist,_075,118,587,10,2,2,121,594,3,1
0,_083,_Spartanburg High School,_076,944,870,40,7,1,976,861,26,4
0,_083,_Cornerstone Baptist,_078,394,747,19,5,1,389,768,13,2
0,_083,_Woodland Heights Recreation Center,_082,557,828,13,5,2,549,839,17,2
0,_083,_Holy Communion,_083,502,974,10,4,1,475,1007,12,2
0,_083,_Beaumont Methodist,_084,219,212,9,3,0,210,222,11,1
0,_083,_Cleveland Elementary,_086,100,762,8,8,0,98,771,7,0
0,_083,_Ebenezer Baptist,_088,23,548,2,5,0,20,554,6,0
0,_083,_Startex Fire Station,_090,336,347,5,1,2,312,360,18,1
0,_083,_Victor Mill Methodist,_095,684,410,17,6,0,664,430,20,2
0,_083,_Mt. Calvary Presbyterian,_096,1919,295,14,1,1,1897,303,34,1
0,_083,_Wellford Fire Station,_097,1087,868,19,5,3,1043,897,43,3
0,_083,_West View Elementary,_098,1043,607,17,3,1,1038,605,19,5
0,_083,_Croft Baptist,_099,368,452,9,4,1,364,465,7,2
0,_083,_Whitlock Jr. High,_100,768,432,19,3,1,760,442,16,2
0,_083,_Bethany Baptist,_101,297,652,10,6,1,294,655,9,1
0,_083,_Eastside Baptist,_105,656,545,11,0,1,673,529,10,0
0,_083,_Mt. Zion Gospel Baptist,_106,231,338,3,0,0,215,349,9,1
0,_083,_Jesse Bobo Elementary,_107,297,879,21,3,0,266,911,20,3
0,_083,_White Stone Methodist,_108,382,312,7,2,0,374,321,5,1
0,_083,_Cudd Memorial,_109,468,507,19,3,0,437,536,23,2
0,_083,_Oakland Elementary,_111,1449,417,19,3,0,1391,443,51,2
0,_083,_Boiling Springs Intermediate,_112,1762,966,31,2,1,1722,994,54,1
0,_083,_Carlisle Fosters Grove,_113,1550,359,24,3,1,1521,375,37,4
0,_083,_Cowpens Depot Museum,_114,546,270,9,0,0,527,275,17,2
0,_083,_Beech Springs Intermediate,_115,946,455,22,2,2,907,484,31,2
0,_083,_Greater St. James,_116,1218,509,23,12,0,1171,548,36,3
0,_083,_Bethany Wesleyan,_117,1565,756,29,3,1,1554,768,27,4
0,_083,_Reidville Fire Station,_118,1826,943,39,5,3,1796,970,48,5
0,_083,_Roebuck Bethlehem,_119,603,599,10,2,0,583,618,13,2
0,_083,_Jesse Boyd Elementary,_120,385,651,17,9,0,378,670,15,1
0,_083,_Anderson Mill Elementary,_121,802,866,21,3,1,793,881,21,0
0,_083,_Daniel Morgan Technology Center,_122,601,377,22,7,1,600,387,16,2
0,_083,_Boiling Springs Elementary,_123,2400,1244,56,5,2,2341,1288,72,7
0,_083,_Boling Springs Jr. High,_124,767,204,10,1,0,767,204,12,0
0,_083,_Chapman Elementary,_125,821,522,13,3,1,794,540,22,2
0,_083,_Carlisle Wesleyan,_126,990,223,9,3,0,958,251,19,1
0,_083,_Boiling Springs High School,_127,903,331,11,3,0,881,342,18,0
0,_083,_Ben Avon Methodist,_128,736,391,16,2,1,751,380,22,0
0,_083,_Pacolet Elementary,_129,1153,439,12,4,1,1123,458,27,0
0,_083,_Chesnee Elementary,_130,1500,512,23,4,0,1461,536,33,0
0,_083,_Powell Saxon Una,_131,271,730,8,3,0,242,745,21,0
0,_083,_Park Hills Elementary,_132,212,805,18,5,2,196,834,7,0
0,_083,_Woodruff Elementary,_135,1187,620,20,7,2,1146,650,40,5
0,_083,_River Ridge Elementary,_137,1438,900,29,7,1,1417,929,30,2
0,_083,_D. R. Hill Middle School,_138,1450,502,22,1,0,1405,525,40,4
0,_083,_Lyman Elementary,_139,1149,322,23,7,2,1109,345,40,5
0,_083,_Anderson Mill Baptist,_140,1015,516,17,1,2,1015,521,13,2
0,_083,_Hope,_141,424,450,11,7,0,394,476,18,2
0,_083,_Trinity Presbyterian,_142,1029,632,23,3,3,1030,643,17,3
0,_085,_Rembert,_101,206,1151,5,5,0,195,1163,4,0
0,_085,_Horatio,_102,66,325,0,1,0,65,326,1,0
0,_085,_Hillcrest,_103,275,446,7,3,0,266,446,14,2
0,_085,_Oakland Plantation 1,_104,445,435,14,3,0,433,450,15,2
0,_085,_Dalzell 1,_105,560,529,16,3,1,534,550,22,0
0,_085,_Dalzell 2,_106,352,453,10,1,0,343,459,12,1
0,_085,_Oswego,_107,525,400,3,2,0,529,397,5,0
0,_085,_Mayesville,_108,74,291,3,2,0,68,299,4,0
0,_085,_Salem,_109,47,223,0,1,0,43,226,1,0
0,_085,_Oakland Plantation 2,_110,419,295,7,1,2,416,301,9,2
0,_085,_Mccrays Mill 1,_111,598,562,4,4,0,584,561,22,0
0,_085,_St.John,_112,332,513,5,5,2,335,522,6,0
0,_085,_Mayewood,_113,581,450,1,2,1,572,458,7,0
0,_085,_Turkey Creek,_114,388,468,2,2,1,382,475,9,1
0,_085,_Mulberry,_115,176,532,3,2,1,169,542,3,0
0,_085,_Salterstown,_116,375,302,1,3,0,367,307,4,1
0,_085,_Folsom Park,_117,126,819,5,3,1,119,825,6,1
0,_085,_Green Swamp,_118,789,952,23,1,1,785,961,19,1
0,_085,_Palmetto Park,_119,363,547,7,2,3,347,553,15,2
0,_085,_Bunrs-Downs,_120,406,268,6,2,0,402,267,11,1
0,_085,_Second Mill,_121,962,315,21,6,1,968,318,22,1
0,_085,_Swan Lake,_122,482,341,12,4,0,490,338,12,3
0,_085,_Morris College,_123,64,528,5,2,1,64,539,1,0
0,_085,_Hampton Park,_124,286,265,5,3,0,286,265,10,1
0,_085,_Crosswell,_125,182,714,2,2,1,165,726,11,0
0,_085,_Loring,_126,77,420,4,1,0,74,422,3,1
0,_085,_Lemira,_127,149,666,5,6,1,141,684,8,0
0,_085,_Magnolia-Harmony,_128,68,362,2,5,0,63,370,1,0
0,_085,_Stone Hill,_129,7,361,2,1,0,5,367,0,0
0,_085,_South Red Bay,_130,30,517,1,2,0,24,523,3,0
0,_085,_Wilder,_131,57,538,2,0,1,54,535,5,1
0,_085,_Pocotaligo 1,_132,837,560,5,7,0,822,577,16,0
0,_085,_Savage-Glover,_133,7,277,0,2,0,4,285,0,0
0,_085,_Bates,_134,6,444,3,4,1,7,448,2,0
0,_085,_Birnie,_135,43,603,7,2,0,34,615,5,0
0,_085,_South Liberty,_136,71,315,1,1,2,67,320,3,0
0,_085,_Millwood,_137,219,250,6,1,0,212,255,10,1
0,_085,_Causeway Branch 1,_138,607,471,7,1,1,596,478,13,0
0,_085,_Mccrays Mill 2,_139,773,633,13,3,2,753,646,27,1
0,_085,_Sumter High 1,_140,255,206,2,0,0,244,213,8,1
0,_085,_Sunset,_141,565,599,3,2,4,554,605,11,2
0,_085,_Delaine,_142,227,767,6,5,0,219,781,6,1
0,_085,_Cherryvale,_143,135,272,3,2,0,125,281,5,2
0,_085,_Manchester Forest,_144,520,507,11,4,0,503,517,22,0
0,_085,_Pinewood,_145,605,633,5,4,0,587,642,15,2
0,_085,_Pocotaligo 2,_146,445,447,6,2,0,434,453,17,0
0,_085,_Privateer,_147,895,485,18,5,2,863,504,37,0
0,_085,_Ebenezer 1,_148,395,538,10,2,1,384,547,11,1
0,_085,_Wilson Hall,_149,1154,402,11,4,1,1163,397,18,1
0,_085,_Furman,_150,752,294,4,1,0,729,298,26,3
0,_085,_Spectrum,_151,206,581,4,5,0,190,599,6,0
0,_085,_St. Paul,_152,470,802,11,6,0,454,818,17,1
0,_085,_Shaw,_153,75,63,8,2,0,67,75,3,0
0,_085,_Thomas Sumter,_154,189,667,3,3,0,177,676,5,1
0,_085,_Sumter High 2,_155,550,519,5,0,1,533,525,18,1
0,_085,_Ebenezer 2,_156,503,553,10,2,0,492,568,14,0
0,_085,_Green Swamp 2,_157,621,207,5,1,0,616,205,10,1
0,_085,_Causeway Branch 2,_158,408,296,5,1,1,407,288,14,1
0,_087,_Adamsburg,_001,466,74,5,1,0,454,77,11,0
0,_087,_Black Rock,_002,134,176,1,0,0,130,176,3,0
0,_087,_Bonham,_003,487,205,5,4,0,464,219,19,1
0,_087,_Buffalo Box 1,_004,520,105,9,0,0,481,120,34,1
0,_087,_Carlisle,_005,44,328,1,2,0,40,330,4,2
0,_087,_Cross Keys,_006,477,190,0,0,0,455,194,16,0
0,_087,_East Buffalo,_007,82,144,2,0,0,80,146,2,0
0,_087,_Excelsior,_008,672,406,5,1,1,648,420,11,0
0,_087,_Jonesville Box 1,_009,572,203,8,1,1,569,209,7,0
0,_087,_Jonesville Box 2,_010,573,298,6,1,1,560,305,9,2
0,_087,_Kelton,_011,507,248,2,2,1,476,261,15,0
0,_087,_Lockhart,_012,396,89,7,2,0,369,97,23,0
0,_087,_Monarch Box 1,_013,669,183,13,4,0,633,200,32,2
0,_087,_Monarch Box 2,_014,184,64,1,1,0,179,69,1,0
0,_087,_Putman,_015,492,65,2,0,0,479,72,10,0
0,_087,_Santuck,_016,246,332,3,3,0,251,330,3,2
0,_087,_Union Ward 1 Box 1,_017,280,212,2,1,0,271,217,9,1
0,_087,_Union Ward 1 Box 2,_018,274,498,8,2,0,250,518,13,1
0,_087,_Union Ward 2,_019,293,406,2,4,1,282,416,7,1
0,_087,_Union Ward 3,_020,148,282,4,4,0,141,294,5,0
0,_087,_Union Ward 4 Box 1,_021,415,223,5,0,0,410,221,9,2
0,_087,_Union Ward 4 Box 2,_022,69,136,1,1,1,64,142,2,0
0,_087,_West Springs,_023,183,68,4,2,1,182,72,4,0
0,_089,_Black River,_001,109,133,1,1,1,109,135,1,1
