IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20201103_GEN_PRE_DEM_BIDEN,USA_KS_20201103_GEN_PRE_REP_TRUMP,USA_KS_20201103_GEN_PRE_LIB_JORGENSEN,USA_KS_20201103_GEN_USS_DEM_BOLLIER,USA_KS_20201103_GEN_USS_REP_MARSHALL,USA_KS_20201103_GEN_USS_LIB_BUCKLEY
0,_177,_Topeka Ward 5 Precinct 91,_Topeka Ward 5 Precinct 91,96,54,4,96,49,8
0,_177,_Topeka Ward 6 Precinct 01,_Topeka Ward 6 Precinct 01,193,65,4,188,52,17
0,_177,_Topeka Ward 6 Precinct 02,_Topeka Ward 6 Precinct 02,184,74,6,177,65,22
0,_177,_Topeka Ward 6 Precinct 03,_Topeka Ward 6 Precinct 03,237,151,6,235,142,14
0,_177,_Topeka Ward 6 Precinct 04,_Topeka Ward 6 Precinct 04,241,157,17,237,141,35
0,_177,_Topeka Ward 6 Precinct 05,_Topeka Ward 6 Precinct 05,224,143,14,230,121,24
0,_177,_Topeka Ward 6 Precinct 06,_Topeka Ward 6 Precinct 06,153,89,11,155,78,21
0,_177,_Topeka Ward 6 Precinct 07,_Topeka Ward 6 Precinct 07,114,70,4,105,64,17
0,_177,_Topeka Ward 6 Precinct 08,_Topeka Ward 6 Precinct 08,276,142,7,262,120,35
0,_177,_Topeka Ward 6 Precinct 09,_Topeka Ward 6 Precinct 09,422,468,35,429,413,79
0,_177,_Topeka Ward 6 Precinct 10,_Topeka Ward 6 Precinct 10,0,0,0,0,0,0
0,_177,_Topeka Ward 6 Precinct 11,_Topeka Ward 6 Precinct 11,0,0,0,0,0,0
0,_177,_Topeka Ward 6 Precinct 12,_Topeka Ward 6 Precinct 12,0,0,0,0,0,0
0,_177,_Topeka Ward 6 Precinct 13,_Topeka Ward 6 Precinct 13,0,0,0,0,0,0
0,_177,_Topeka Ward 7 Precinct 01,_Topeka Ward 7 Precinct 01,272,131,5,273,125,11
0,_177,_Topeka Ward 7 Precinct 02,_Topeka Ward 7 Precinct 02,213,130,13,211,120,27
0,_177,_Topeka Ward 7 Precinct 03,_Topeka Ward 7 Precinct 03,227,139,16,225,129,30
0,_177,_Topeka Ward 7 Precinct 04,_Topeka Ward 7 Precinct 04,219,156,11,201,152,32
0,_177,_Topeka Ward 7 Precinct 05,_Topeka Ward 7 Precinct 05,178,135,12,174,124,25
0,_177,_Topeka Ward 7 Precinct 06,_Topeka Ward 7 Precinct 06,153,113,19,160,98,27
0,_177,_Topeka Ward 7 Precinct 07,_Topeka Ward 7 Precinct 07,180,85,8,178,73,26
0,_177,_Topeka Ward 7 Precinct 09,_Topeka Ward 7 Precinct 09,142,139,5,144,127,17
0,_177,_Topeka Ward 7 Precinct 10,_Topeka Ward 7 Precinct 10,182,117,7,180,105,20
0,_177,_Topeka Ward 7 Precinct 11,_Topeka Ward 7 Precinct 11,292,154,12,295,148,16
0,_177,_Topeka Ward 8 Precinct 01,_Topeka Ward 8 Precinct 01,203,92,3,193,86,18
0,_177,_Topeka Ward 8 Precinct 02,_Topeka Ward 8 Precinct 02,214,106,12,208,103,18
0,_177,_Topeka Ward 8 Precinct 03,_Topeka Ward 8 Precinct 03,301,123,12,298,111,28
0,_177,_Topeka Ward 8 Precinct 04,_Topeka Ward 8 Precinct 04,254,118,13,251,121,18
0,_177,_Topeka Ward 8 Precinct 05,_Topeka Ward 8 Precinct 05,378,231,20,386,226,25
0,_177,_Topeka Ward 8 Precinct 06,_Topeka Ward 8 Precinct 06,193,128,2,196,122,9
0,_177,_Topeka Ward 8 Precinct 07,_Topeka Ward 8 Precinct 07,198,99,8,194,98,14
0,_177,_Topeka Ward 8 Precinct 08,_Topeka Ward 8 Precinct 08,208,109,8,210,96,20
0,_177,_Topeka Ward 8 Precinct 09,_Topeka Ward 8 Precinct 09,241,174,9,241,167,21
0,_177,_Topeka Ward 8 Precinct 10,_Topeka Ward 8 Precinct 10,172,160,5,176,149,10
0,_177,_Topeka Ward 8 Precinct 11,_Topeka Ward 8 Precinct 11,273,192,14,265,191,25
0,_177,_Topeka Ward 9 Precinct 01,_Topeka Ward 9 Precinct 01,50,41,5,51,40,7
0,_177,_Topeka Ward 9 Precinct 02,_Topeka Ward 9 Precinct 02,165,109,7,158,100,18
0,_177,_Topeka Ward 9 Precinct 03,_Topeka Ward 9 Precinct 03,328,199,9,328,196,15
0,_177,_Topeka Ward 9 Precinct 04,_Topeka Ward 9 Precinct 04,292,173,16,287,170,18
0,_177,_Topeka Ward 9 Precinct 05,_Topeka Ward 9 Precinct 05,246,161,10,241,139,33
0,_177,_Topeka Ward 9 Precinct 06,_Topeka Ward 9 Precinct 06,265,167,11,265,152,22
0,_177,_Topeka Ward 9 Precinct 08,_Topeka Ward 9 Precinct 08,351,202,13,337,191,34
0,_177,_Topeka Ward 9 Precinct 09,_Topeka Ward 9 Precinct 09,198,138,2,195,138,10
0,_177,_Topeka Ward 9 Precinct 10,_Topeka Ward 9 Precinct 10,401,267,21,403,243,39
0,_177,_Topeka Ward 9 Precinct 11,_Topeka Ward 9 Precinct 11,221,149,7,222,142,11
0,_177,_Topeka Ward 9 Precinct 12,_Topeka Ward 9 Precinct 12,102,57,8,99,56,12
0,_177,_Vaquero Voting District,_Vaquero Voting District,150,224,6,148,213,17
0,_177,_Verbena/Lykins Voting District,_Verbena/Lykins Voting District,24,56,4,26,55,3
0,_177,_Wakarusa Voting District,_Wakarusa Voting District,178,357,7,193,328,23
0,_177,_Washburn/Ichabod Washburn Voting District,_Washburn/Ichabod Washburn Voting District,251,354,17,251,345,30
0,_177,_West Potter Voting District,_West Potter Voting District,23,52,3,24,48,3
0,_177,_West Rossville Voting District,_West Rossville Voting District,104,301,14,108,289,18
0,_177,_West Silver Lake Voting District,_West Silver Lake Voting District,159,265,15,161,242,32
0,_177,_West Wichita Voting District,_West Wichita Voting District,201,272,14,202,264,20
0,_177,_Whitfield Voting District,_Whitfield Voting District,172,288,14,187,257,26
0,_177,_Willard Voting District,_Willard Voting District,124,290,13,137,271,19
0,_177,_York Outer Voting District,_York Outer Voting District,33,35,2,33,36,2
0,_177,_York Voting District,_York Voting District,219,327,12,227,312,21
0,_177,_Yucca Voting District,_Yucca Voting District,62,122,5,64,116,9
0,_179,_Adell Township Voting District,_Adell Township Voting District,3,6,0,3,6,0
0,_179,_Bloomfield Township Voting District,_Bloomfield Township Voting District,2,24,0,3,22,1
0,_179,_Bow Creek Township Voting District,_Bow Creek Township Voting District,2,18,0,3,17,0
0,_179,_East Kenneth Voting District,_East Kenneth Voting District,45,381,3,49,363,12
0,_179,_East Saline Voting District,_East Saline Voting District,3,30,0,3,30,0
0,_179,_Logan Township Voting District,_Logan Township Voting District,5,52,0,7,48,2
0,_179,_Parnell Township Voting District,_Parnell Township Voting District,2,58,0,3,57,0
0,_179,_Prairie Dog Township Voting District,_Prairie Dog Township Voting District,4,32,0,6,29,1
0,_179,_Sheridan Township Voting District,_Sheridan Township Voting District,22,139,3,24,131,9
0,_179,_Solomon Township Voting District,_Solomon Township Voting District,11,97,1,12,95,2
0,_179,_Springbrook Township Voting District,_Springbrook Township Voting District,2,52,0,3,51,0
0,_179,_Union Township Voting District,_Union Township Voting District,0,13,0,0,13,0
0,_179,_Valley Township Voting District,_Valley Township Voting District,9,54,1,10,50,4
0,_179,_West Kenneth Voting District,_West Kenneth Voting District,37,282,8,45,273,5
0,_179,_West Saline Voting District,_West Saline Voting District,0,44,0,2,37,4
0,_181,_Goodland Ward 1,_Goodland Ward 1,91,469,15,94,445,28
0,_181,_Goodland Ward 2,_Goodland Ward 2,59,276,9,67,250,26
0,_181,_Goodland Ward 3,_Goodland Ward 3,65,296,11,75,273,26
0,_181,_Goodland Ward 4,_Goodland Ward 4,115,491,12,107,459,42
0,_181,_Grant Township Voting District,_Grant Township Voting District,3,31,0,2,30,2
0,_181,_Iowa Township Voting District,_Iowa Township Voting District,2,17,0,2,17,0
0,_181,_Itasca Township Voting District,_Itasca Township Voting District,19,151,3,23,144,7
0,_181,_Kanorado City Voting District,_Kanorado City Voting District,1,51,0,1,46,4
0,_181,_Lincoln Township Voting District,_Lincoln Township Voting District,4,44,2,4,41,4
0,_181,_Llanos Township Voting District,_Llanos Township Voting District,1,24,0,1,24,0
0,_181,_Logan Township Enclave (B) Voting District,_Logan Township Enclave (B) Voting District,0,0,0,0,0,0
0,_181,_Logan Township Voting District,_Logan Township Voting District,10,122,2,10,120,4
0,_181,_McPherson Township Voting District,_McPherson Township Voting District,1,23,0,2,20,1
0,_181,_Shermanville Township Voting District,_Shermanville Township Voting District,0,19,0,0,19,0
0,_181,_Smoky Township Voting District,_Smoky Township Voting District,5,38,2,5,40,0
0,_181,_State Line Township Voting District,_State Line Township Voting District,8,39,0,9,33,3
0,_181,_Union Township Voting District,_Union Township Voting District,0,34,0,0,34,0
0,_181,_Voltaire Township Voting District,_Voltaire Township Voting District,7,105,3,9,98,7
0,_181,_Washington Township Voting District,_Washington Township Voting District,5,39,3,7,39,1
0,_183,_Banner Township Voting District,_Banner Township Voting District,0,41,0,3,36,0
0,_183,_Beaver Township Voting District,_Beaver Township Voting District,0,30,0,2,27,1
0,_183,_Blaine Township Voting District,_Blaine Township Voting District,0,22,0,0,22,0
0,_183,_Cedar Township Voting District,_Cedar Township Voting District,49,226,3,54,213,16
0,_183,_Center 1 Voting District,_Center 1 Voting District,59,274,4,66,256,10
0,_183,_Center 2 Voting District,_Center 2 Voting District,76,295,12,80,279,24
0,_183,_Center 3 Voting District,_Center 3 Voting District,35,207,3,36,193,13
0,_183,_Center 4 Voting District,_Center 4 Voting District,5,61,3,9,56,4
0,_183,_Cora Township Voting District,_Cora Township Voting District,2,15,0,3,14,0
0,_183,_Crystal Plains Township Voting District,_Crystal Plains Township Voting District,2,12,0,5,9,0
0,_183,_Dor Township Voting District,_Dor Township Voting District,6,21,1,6,21,1
0,_183,_Garfield Township Voting District,_Garfield Township Voting District,1,22,0,1,22,0
0,_183,_German Township Voting District,_German Township Voting District,5,16,0,5,16,0
0,_183,_Harlan Township Voting District,_Harlan Township Voting District,6,37,0,8,37,0
0,_183,_Harvey Township Voting District,_Harvey Township Voting District,12,55,0,12,55,1
0,_183,_Houston Township Voting District,_Houston Township Voting District,7,67,3,10,62,4
0,_183,_Lane Township Voting District,_Lane Township Voting District,14,48,1,14,43,4
0,_183,_Lincoln Township Voting District,_Lincoln Township Voting District,2,36,0,2,38,0
0,_183,_Logan Township Voting District,_Logan Township Voting District,5,15,0,5,15,0
0,_183,_Martin Township Voting District,_Martin Township Voting District,4,10,0,1,12,0
0,_183,_Oak Township Voting District,_Oak Township Voting District,22,110,0,19,107,5
0,_183,_Pawnee Township Voting District,_Pawnee Township Voting District,5,10,0,5,10,0
0,_183,_Pleasant Township Voting District,_Pleasant Township Voting District,4,21,0,6,19,0
0,_183,_Swan Township Voting District,_Swan Township Voting District,0,14,0,0,15,0
0,_183,_Valley Township Voting District,_Valley Township Voting District,4,30,0,4,25,2
0,_183,_Washington Township Voting District,_Washington Township Voting District,3,22,0,3,21,1
0,_183,_Webster Township Voting District,_Webster Township Voting District,5,29,0,4,30,0
0,_183,_White Rock Township Voting District,_White Rock Township Voting District,3,17,0,3,15,2
0,_185,_Albano Township Voting District,_Albano Township Voting District,2,26,0,2,24,1
0,_185,_Byron Township Voting District,_Byron Township Voting District,6,33,0,6,29,4
0,_185,_Clear Creek Township Voting District,_Clear Creek Township Voting District,0,15,0,0,15,0
0,_185,_Cleveland Township Voting District,_Cleveland Township Voting District,6,28,0,5,28,1
0,_185,_Douglas Township Voting District,_Douglas Township Voting District,13,53,1,12,49,4
0,_185,_East Cooper Township Voting District,_East Cooper Township Voting District,3,22,0,5,22,0
0,_185,_East St. John Voting District,_East St. John Voting District,56,192,3,59,179,12
0,_185,_Fairview Township Voting District,_Fairview Township Voting District,12,42,1,12,45,0
0,_185,_Farmington Township Voting District,_Farmington Township Voting District,31,178,3,24,177,7
0,_185,_Hayes Township Voting District,_Hayes Township Voting District,13,86,3,15,80,7
0,_185,_Lincoln Township Voting District,_Lincoln Township Voting District,1,63,1,5,60,0
0,_185,_North Seward Township,_North Seward Township,7,71,1,11,65,4
0,_185,_North Stafford Voting District,_North Stafford Voting District,47,197,3,59,178,8
0,_185,_Ohio Township Voting District,_Ohio Township Voting District,7,40,0,7,42,0
0,_185,_Putnam Township Voting District,_Putnam Township Voting District,1,11,0,1,11,0
0,_185,_Richland Township Voting District,_Richland Township Voting District,2,26,0,2,24,2
0,_185,_Rose Valley Township Voting District,_Rose Valley Township Voting District,10,22,1,9,24,0
0,_185,_South Seward Township,_South Seward Township,1,33,0,0,32,1
0,_185,_South St. John Voting District,_South St. John Voting District,34,99,5,31,91,14
0,_185,_South Stafford Voting District,_South Stafford Voting District,47,176,5,53,168,9
0,_185,_Union Township Voting District,_Union Township Voting District,1,15,0,3,13,0
0,_185,_West Cooper Township Voting District,_West Cooper Township Voting District,5,36,1,6,35,1
0,_185,_West St. John Voting District,_West St. John Voting District,51,156,3,51,147,9
0,_185,_York Township Voting District,_York Township Voting District,1,25,1,2,23,1
0,_187,_Big Bow Voting District,_Big Bow Voting District,22,87,2,20,86,5
0,_187,_Manter Voting District,_Manter Voting District,15,103,2,17,93,6
0,_187,_Stanton Voting District,_Stanton Voting District,111,424,10,103,419,14
0,_189,_Banner Township Voting District,_Banner Township Voting District,2,79,0,3,74,1
0,_189,_Center Precinct 1,_Center Precinct 1,3,18,0,2,19,0
0,_189,_Center Precinct 2,_Center Precinct 2,11,145,2,17,133,7
0,_189,_Harmony Township Voting District,_Harmony Township Voting District,2,44,0,2,39,2
0,_189,_Hugoton 1,_Hugoton 1,37,245,1,40,217,22
0,_189,_Hugoton 2,_Hugoton 2,80,414,15,91,395,19
0,_189,_Hugoton 3,_Hugoton 3,65,450,12,77,424,22
0,_189,_Moscow City Voting District,_Moscow City Voting District,7,72,1,9,64,7
0,_189,_Moscow Township Voting District,_Moscow Township Voting District,10,143,0,10,132,10
0,_189,_Pioneer,_Pioneer,8,26,2,5,26,1
0,_189,_Voorhees Township Voting District,_Voorhees Township Voting District,7,66,1,7,63,4
0,_189,_West Center Township Voting District,_West Center Township Voting District,5,58,0,7,55,1
0,_191,_Avon Township Voting District,_Avon Township Voting District,34,135,5,39,125,10
0,_191,_Belle Plaine Township H79 Voting District,_Belle Plaine Township H79 Voting District,364,1086,28,392,1005,77
0,_191,_Belle Plaine Township H82 Voting District,_Belle Plaine Township H82 Voting District,2,6,0,2,6,0
0,_191,_Bluff Township Voting District,_Bluff Township Voting District,7,19,3,7,19,3
0,_191,_Caldwell City Ward 1,_Caldwell City Ward 1,51,107,2,53,98,7
0,_191,_Caldwell City Ward 2,_Caldwell City Ward 2,83,256,5,102,218,24
0,_191,_Caldwell Township Voting District,_Caldwell Township Voting District,20,48,0,23,42,2
0,_191,_Chikaskia Township Voting District,_Chikaskia Township Voting District,3,27,0,4,26,0
0,_191,_Conway Township Voting District,_Conway Township Voting District,131,436,7,136,414,25
0,_191,_Creek Township Voting District,_Creek Township Voting District,14,107,4,19,103,3
0,_191,_Dixon Township Voting District,_Dixon Township Voting District,41,244,3,45,234,10
0,_191,_Downs Township Voting District,_Downs Township Voting District,8,63,2,10,60,3
0,_191,_Eden Township Voting District,_Eden Township Voting District,37,193,9,43,179,16
0,_191,_Falls Township Voting District,_Falls Township Voting District,13,66,1,16,58,5
0,_191,_Gore Township Enclave Voting District,_Gore Township Enclave Voting District,0,0,0,0,0,0
0,_191,_Gore Township H79 Voting District,_Gore Township H79 Voting District,78,346,6,98,323,11
0,_191,_Gore Township H82 Voting District,_Gore Township H82 Voting District,19,95,4,21,86,11
0,_191,_Greene Township Voting District,_Greene Township Voting District,6,33,1,6,31,2
0,_191,_Guelph Township Voting District,_Guelph Township Voting District,13,69,0,13,65,4
0,_191,_Harmon Township Voting District,_Harmon Township Voting District,33,116,2,40,107,5
0,_191,_Illinois Township Voting District,_Illinois Township Voting District,8,86,4,11,77,10
0,_191,_Jackson Township Voting District,_Jackson Township Voting District,13,59,3,17,53,5
0,_191,_London Township Voting District,_London Township Voting District,56,355,6,57,331,24
0,_191,_Morris Township Voting District,_Morris Township Voting District,1,15,0,1,15,0
0,_191,_Mulvane City Exclave A Voting District,_Mulvane City Exclave A Voting District,0,0,0,0,0,0
0,_191,_Mulvane City Exclave B Voting District,_Mulvane City Exclave B Voting District,1,5,0,1,5,0
0,_191,_Mulvane City Voting District,_Mulvane City Voting District,113,240,7,113,217,27
0,_191,_Osborne Township Voting District,_Osborne Township Voting District,24,100,1,27,91,8
0,_191,_Oxford Township Voting District,_Oxford Township Voting District,142,462,21,163,424,37
0,_191,_Palestine Township Voting District,_Palestine Township Voting District,26,65,3,29,63,2
0,_191,_Ryan Township Voting District,_Ryan Township Voting District,8,67,1,11,60,4
0,_191,_Seventy - Six Township H116 Voting District,_Seventy - Six Township H116 Voting District,16,136,3,23,125,6
0,_191,_Seventy - Six Township H80 Voting District,_Seventy - Six Township H80 Voting District,0,0,0,0,0,0
0,_191,_South Haven Township Voting District,_South Haven Township Voting District,41,214,2,52,196,12
0,_191,_Springdale Township Voting District,_Springdale Township Voting District,68,289,11,77,269,20
0,_191,_Sumner Township Voting District,_Sumner Township Voting District,15,56,3,18,52,5
0,_191,_Valverde Township Voting District,_Valverde Township Voting District,10,48,1,9,47,2
0,_191,_Walton Precinct,_Walton Precinct,24,153,1,24,143,11
0,_191,_Wellington City Airport Voting District,_Wellington City Airport Voting District,0,0,0,0,0,0
0,_191,_Wellington City Precinct 1,_Wellington City Precinct 1,395,780,28,417,696,94
0,_191,_Wellington City Precinct 2,_Wellington City Precinct 2,645,1344,50,681,1231,125
0,_191,_Wellington Lake Exclave Voting District,_Wellington Lake Exclave Voting District,0,0,0,0,0,0
0,_191,_Wellington Township H116 Voting District,_Wellington Township H116 Voting District,22,105,3,24,99,5
0,_191,_Wellington Township H80 A Voting District,_Wellington Township H80 A Voting District,0,0,0,0,0,0
0,_191,_Wellington Township H80 Voting District,_Wellington Township H80 Voting District,6,74,2,11,65,4
0,_191,_Wellington Township Part B Voting District,_Wellington Township Part B Voting District,0,0,0,0,0,0
0,_193,_Barrett Township Voting District,_Barrett Township Voting District,4,55,0,8,50,0
0,_193,_Colby Ward 1,_Colby Ward 1,98,388,14,115,356,22
0,_193,_Colby Ward 2,_Colby Ward 2,110,411,10,110,398,21
0,_193,_Colby Ward 2 Exclave,_Colby Ward 2 Exclave,0,0,0,0,0,0
0,_193,_Colby Ward 3,_Colby Ward 3,126,594,7,141,543,41
0,_193,_Colby Ward 3 Exclave,_Colby Ward 3 Exclave,0,0,0,0,0,0
0,_193,_Colby Ward 4,_Colby Ward 4,129,520,10,139,497,24
0,_193,_Colby Ward 4 Exclave,_Colby Ward 4 Exclave,0,0,0,0,0,0
0,_193,_East Hale Township Voting District,_East Hale Township Voting District,3,67,2,6,64,2
0,_193,_East Morgan Township Enclave 2 Voting District,_East Morgan Township Enclave 2 Voting District,0,0,0,0,0,0
0,_193,_East Morgan Township Enclave Voting District 1,_East Morgan Township Enclave Voting District 1,0,0,0,0,0,0
0,_193,_East Morgan Township Voting District,_East Morgan Township Voting District,27,126,1,28,124,5
0,_193,_Kingery Township Voting District,_Kingery Township Voting District,4,45,0,4,43,0
0,_193,_Lacey Township Voting District,_Lacey Township Voting District,8,61,1,10,57,2
0,_193,_Menlo Township Voting District,_Menlo Township Voting District,5,28,0,6,27,0
0,_193,_North Randall Township Voting District,_North Randall Township Voting District,1,37,0,0,37,1
0,_193,_Rovohl Township Voting District,_Rovohl Township Voting District,5,90,1,7,89,0
0,_193,_Smith Township Voting District,_Smith Township Voting District,12,82,0,12,79,3
0,_193,_South Randall Township Voting District,_South Randall Township Voting District,25,117,3,26,115,4
0,_193,_Summers Township Voting District,_Summers Township Voting District,8,116,0,10,112,3
0,_193,_Wendell Township Voting District,_Wendell Township Voting District,2,38,0,3,34,3
0,_193,_West Hale Township Voting District,_West Hale Township Voting District,20,157,3,22,146,11
0,_193,_West Morgan Township Voting District,_West Morgan Township Voting District,38,198,3,41,194,4
0,_195,_Collyer City Voting District,_Collyer City Voting District,6,50,0,7,42,5
0,_195,_Collyer Township Voting District,_Collyer Township Voting District,12,100,4,17,91,8
0,_195,_Franklin Township Voting District,_Franklin Township Voting District,4,17,1,4,18,0
0,_195,_Glencoe Township Voting District,_Glencoe Township Voting District,0,47,0,1,46,0
0,_195,_Ogallah Township Voting District,_Ogallah Township Voting District,14,76,1,19,67,4
0,_195,_Riverside Township Voting District,_Riverside Township Voting District,9,49,1,12,46,1
0,_195,_WaKeeney City Central Precinct,_WaKeeney City Central Precinct,50,252,6,58,231,16
0,_195,_WaKeeney City East Precinct,_WaKeeney City East Precinct,68,252,4,70,233,17
0,_195,_WaKeeney City West Precinct,_WaKeeney City West Precinct,47,294,8,70,257,24
0,_195,_WaKeeney Township Enclave Voting District,_WaKeeney Township Enclave Voting District,0,0,0,0,0,0
0,_195,_WaKeeney Township Voting District,_WaKeeney Township Voting District,31,184,0,38,170,5
0,_195,_Wilcox Township Voting District,_Wilcox Township Voting District,1,42,0,0,39,2
0,_197,_Alma Township Voting District,_Alma Township Voting District,172,484,17,183,451,36
0,_197,_Chalk Township Voting District,_Chalk Township Voting District,2,21,1,2,22,1
0,_197,_Farmer Township Voting District,_Farmer Township Voting District,21,47,5,24,47,0
0,_197,_Garfield Township Voting District,_Garfield Township Voting District,64,200,11,74,180,19
0,_197,_Harveyville Township Voting District,_Harveyville Township Voting District,82,212,8,90,189,21
0,_197,_Hessdale Township Voting District,_Hessdale Township Voting District,62,102,0,61,99,4
0,_197,_Kaw Township Voting District,_Kaw Township Voting District,26,120,3,30,117,4
0,_197,_Keene Township Voting District,_Keene Township Voting District,101,212,7,109,198,13
0,_197,_Maple Hill Township Voting District,_Maple Hill Township Voting District,126,497,11,140,476,18
0,_197,_McFarland Township Voting District,_McFarland Township Voting District,42,141,3,43,135,8
0,_197,_Paxico Township Voting District,_Paxico Township Voting District,89,351,8,89,335,18
0,_197,_Wabaunsee Township S17 Voting District,_Wabaunsee Township S17 Voting District,79,223,6,85,205,17
0,_197,_Wabaunsee Township S18 Voting District,_Wabaunsee Township S18 Voting District,3,4,0,3,3,1
0,_197,_Washington Township Voting District,_Washington Township Voting District,12,41,3,19,39,0
0,_197,_Wilmington Township Voting District,_Wilmington Township Voting District,83,190,10,82,174,21
0,_199,_Harrison Township Voting District,_Harrison Township Voting District,0,38,0,0,36,1
0,_199,_Sharon Springs Precinct 1,_Sharon Springs Precinct 1,18,160,2,26,147,6
0,_199,_Sharon Springs Precinct 2,_Sharon Springs Precinct 2,19,315,6,19,304,13
0,_199,_Wallace Township Voting District,_Wallace Township Voting District,1,85,1,2,83,2
0,_199,_Weskan Township Voting District,_Weskan Township Voting District,6,172,2,7,168,4
0,_201,_Barnes Township Voting District,_Barnes Township Voting District,17,69,3,22,63,5
0,_201,_Brantford Township Voting District,_Brantford Township Voting District,4,46,0,3,46,1
0,_201,_Charleston Township Voting District,_Charleston Township Voting District,5,32,0,6,31,0
0,_201,_Clifton Township Voting District,_Clifton Township Voting District,32,168,3,33,161,10
0,_201,_Coleman Township Voting District,_Coleman Township Voting District,3,30,0,4,29,1
0,_201,_Farmington Township Voting District,_Farmington Township Voting District,19,73,3,23,70,2
0,_201,_Franklin Township Voting District,_Franklin Township Voting District,9,45,1,12,39,4
0,_201,_Grant Township Voting District,_Grant Township Voting District,0,20,0,0,19,0
0,_201,_Greenleaf Township Voting District,_Greenleaf Township Voting District,35,122,2,37,115,5
0,_201,_Haddam Township Voting District,_Haddam Township Voting District,10,72,2,12,70,2
